日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/05/04,"8,259.30","15,660.93",2020-05-04,8259.3,15660.93,0,0
109/05/05,"8,300.35","15,738.77",2020-05-05,8300.35,15738.77,0,0
109/05/06,"8,301.15","15,740.29",2020-05-06,8301.15,15740.29,0,0
109/05/07,"8,334.04","15,802.65",2020-05-07,8334.04,15802.65,0,0
109/05/08,"8,381.57","15,892.78",2020-05-08,8381.57,15892.78,0,0
109/05/11,"8,473.09","16,066.32",2020-05-11,8473.09,16066.32,0,0
109/05/12,"8,346.61","15,826.49",2020-05-12,8346.61,15826.49,0,0
109/05/13,"8,402.46","15,932.40",2020-05-13,8402.46,15932.4,0,0
109/05/14,"8,297.90","15,734.14",2020-05-14,8297.9,15734.14,0,0
109/05/15,"8,333.79","15,802.17",2020-05-15,8333.79,15802.17,0,0
109/05/18,"8,233.54","15,612.08",2020-05-18,8233.54,15612.08,0,0
109/05/19,"8,315.94","15,768.34",2020-05-19,8315.94,15768.34,0,0
109/05/20,"8,356.97","15,846.12",2020-05-20,8356.97,15846.12,0,0
109/05/21,"8,418.10","15,962.04",2020-05-21,8418.1,15962.04,0,0
109/05/22,"8,261.43","15,664.98",2020-05-22,8261.43,15664.98,0,0
109/05/25,"8,286.43","15,712.39",2020-05-25,8286.43,15712.39,0,0
109/05/26,"8,390.52","15,909.75",2020-05-26,8390.52,15909.75,0,0
109/05/27,"8,404.65","15,936.54",2020-05-27,8404.65,15936.54,0,0
109/05/28,"8,343.67","15,820.91",2020-05-28,8343.67,15820.91,0,0
109/05/29,"8,341.10","15,816.03",2020-05-29,8341.1,15816.03,0,0
