日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/06/01,"7,063.97","10,879.55",2015-06-01,7063.97,10879.55,0,0
104/06/02,"7,054.86","10,865.52",2015-06-02,7054.86,10865.52,0,0
104/06/03,"7,024.23","10,818.35",2015-06-03,7024.23,10818.35,0,0
104/06/04,"6,880.63","10,597.18",2015-06-04,6880.63,10597.18,0,0
104/06/05,"6,875.36","10,589.06",2015-06-05,6875.36,10589.06,0,0
104/06/08,"6,892.85","10,616.00",2015-06-08,6892.85,10616.0,0,0
104/06/09,"6,811.47","10,490.66",2015-06-09,6811.47,10490.66,0,0
104/06/10,"6,872.67","10,584.91",2015-06-10,6872.67,10584.91,0,0
104/06/11,"6,901.76","10,629.73",2015-06-11,6901.76,10629.73,0,0
104/06/12,"6,912.17","10,645.75",2015-06-12,6912.17,10645.75,0,0
104/06/15,"6,873.56","10,586.29",2015-06-15,6873.56,10586.29,0,0
104/06/16,"6,850.96","10,551.48",2015-06-16,6850.96,10551.48,0,0
104/06/17,"6,840.28","10,535.04",2015-06-17,6840.28,10535.04,0,0
104/06/18,"6,838.61","10,532.46",2015-06-18,6838.61,10532.46,0,0
104/06/22,"6,941.02","10,690.19",2015-06-22,6941.02,10690.19,0,0
104/06/23,"6,982.37","10,755.44",2015-06-23,6982.37,10755.44,0,0
104/06/24,"6,993.74","10,772.95",2015-06-24,6993.74,10772.95,0,0
104/06/25,"7,060.28","10,875.44",2015-06-25,7060.28,10875.44,0,0
104/06/26,"7,047.37","10,862.70",2015-06-26,7047.37,10862.7,0,0
104/06/29,"6,853.64","10,644.60",2015-06-29,6853.64,10644.6,0,0
104/06/30,"6,918.25","10,772.47",2015-06-30,6918.25,10772.47,0,0
