日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 99/10/01,"5,531.45","7,469.64",2010-10-01,5531.45,7469.64,0,0
 99/10/04,"5,531.58","7,469.81",2010-10-04,5531.58,7469.81,0,0
 99/10/05,"5,489.86","7,413.48",2010-10-05,5489.86,7413.48,0,0
 99/10/06,"5,543.31","7,485.66",2010-10-06,5543.31,7485.66,0,0
 99/10/07,"5,542.90","7,485.11",2010-10-07,5542.9,7485.11,0,0
 99/10/08,"5,511.61","7,442.85",2010-10-08,5511.61,7442.85,0,0
 99/10/11,"5,466.03","7,381.30",2010-10-11,5466.03,7381.3,0,0
 99/10/12,"5,393.10","7,282.81",2010-10-12,5393.1,7282.81,0,0
 99/10/13,"5,411.18","7,307.23",2010-10-13,5411.18,7307.23,0,0
 99/10/14,"5,500.49","7,427.83",2010-10-14,5500.49,7427.83,0,0
 99/10/15,"5,499.68","7,426.75",2010-10-15,5499.68,7426.75,0,0
 99/10/18,"5,387.99","7,275.91",2010-10-18,5387.99,7275.91,0,0
 99/10/19,"5,380.00","7,265.12",2010-10-19,5380.0,7265.12,0,0
 99/10/20,"5,440.64","7,347.01",2010-10-20,5440.64,7347.01,0,0
 99/10/21,"5,442.77","7,349.89",2010-10-21,5442.77,7349.89,0,0
 99/10/22,"5,473.11","7,390.86",2010-10-22,5473.11,7390.86,0,0
 99/10/25,"5,579.43","7,534.43",2010-10-25,5579.43,7534.43,0,0
 99/10/26,"5,607.57","7,572.43",2010-10-26,5607.57,7572.43,0,0
 99/10/27,"5,575.63","7,529.30",2010-10-27,5575.63,7529.3,0,0
 99/10/28,"5,625.29","7,596.36",2010-10-28,5625.29,7596.36,0,0
 99/10/29,"5,580.96","7,536.49",2010-10-29,5580.96,7536.49,0,0
