日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/07/01,"6,947.38","10,830.13",2015-07-01,6947.38,10830.13,0,0
104/07/02,"6,952.67","10,839.62",2015-07-02,6952.67,10839.62,0,0
104/07/03,"6,946.21","10,836.15",2015-07-03,6946.21,10836.15,0,0
104/07/06,"6,867.07","10,716.06",2015-07-06,6867.07,10716.06,0,0
104/07/07,"6,866.60","10,718.40",2015-07-07,6866.6,10718.4,0,0
104/07/08,"6,675.18","10,419.61",2015-07-08,6675.18,10419.61,0,0
104/07/09,"6,618.48","10,346.95",2015-07-09,6618.48,10346.95,0,0
104/07/10,"6,618.48","10,346.95",2015-07-10,6618.48,10346.95,0,0
104/07/13,"6,719.00","10,504.74",2015-07-13,6719.0,10504.74,0,0
104/07/14,"6,723.83","10,517.38",2015-07-14,6723.83,10517.38,0,0
104/07/15,"6,747.22","10,590.14",2015-07-15,6747.22,10590.14,0,0
104/07/16,"6,725.79","10,578.82",2015-07-16,6725.79,10578.82,0,0
104/07/17,"6,735.91","10,594.73",2015-07-17,6735.91,10594.73,0,0
104/07/20,"6,690.82","10,523.82",2015-07-20,6690.82,10523.82,0,0
104/07/21,"6,742.55","10,609.31",2015-07-21,6742.55,10609.31,0,0
104/07/22,"6,670.32","10,495.66",2015-07-22,6670.32,10495.66,0,0
104/07/23,"6,548.76","10,321.56",2015-07-23,6548.76,10321.56,0,0
104/07/24,"6,542.02","10,320.62",2015-07-24,6542.02,10320.62,0,0
104/07/27,"6,420.15","10,128.36",2015-07-27,6420.15,10128.36,0,0
104/07/28,"6,428.91","10,142.17",2015-07-28,6428.91,10142.17,0,0
104/07/29,"6,413.48","10,126.08",2015-07-29,6413.48,10126.08,0,0
104/07/30,"6,490.94","10,254.41",2015-07-30,6490.94,10254.41,0,0
104/07/31,"6,517.23","10,299.96",2015-07-31,6517.23,10299.96,0,0
