日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/01/03,"14,383.41","28,845.11",2022-01-03,14383.41,28845.11,0,0
111/01/04,"14,701.35","29,482.72",2022-01-04,14701.35,29482.72,0,0
111/01/05,"14,678.33","29,436.56",2022-01-05,14678.33,29436.56,0,0
111/01/06,"14,551.18","29,181.56",2022-01-06,14551.18,29181.56,0,0
111/01/07,"14,384.41","28,847.11",2022-01-07,14384.41,28847.11,0,0
111/01/10,"14,458.76","28,996.21",2022-01-10,14458.76,28996.21,0,0
111/01/11,"14,573.50","29,226.31",2022-01-11,14573.5,29226.31,0,0
111/01/12,"14,680.68","29,444.22",2022-01-12,14680.68,29444.22,0,0
111/01/13,"14,742.67","29,568.55",2022-01-13,14742.67,29568.55,0,0
111/01/14,"14,770.17","29,623.70",2022-01-14,14770.17,29623.7,0,0
111/01/17,"14,901.26","29,886.64",2022-01-17,14901.26,29886.64,0,0
111/01/18,"14,682.86","29,448.59",2022-01-18,14682.86,29448.59,0,0
111/01/19,"14,545.44","29,172.99",2022-01-19,14545.44,29172.99,0,0
