日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 95/06/01,"5,124.13","5,680.26",2006-06-01,5124.13,5680.26,0,0
 95/06/02,"5,215.25","5,781.27",2006-06-02,5215.25,5781.27,0,0
 95/06/05,"5,043.96","5,591.39",2006-06-05,5043.96,5591.39,0,0
 95/06/06,"5,070.41","5,620.71",2006-06-06,5070.41,5620.71,0,0
 95/06/07,"4,970.85","5,510.35",2006-06-07,4970.85,5510.35,0,0
 95/06/08,"4,761.85","5,278.66",2006-06-08,4761.85,5278.66,0,0
 95/06/09,"4,856.72","5,383.83",2006-06-09,4856.72,5383.83,0,0
 95/06/12,"4,859.55","5,386.96",2006-06-12,4859.55,5386.96,0,0
 95/06/13,"4,759.55","5,280.27",2006-06-13,4759.55,5280.27,0,0
 95/06/14,"4,862.90","5,394.92",2006-06-14,4862.9,5394.92,0,0
 95/06/15,"4,849.98","5,380.59",2006-06-15,4849.98,5380.59,0,0
 95/06/16,"4,976.85","5,524.37",2006-06-16,4976.85,5524.37,0,0
 95/06/19,"4,973.56","5,520.73",2006-06-19,4973.56,5520.73,0,0
 95/06/20,"4,792.31","5,351.67",2006-06-20,4792.31,5351.67,0,0
 95/06/21,"4,779.10","5,336.92",2006-06-21,4779.1,5336.92,0,0
 95/06/22,"4,925.56","5,500.48",2006-06-22,4925.56,5500.48,0,0
 95/06/23,"4,885.12","5,455.32",2006-06-23,4885.12,5455.32,0,0
 95/06/26,"4,934.38","5,510.32",2006-06-26,4934.38,5510.32,0,0
 95/06/27,"4,961.24","5,540.32",2006-06-27,4961.24,5540.32,0,0
 95/06/28,"4,921.61","5,496.07",2006-06-28,4921.61,5496.07,0,0
 95/06/29,"4,967.23","5,547.01",2006-06-29,4967.23,5547.01,0,0
 95/06/30,"5,056.92","5,647.17",2006-06-30,5056.92,5647.17,0,0
