日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
110/12/01,"13,756.10","27,526.46",2021-12-01,13756.1,27526.46,0,0
110/12/02,"13,977.02","27,968.52",2021-12-02,13977.02,27968.52,0,0
110/12/03,"13,898.83","27,812.05",2021-12-03,13898.83,27812.05,0,0
110/12/06,"13,862.98","27,740.32",2021-12-06,13862.98,27740.32,0,0
110/12/07,"13,960.40","27,935.26",2021-12-07,13960.4,27935.26,0,0
110/12/08,"13,949.49","27,913.43",2021-12-08,13949.49,27913.43,0,0
110/12/09,"14,026.72","28,067.96",2021-12-09,14026.72,28067.96,0,0
110/12/10,"13,946.44","27,907.32",2021-12-10,13946.44,27907.32,0,0
110/12/13,"13,882.95","27,780.28",2021-12-13,13882.95,27780.28,0,0
110/12/14,"13,797.56","27,609.42",2021-12-14,13797.56,27609.42,0,0
110/12/15,"13,820.54","27,655.40",2021-12-15,13820.54,27655.4,0,0
110/12/16,"13,922.97","27,921.72",2021-12-16,13922.97,27921.72,0,0
110/12/17,"13,969.15","28,014.34",2021-12-17,13969.15,28014.34,0,0
110/12/20,"13,810.26","27,695.70",2021-12-20,13810.26,27695.7,0,0
110/12/21,"13,891.29","27,858.18",2021-12-21,13891.29,27858.18,0,0
110/12/22,"13,928.36","27,932.53",2021-12-22,13928.36,27932.53,0,0
110/12/23,"14,030.49","28,137.34",2021-12-23,14030.49,28137.34,0,0
110/12/24,"14,036.64","28,149.69",2021-12-24,14036.64,28149.69,0,0
