日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/12/03,"7,628.21","13,758.20",2018-12-03,7628.21,13758.2,0,0
107/12/04,"7,584.08","13,678.60",2018-12-04,7584.08,13678.6,0,0
107/12/05,"7,426.59","13,394.56",2018-12-05,7426.59,13394.56,0,0
107/12/06,"7,248.03","13,072.52",2018-12-06,7248.03,13072.52,0,0
107/12/07,"7,286.42","13,141.74",2018-12-07,7286.42,13141.74,0,0
107/12/10,"7,197.65","12,981.64",2018-12-10,7197.65,12981.64,0,0
107/12/11,"7,252.86","13,081.22",2018-12-11,7252.86,13081.22,0,0
107/12/12,"7,346.88","13,250.79",2018-12-12,7346.88,13250.79,0,0
107/12/13,"7,375.35","13,302.14",2018-12-13,7375.35,13302.14,0,0
107/12/14,"7,304.90","13,175.08",2018-12-14,7304.9,13175.08,0,0
107/12/17,"7,322.53","13,206.88",2018-12-17,7322.53,13206.88,0,0
107/12/18,"7,278.91","13,128.21",2018-12-18,7278.91,13128.21,0,0
107/12/19,"7,357.00","13,269.04",2018-12-19,7357.0,13269.04,0,0
107/12/20,"7,267.51","13,107.64",2018-12-20,7267.51,13107.64,0,0
107/12/21,"7,275.73","13,122.47",2018-12-21,7275.73,13122.47,0,0
107/12/22,"7,239.82","13,057.71",2018-12-22,7239.82,13057.71,0,0
107/12/24,"7,226.07","13,032.91",2018-12-24,7226.07,13032.91,0,0
107/12/25,"7,142.88","12,882.86",2018-12-25,7142.88,12882.86,0,0
107/12/26,"7,111.62","12,826.48",2018-12-26,7111.62,12826.48,0,0
107/12/27,"7,242.50","13,062.53",2018-12-27,7242.5,13062.53,0,0
107/12/28,"7,327.14","13,215.20",2018-12-28,7327.14,13215.2,0,0
