日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
110/08/02,"13,680.12","27,131.06",2021-08-02,13680.12,27131.06,0,0
110/08/03,"13,731.90","27,235.25",2021-08-03,13731.9,27235.25,0,0
110/08/04,"13,799.99","27,370.96",2021-08-04,13799.99,27370.96,0,0
110/08/05,"13,803.43","27,391.88",2021-08-05,13803.43,27391.88,0,0
110/08/06,"13,725.10","27,236.44",2021-08-06,13725.1,27236.44,0,0
110/08/09,"13,738.03","27,262.10",2021-08-09,13738.03,27262.1,0,0
110/08/10,"13,618.61","27,033.63",2021-08-10,13618.61,27033.63,0,0
110/08/11,"13,593.52","26,991.29",2021-08-11,13593.52,26991.29,0,0
110/08/12,"13,534.12","26,905.03",2021-08-12,13534.12,26905.03,0,0
110/08/13,"13,383.23","26,605.06",2021-08-13,13383.23,26605.06,0,0
110/08/16,"13,354.20","26,564.79",2021-08-16,13354.2,26564.79,0,0
110/08/17,"13,229.09","26,324.03",2021-08-17,13229.09,26324.03,0,0
110/08/18,"13,276.00","26,423.36",2021-08-18,13276.0,26423.36,0,0
110/08/19,"12,929.33","25,733.37",2021-08-19,12929.33,25733.37,0,0
110/08/20,"12,855.21","25,585.85",2021-08-20,12855.21,25585.85,0,0
110/08/23,"13,180.92","26,240.73",2021-08-23,13180.92,26240.73,0,0
110/08/24,"13,265.24","26,408.59",2021-08-24,13265.24,26408.59,0,0
110/08/25,"13,459.17","26,809.93",2021-08-25,13459.17,26809.93,0,0
110/08/26,"13,523.69","26,946.85",2021-08-26,13523.69,26946.85,0,0
110/08/27,"13,659.44","27,217.35",2021-08-27,13659.44,27217.35,0,0
110/08/30,"13,818.11","27,533.50",2021-08-30,13818.11,27533.5,0,0
