日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/07/03,"12,823.76","27,384.13",2023-07-03,12823.76,27384.13,0,0
112/07/04,"12,862.10","27,583.16",2023-07-04,12862.1,27583.16,0,0
112/07/05,"12,797.47","27,453.29",2023-07-05,12797.47,27453.29,0,0
112/07/06,"12,502.08","26,825.97",2023-07-06,12502.08,26825.97,0,0
112/07/07,"12,460.03","26,735.73",2023-07-07,12460.03,26735.73,0,0
112/07/10,"12,445.63","26,704.84",2023-07-10,12445.63,26704.84,0,0
112/07/11,"12,659.15","27,186.88",2023-07-11,12659.15,27186.88,0,0
112/07/12,"12,708.19","27,292.20",2023-07-12,12708.19,27292.2,0,0
112/07/13,"12,791.97","27,482.24",2023-07-13,12791.97,27482.24,0,0
112/07/14,"12,951.00","27,823.88",2023-07-14,12951.0,27823.88,0,0
112/07/17,"12,974.72","27,879.97",2023-07-17,12974.72,27879.97,0,0
112/07/18,"12,887.58","27,692.74",2023-07-18,12887.58,27692.74,0,0
112/07/19,"12,832.26","27,573.87",2023-07-19,12832.26,27573.87,0,0
112/07/20,"12,822.17","27,562.87",2023-07-20,12822.17,27562.87,0,0
112/07/21,"12,605.37","27,096.84",2023-07-21,12605.37,27096.84,0,0
112/07/24,"12,603.00","27,091.73",2023-07-24,12603.0,27091.73,0,0
112/07/25,"12,773.57","27,458.41",2023-07-25,12773.57,27458.41,0,0
112/07/26,"12,754.74","27,435.43",2023-07-26,12754.74,27435.43,0,0
112/07/27,"12,794.02","27,522.57",2023-07-27,12794.02,27522.57,0,0
112/07/28,"12,809.45","27,555.76",2023-07-28,12809.45,27555.76,0,0
