日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/03/01,"8,141.67","14,103.35",2018-03-01,8141.67,14103.35,0,0
107/03/02,"8,074.35","13,986.75",2018-03-02,8074.35,13986.75,0,0
107/03/05,"8,051.07","13,946.42",2018-03-05,8051.07,13946.42,0,0
107/03/06,"8,197.16","14,199.48",2018-03-06,8197.16,14199.48,0,0
107/03/07,"8,153.08","14,123.13",2018-03-07,8153.08,14123.13,0,0
107/03/08,"8,216.87","14,233.63",2018-03-08,8216.87,14233.63,0,0
107/03/09,"8,255.88","14,301.20",2018-03-09,8255.88,14301.2,0,0
107/03/12,"8,379.60","14,515.52",2018-03-12,8379.6,14515.52,0,0
107/03/13,"8,461.46","14,657.31",2018-03-13,8461.46,14657.31,0,0
107/03/14,"8,400.01","14,550.86",2018-03-14,8400.01,14550.86,0,0
107/03/15,"8,361.22","14,483.68",2018-03-15,8361.22,14483.68,0,0
107/03/16,"8,373.57","14,505.07",2018-03-16,8373.57,14505.07,0,0
107/03/19,"8,393.53","14,539.64",2018-03-19,8393.53,14539.64,0,0
107/03/20,"8,356.25","14,475.07",2018-03-20,8356.25,14475.07,0,0
107/03/21,"8,359.51","14,480.72",2018-03-21,8359.51,14480.72,0,0
107/03/22,"8,346.79","14,458.67",2018-03-22,8346.79,14458.67,0,0
107/03/23,"8,185.46","14,179.21",2018-03-23,8185.46,14179.21,0,0
107/03/26,"8,188.79","14,184.98",2018-03-26,8188.79,14184.98,0,0
107/03/27,"8,315.53","14,404.53",2018-03-27,8315.53,14404.53,0,0
107/03/28,"8,198.43","14,201.67",2018-03-28,8198.43,14201.67,0,0
107/03/29,"8,163.33","14,140.88",2018-03-29,8163.33,14140.88,0,0
107/03/30,"8,222.81","14,243.91",2018-03-30,8222.81,14243.91,0,0
107/03/31,"8,226.75","14,250.73",2018-03-31,8226.75,14250.73,0,0
