日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/10/02,"12,238.68","26,504.11",2023-10-02,12238.68,26504.11,0,0
112/10/03,"12,162.89","26,339.97",2023-10-03,12162.89,26339.97,0,0
112/10/04,"12,005.05","25,998.16",2023-10-04,12005.05,25998.16,0,0
112/10/05,"12,157.51","26,328.32",2023-10-05,12157.51,26328.32,0,0
112/10/06,"12,229.09","26,483.34",2023-10-06,12229.09,26483.34,0,0
112/10/11,"12,428.18","26,914.47",2023-10-11,12428.18,26914.47,0,0
112/10/12,"12,533.51","27,142.58",2023-10-12,12533.51,27142.58,0,0
112/10/13,"12,529.60","27,134.12",2023-10-13,12529.6,27134.12,0,0
112/10/16,"12,422.71","26,902.63",2023-10-16,12422.71,26902.63,0,0
112/10/17,"12,450.78","26,963.41",2023-10-17,12450.78,26963.41,0,0
112/10/18,"12,280.84","26,595.39",2023-10-18,12280.84,26595.39,0,0
112/10/19,"12,317.36","26,674.54",2023-10-19,12317.36,26674.54,0,0
112/10/20,"12,371.22","26,791.18",2023-10-20,12371.22,26791.18,0,0
112/10/23,"12,177.13","26,370.85",2023-10-23,12177.13,26370.85,0,0
112/10/24,"12,184.98","26,387.84",2023-10-24,12184.98,26387.84,0,0
112/10/25,"12,202.49","26,425.78",2023-10-25,12202.49,26425.78,0,0
112/10/26,"11,978.80","25,941.35",2023-10-26,11978.8,25941.35,0,0
112/10/27,"12,028.25","26,048.43",2023-10-27,12028.25,26048.43,0,0
