日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/10/01,"6,402.03","9,860.06",2014-10-01,6402.03,9860.06,0,0
103/10/02,"6,384.71","9,833.39",2014-10-02,6384.71,9833.39,0,0
103/10/03,"6,506.30","10,020.65",2014-10-03,6506.3,10020.65,0,0
103/10/06,"6,501.37","10,013.06",2014-10-06,6501.37,10013.06,0,0
103/10/07,"6,467.77","9,961.30",2014-10-07,6467.77,9961.3,0,0
103/10/08,"6,393.25","9,846.54",2014-10-08,6393.25,9846.54,0,0
103/10/09,"6,427.32","9,899.02",2014-10-09,6427.32,9899.02,0,0
103/10/13,"6,253.12","9,630.71",2014-10-13,6253.12,9630.71,0,0
103/10/14,"6,309.50","9,717.55",2014-10-14,6309.5,9717.55,0,0
103/10/15,"6,250.25","9,626.30",2014-10-15,6250.25,9626.3,0,0
103/10/16,"6,236.03","9,604.40",2014-10-16,6236.03,9604.4,0,0
103/10/17,"6,161.59","9,489.75",2014-10-17,6161.59,9489.75,0,0
103/10/20,"6,286.01","9,681.37",2014-10-20,6286.01,9681.37,0,0
103/10/21,"6,277.41","9,668.12",2014-10-21,6277.41,9668.12,0,0
103/10/22,"6,361.62","9,797.82",2014-10-22,6361.62,9797.82,0,0
103/10/23,"6,352.29","9,783.46",2014-10-23,6352.29,9783.46,0,0
103/10/24,"6,293.66","9,693.15",2014-10-24,6293.66,9693.15,0,0
103/10/27,"6,329.53","9,748.40",2014-10-27,6329.53,9748.4,0,0
103/10/28,"6,421.08","9,889.40",2014-10-28,6421.08,9889.4,0,0
103/10/29,"6,499.73","10,010.54",2014-10-29,6499.73,10010.54,0,0
103/10/30,"6,482.70","9,984.30",2014-10-30,6482.7,9984.3,0,0
103/10/31,"6,546.76","10,082.97",2014-10-31,6546.76,10082.97,0,0
