日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 92/04/01,"3,183.09","3,220.26",2003-04-01,3183.09,3220.26,0,0
 92/04/02,"3,169.25","3,206.26",2003-04-02,3169.25,3206.26,0,0
 92/04/03,"3,206.17","3,243.61",2003-04-03,3206.17,3243.61,0,0
 92/04/04,"3,324.30","3,363.12",2003-04-04,3324.3,3363.12,0,0
 92/04/07,"3,382.66","3,422.16",2003-04-07,3382.66,3422.16,0,0
 92/04/08,"3,362.12","3,401.38",2003-04-08,3362.12,3401.38,0,0
 92/04/09,"3,341.20","3,380.22",2003-04-09,3341.2,3380.22,0,0
 92/04/10,"3,340.94","3,379.96",2003-04-10,3340.94,3379.96,0,0
 92/04/11,"3,343.02","3,382.06",2003-04-11,3343.02,3382.06,0,0
 92/04/14,"3,281.21","3,319.52",2003-04-14,3281.21,3319.52,0,0
 92/04/15,"3,310.71","3,349.37",2003-04-15,3310.71,3349.37,0,0
 92/04/16,"3,416.25","3,456.14",2003-04-16,3416.25,3456.14,0,0
 92/04/17,"3,383.25","3,422.76",2003-04-17,3383.25,3422.76,0,0
 92/04/18,"3,458.45","3,498.84",2003-04-18,3458.45,3498.84,0,0
 92/04/21,"3,459.05","3,499.44",2003-04-21,3459.05,3499.44,0,0
 92/04/22,"3,383.02","3,422.53",2003-04-22,3383.02,3422.53,0,0
 92/04/23,"3,399.58","3,439.27",2003-04-23,3399.58,3439.27,0,0
 92/04/24,"3,257.54","3,295.58",2003-04-24,3257.54,3295.58,0,0
 92/04/25,"3,147.46","3,184.21",2003-04-25,3147.46,3184.21,0,0
 92/04/28,"3,085.72","3,121.75",2003-04-28,3085.72,3121.75,0,0
 92/04/29,"3,148.65","3,185.42",2003-04-29,3148.65,3185.42,0,0
 92/04/30,"3,130.07","3,166.62",2003-04-30,3130.07,3166.62,0,0
