日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
108/05/02,"8,300.86","14,971.38",2019-05-02,8300.86,14971.38,0,0
108/05/03,"8,399.38","15,149.07",2019-05-03,8399.38,15149.07,0,0
108/05/06,"8,250.77","14,881.05",2019-05-06,8250.77,14881.05,0,0
108/05/07,"8,321.69","15,008.96",2019-05-07,8321.69,15008.96,0,0
108/05/08,"8,268.39","14,912.83",2019-05-08,8268.39,14912.83,0,0
108/05/09,"8,133.13","14,668.88",2019-05-09,8133.13,14668.88,0,0
108/05/10,"8,124.31","14,652.96",2019-05-10,8124.31,14652.96,0,0
108/05/13,"7,992.97","14,416.08",2019-05-13,7992.97,14416.08,0,0
108/05/14,"7,938.94","14,318.63",2019-05-14,7938.94,14318.63,0,0
108/05/15,"7,946.59","14,332.43",2019-05-15,7946.59,14332.43,0,0
108/05/16,"7,881.89","14,215.73",2019-05-16,7881.89,14215.73,0,0
108/05/17,"7,795.03","14,059.07",2019-05-17,7795.03,14059.07,0,0
108/05/20,"7,800.65","14,069.22",2019-05-20,7800.65,14069.22,0,0
108/05/21,"7,810.34","14,086.70",2019-05-21,7810.34,14086.7,0,0
108/05/22,"7,816.00","14,096.90",2019-05-22,7816.0,14096.9,0,0
108/05/23,"7,676.29","13,844.91",2019-05-23,7676.29,13844.91,0,0
108/05/24,"7,710.67","13,906.93",2019-05-24,7710.67,13906.93,0,0
108/05/27,"7,693.59","13,876.12",2019-05-27,7693.59,13876.12,0,0
108/05/28,"7,675.13","13,842.82",2019-05-28,7675.13,13842.82,0,0
108/05/29,"7,661.34","13,817.94",2019-05-29,7661.34,13817.94,0,0
108/05/30,"7,730.95","13,943.50",2019-05-30,7730.95,13943.5,0,0
108/05/31,"7,839.08","14,138.53",2019-05-31,7839.08,14138.53,0,0
