日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
115/07/01,"43,769.17","100,589.30",2026-07-01,43769.17,100589.3,0,0
115/07/02,"43,302.61","99,600.37",2026-07-02,43302.61,99600.37,0,0
115/07/03,"43,155.61","99,283.20",2026-07-03,43155.61,99283.2,0,0
115/07/06,"42,955.06","98,824.31",2026-07-06,42955.06,98824.31,0,0
115/07/07,"42,129.08","96,959.52",2026-07-07,42129.08,96959.52,0,0
115/07/08,"42,417.61","97,679.53",2026-07-08,42417.61,97679.53,0,0
115/07/09,"41,906.11","96,526.90",2026-07-09,41906.11,96526.9,0,0
115/07/13,"42,028.22","96,850.90",2026-07-13,42028.22,96850.9,0,0
115/07/14,"41,455.31","95,530.66",2026-07-14,41455.31,95530.66,0,0
115/07/15,"42,133.32","97,095.74",2026-07-15,42133.32,97095.74,0,0
115/07/16,"42,316.07","97,556.81",2026-07-16,42316.07,97556.81,0,0
115/07/17,"39,365.58","90,759.26",2026-07-17,39365.58,90759.26,0,0
115/07/20,"39,339.94","90,700.14",2026-07-20,39339.94,90700.14,0,0
