日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
100/02/08,"6,261.94","8,456.10",2011-02-08,6261.94,8456.1,0,0
100/02/09,"6,168.30","8,329.65",2011-02-09,6168.3,8329.65,0,0
100/02/10,"6,020.13","8,129.56",2011-02-10,6020.13,8129.56,0,0
100/02/11,"5,884.01","7,945.74",2011-02-11,5884.01,7945.74,0,0
100/02/14,"5,944.08","8,026.86",2011-02-14,5944.08,8026.86,0,0
100/02/15,"5,971.44","8,063.80",2011-02-15,5971.44,8063.8,0,0
100/02/16,"5,962.14","8,051.24",2011-02-16,5962.14,8051.24,0,0
100/02/17,"5,945.54","8,028.82",2011-02-17,5945.54,8028.82,0,0
100/02/18,"6,057.06","8,179.42",2011-02-18,6057.06,8179.42,0,0
100/02/21,"6,046.17","8,164.71",2011-02-21,6046.17,8164.71,0,0
100/02/22,"5,948.00","8,032.14",2011-02-22,5948.0,8032.14,0,0
100/02/23,"5,860.57","7,914.08",2011-02-23,5860.57,7914.08,0,0
100/02/24,"5,859.87","7,913.13",2011-02-24,5859.87,7913.13,0,0
100/02/25,"5,905.31","7,974.51",2011-02-25,5905.31,7974.51,0,0
