日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/03/02,"6,991.31","10,767.65",2015-03-02,6991.31,10767.65,0,0
104/03/03,"6,999.98","10,780.99",2015-03-03,6999.98,10780.99,0,0
104/03/04,"7,019.18","10,810.56",2015-03-04,7019.18,10810.56,0,0
104/03/05,"6,982.13","10,753.50",2015-03-05,6982.13,10753.5,0,0
104/03/06,"7,014.21","10,802.91",2015-03-06,7014.21,10802.91,0,0
104/03/09,"6,923.83","10,663.72",2015-03-09,6923.83,10663.72,0,0
104/03/10,"6,905.34","10,635.24",2015-03-10,6905.34,10635.24,0,0
104/03/11,"6,910.14","10,642.63",2015-03-11,6910.14,10642.63,0,0
104/03/12,"6,968.58","10,732.63",2015-03-12,6968.58,10732.63,0,0
104/03/13,"6,950.23","10,704.37",2015-03-13,6950.23,10704.37,0,0
104/03/16,"6,874.56","10,587.83",2015-03-16,6874.56,10587.83,0,0
104/03/17,"6,915.10","10,650.26",2015-03-17,6915.1,10650.26,0,0
104/03/18,"7,028.27","10,824.56",2015-03-18,7028.27,10824.56,0,0
104/03/19,"7,093.44","10,924.94",2015-03-19,7093.44,10924.94,0,0
104/03/20,"7,104.00","10,941.21",2015-03-20,7104.0,10941.21,0,0
104/03/23,"7,117.11","10,961.38",2015-03-23,7117.11,10961.38,0,0
104/03/24,"7,082.41","10,907.94",2015-03-24,7082.41,10907.94,0,0
104/03/25,"7,038.98","10,841.06",2015-03-25,7038.98,10841.06,0,0
104/03/26,"6,978.14","10,747.35",2015-03-26,6978.14,10747.35,0,0
104/03/27,"6,856.37","10,559.81",2015-03-27,6856.37,10559.81,0,0
104/03/30,"6,889.63","10,611.04",2015-03-30,6889.63,10611.04,0,0
104/03/31,"6,939.75","10,688.22",2015-03-31,6939.75,10688.22,0,0
