日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
100/10/03,"4,825.12","6,788.86",2011-10-03,4825.12,6788.86,0,0
100/10/04,"4,850.78","6,824.97",2011-10-04,4850.78,6824.97,0,0
100/10/05,"4,816.85","6,777.22",2011-10-05,4816.85,6777.22,0,0
100/10/06,"4,922.24","6,925.50",2011-10-06,4922.24,6925.5,0,0
100/10/07,"4,973.64","6,997.83",2011-10-07,4973.64,6997.83,0,0
100/10/11,"5,103.35","7,180.32",2011-10-11,5103.35,7180.32,0,0
100/10/12,"5,083.03","7,151.73",2011-10-12,5083.03,7151.73,0,0
100/10/13,"5,105.59","7,183.47",2011-10-13,5105.59,7183.47,0,0
100/10/14,"5,050.42","7,105.86",2011-10-14,5050.42,7105.86,0,0
100/10/17,"5,126.37","7,212.72",2011-10-17,5126.37,7212.72,0,0
100/10/18,"5,048.79","7,103.56",2011-10-18,5048.79,7103.56,0,0
100/10/19,"5,047.61","7,101.90",2011-10-19,5047.61,7101.9,0,0
100/10/20,"4,972.62","6,996.40",2011-10-20,4972.62,6996.4,0,0
100/10/21,"4,983.11","7,011.15",2011-10-21,4983.11,7011.15,0,0
100/10/24,"5,136.79","7,227.38",2011-10-24,5136.79,7227.38,0,0
100/10/25,"5,153.87","7,251.40",2011-10-25,5153.87,7251.4,0,0
100/10/26,"5,179.42","7,287.35",2011-10-26,5179.42,7287.35,0,0
100/10/27,"5,185.76","7,296.27",2011-10-27,5185.76,7296.27,0,0
100/10/28,"5,238.65","7,370.69",2011-10-28,5238.65,7370.69,0,0
100/10/31,"5,228.33","7,356.17",2011-10-31,5228.33,7356.17,0,0
