日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/06/03,"5,656.54","8,256.33",2013-06-03,5656.54,8256.33,0,0
102/06/04,"5,666.22","8,270.45",2013-06-04,5666.22,8270.45,0,0
102/06/05,"5,651.46","8,248.92",2013-06-05,5651.46,8248.92,0,0
102/06/06,"5,584.67","8,151.43",2013-06-06,5584.67,8151.43,0,0
102/06/07,"5,605.21","8,181.40",2013-06-07,5605.21,8181.4,0,0
102/06/10,"5,655.68","8,255.08",2013-06-10,5655.68,8255.08,0,0
102/06/11,"5,621.75","8,205.54",2013-06-11,5621.75,8205.54,0,0
102/06/13,"5,487.75","8,009.96",2013-06-13,5487.75,8009.96,0,0
102/06/14,"5,495.07","8,020.65",2013-06-14,5495.07,8020.65,0,0
102/06/17,"5,522.72","8,061.00",2013-06-17,5522.72,8061.0,0,0
102/06/18,"5,535.75","8,080.02",2013-06-18,5535.75,8080.02,0,0
102/06/19,"5,521.74","8,059.58",2013-06-19,5521.74,8059.58,0,0
102/06/20,"5,435.19","7,933.24",2013-06-20,5435.19,7933.24,0,0
102/06/21,"5,362.98","7,827.85",2013-06-21,5362.98,7827.85,0,0
102/06/24,"5,314.07","7,756.46",2013-06-24,5314.07,7756.46,0,0
102/06/25,"5,274.82","7,699.17",2013-06-25,5274.82,7699.17,0,0
102/06/26,"5,356.81","7,818.84",2013-06-26,5356.81,7818.84,0,0
102/06/27,"5,437.34","7,936.39",2013-06-27,5437.34,7936.39,0,0
102/06/28,"5,613.94","8,194.16",2013-06-28,5613.94,8194.16,0,0
