日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
101/03/01,"5,572.98","7,841.09",2012-03-01,5572.98,7841.09,0,0
101/03/02,"5,576.31","7,845.77",2012-03-02,5576.31,7845.77,0,0
101/03/03,"5,541.71","7,797.09",2012-03-03,5541.71,7797.09,0,0
101/03/05,"5,480.94","7,711.59",2012-03-05,5480.94,7711.59,0,0
101/03/06,"5,462.98","7,686.32",2012-03-06,5462.98,7686.32,0,0
101/03/07,"5,423.65","7,630.98",2012-03-07,5423.65,7630.98,0,0
101/03/08,"5,473.74","7,701.45",2012-03-08,5473.74,7701.45,0,0
101/03/09,"5,488.35","7,722.02",2012-03-09,5488.35,7722.02,0,0
101/03/12,"5,427.68","7,636.65",2012-03-12,5427.68,7636.65,0,0
101/03/13,"5,522.15","7,769.58",2012-03-13,5522.15,7769.58,0,0
101/03/14,"5,581.53","7,853.12",2012-03-14,5581.53,7853.12,0,0
101/03/15,"5,571.99","7,839.69",2012-03-15,5571.99,7839.69,0,0
101/03/16,"5,511.09","7,754.01",2012-03-16,5511.09,7754.01,0,0
101/03/19,"5,526.28","7,775.38",2012-03-19,5526.28,7775.38,0,0
101/03/20,"5,473.92","7,701.71",2012-03-20,5473.92,7701.71,0,0
101/03/21,"5,490.48","7,725.01",2012-03-21,5490.48,7725.01,0,0
101/03/22,"5,548.52","7,806.67",2012-03-22,5548.52,7806.67,0,0
101/03/23,"5,552.93","7,812.88",2012-03-23,5552.93,7812.88,0,0
101/03/26,"5,455.28","7,675.48",2012-03-26,5455.28,7675.48,0,0
101/03/27,"5,531.96","7,783.38",2012-03-27,5531.96,7783.38,0,0
101/03/28,"5,545.75","7,802.77",2012-03-28,5545.75,7802.77,0,0
101/03/29,"5,471.71","7,698.61",2012-03-29,5471.71,7698.61,0,0
101/03/30,"5,503.52","7,743.36",2012-03-30,5503.52,7743.36,0,0
