日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/04/06,"12,057.51","25,341.61",2023-04-06,12057.51,25341.61,0,0
112/04/07,"12,065.11","25,357.58",2023-04-07,12065.11,25357.58,0,0
112/04/10,"12,063.48","25,354.16",2023-04-10,12063.48,25354.16,0,0
112/04/11,"12,054.40","25,335.07",2023-04-11,12054.4,25335.07,0,0
112/04/12,"12,024.40","25,272.02",2023-04-12,12024.4,25272.02,0,0
112/04/13,"11,902.02","25,014.80",2023-04-13,11902.02,25014.8,0,0
112/04/14,"12,008.59","25,254.04",2023-04-14,12008.59,25254.04,0,0
112/04/17,"12,026.74","25,292.21",2023-04-17,12026.74,25292.21,0,0
112/04/18,"11,941.06","25,112.02",2023-04-18,11941.06,25112.02,0,0
112/04/19,"11,845.43","24,910.92",2023-04-19,11845.43,24910.92,0,0
112/04/20,"11,850.69","24,921.98",2023-04-20,11850.69,24921.98,0,0
112/04/21,"11,803.04","24,821.77",2023-04-21,11803.04,24821.77,0,0
112/04/24,"11,780.49","24,774.35",2023-04-24,11780.49,24774.35,0,0
112/04/25,"11,596.24","24,386.88",2023-04-25,11596.24,24386.88,0,0
