日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/02/02,"6,830.31","10,519.67",2015-02-02,6830.31,10519.67,0,0
104/02/03,"6,887.26","10,607.39",2015-02-03,6887.26,10607.39,0,0
104/02/04,"6,947.73","10,700.53",2015-02-04,6947.73,10700.53,0,0
104/02/05,"6,940.64","10,689.60",2015-02-05,6940.64,10689.6,0,0
104/02/06,"6,886.24","10,605.82",2015-02-06,6886.24,10605.82,0,0
104/02/09,"6,859.38","10,564.45",2015-02-09,6859.38,10564.45,0,0
104/02/10,"6,829.96","10,519.14",2015-02-10,6829.96,10519.14,0,0
104/02/11,"6,913.27","10,647.44",2015-02-11,6913.27,10647.44,0,0
104/02/12,"6,945.05","10,696.40",2015-02-12,6945.05,10696.4,0,0
104/02/13,"6,967.80","10,731.44",2015-02-13,6967.8,10731.44,0,0
104/02/24,"7,044.99","10,850.32",2015-02-24,7044.99,10850.32,0,0
104/02/25,"7,110.47","10,951.16",2015-02-25,7110.47,10951.16,0,0
104/02/26,"7,021.35","10,813.91",2015-02-26,7021.35,10813.91,0,0
