日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
100/05/03,"6,193.80","8,364.07",2011-05-03,6193.8,8364.07,0,0
100/05/04,"6,159.40","8,317.62",2011-05-04,6159.4,8317.62,0,0
100/05/05,"6,209.33","8,385.05",2011-05-05,6209.33,8385.05,0,0
100/05/06,"6,171.39","8,333.81",2011-05-06,6171.39,8333.81,0,0
100/05/09,"6,215.28","8,393.09",2011-05-09,6215.28,8393.09,0,0
100/05/10,"6,198.81","8,370.84",2011-05-10,6198.81,8370.84,0,0
100/05/11,"6,204.04","8,377.90",2011-05-11,6204.04,8377.9,0,0
100/05/12,"6,212.05","8,388.71",2011-05-12,6212.05,8388.71,0,0
100/05/13,"6,182.35","8,348.61",2011-05-13,6182.35,8348.61,0,0
100/05/16,"6,111.06","8,252.34",2011-05-16,6111.06,8252.34,0,0
100/05/17,"6,100.99","8,238.74",2011-05-17,6100.99,8238.74,0,0
100/05/18,"6,138.19","8,288.98",2011-05-18,6138.19,8288.98,0,0
100/05/19,"6,111.57","8,253.03",2011-05-19,6111.57,8253.03,0,0
100/05/20,"6,086.52","8,219.21",2011-05-20,6086.52,8219.21,0,0
100/05/23,"6,018.63","8,127.53",2011-05-23,6018.63,8127.53,0,0
100/05/24,"6,033.85","8,148.08",2011-05-24,6033.85,8148.08,0,0
100/05/25,"6,007.57","8,112.58",2011-05-25,6007.57,8112.58,0,0
100/05/26,"6,043.97","8,161.75",2011-05-26,6043.97,8161.75,0,0
100/05/27,"6,047.97","8,167.15",2011-05-27,6047.97,8167.15,0,0
100/05/30,"6,049.35","8,169.01",2011-05-30,6049.35,8169.01,0,0
100/05/31,"6,161.32","8,320.21",2011-05-31,6161.32,8320.21,0,0
