日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
115/04/01,"30,211.97","69,176.69",2026-04-01,30211.97,69176.69,0,0
115/04/02,"29,566.99","67,699.88",2026-04-02,29566.99,67699.88,0,0
115/04/07,"30,237.38","69,234.88",2026-04-07,30237.38,69234.88,0,0
115/04/08,"31,752.02","72,702.96",2026-04-08,31752.02,72702.96,0,0
115/04/09,"31,828.99","72,879.21",2026-04-09,31828.99,72879.21,0,0
115/04/10,"32,437.37","74,272.21",2026-04-10,32437.37,74272.21,0,0
115/04/13,"32,381.02","74,143.19",2026-04-13,32381.02,74143.19,0,0
115/04/14,"33,301.28","76,250.31",2026-04-14,33301.28,76250.31,0,0
115/04/15,"33,753.49","77,285.74",2026-04-15,33753.49,77285.74,0,0
115/04/16,"34,067.58","78,004.93",2026-04-16,34067.58,78004.93,0,0
115/04/17,"33,549.12","76,817.79",2026-04-17,33549.12,76817.79,0,0
115/04/20,"33,612.55","76,963.04",2026-04-20,33612.55,76963.04,0,0
115/04/21,"34,261.93","78,449.92",2026-04-21,34261.93,78449.92,0,0
115/04/22,"34,500.07","78,995.19",2026-04-22,34500.07,78995.19,0,0
115/04/23,"34,575.83","79,168.68",2026-04-23,34575.83,79168.68,0,0
115/04/24,"36,077.71","82,607.54",2026-04-24,36077.71,82607.54,0,0
115/04/27,"36,972.02","84,655.25",2026-04-27,36972.02,84655.25,0,0
115/04/28,"36,672.20","83,968.75",2026-04-28,36672.2,83968.75,0,0
115/04/29,"36,338.82","83,205.41",2026-04-29,36338.82,83205.41,0,0
