日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 92/05/02,"3,170.06","3,207.08",2003-05-02,3170.06,3207.08,0,0
 92/05/05,"3,171.77","3,208.81",2003-05-05,3171.77,3208.81,0,0
 92/05/06,"3,179.85","3,216.98",2003-05-06,3179.85,3216.98,0,0
 92/05/07,"3,216.45","3,254.01",2003-05-07,3216.45,3254.01,0,0
 92/05/08,"3,155.42","3,192.27",2003-05-08,3155.42,3192.27,0,0
 92/05/09,"3,196.93","3,234.26",2003-05-09,3196.93,3234.26,0,0
 92/05/12,"3,220.17","3,257.78",2003-05-12,3220.17,3257.78,0,0
 92/05/13,"3,279.01","3,317.30",2003-05-13,3279.01,3317.3,0,0
 92/05/14,"3,282.54","3,320.87",2003-05-14,3282.54,3320.87,0,0
 92/05/15,"3,276.35","3,314.61",2003-05-15,3276.35,3314.61,0,0
 92/05/16,"3,237.44","3,275.24",2003-05-16,3237.44,3275.24,0,0
 92/05/19,"3,216.14","3,253.69",2003-05-19,3216.14,3253.69,0,0
 92/05/20,"3,208.96","3,246.43",2003-05-20,3208.96,3246.43,0,0
 92/05/21,"3,184.71","3,221.90",2003-05-21,3184.71,3221.9,0,0
 92/05/22,"3,223.50","3,261.14",2003-05-22,3223.5,3261.14,0,0
 92/05/23,"3,277.93","3,316.21",2003-05-23,3277.93,3316.21,0,0
 92/05/26,"3,355.40","3,394.58",2003-05-26,3355.4,3394.58,0,0
 92/05/27,"3,339.98","3,378.98",2003-05-27,3339.98,3378.98,0,0
 92/05/28,"3,365.82","3,405.12",2003-05-28,3365.82,3405.12,0,0
 92/05/29,"3,441.10","3,481.28",2003-05-29,3441.1,3481.28,0,0
 92/05/30,"3,437.67","3,477.81",2003-05-30,3437.67,3477.81,0,0
