日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
110/03/02,"13,277.75","25,960.68",2021-03-02,13277.75,25960.68,0,0
110/03/03,"13,528.02","26,450.00",2021-03-03,13528.02,26450.0,0,0
110/03/04,"13,188.92","25,786.99",2021-03-04,13188.92,25786.99,0,0
110/03/05,"13,153.20","25,717.16",2021-03-05,13153.2,25717.16,0,0
110/03/08,"13,102.21","25,617.46",2021-03-08,13102.21,25617.46,0,0
110/03/09,"13,122.59","25,657.30",2021-03-09,13122.59,25657.3,0,0
110/03/10,"13,164.85","25,739.94",2021-03-10,13164.85,25739.94,0,0
110/03/11,"13,410.11","26,219.46",2021-03-11,13410.11,26219.46,0,0
110/03/12,"13,496.22","26,387.84",2021-03-12,13496.22,26387.84,0,0
110/03/15,"13,462.80","26,322.49",2021-03-15,13462.8,26322.49,0,0
110/03/16,"13,521.75","26,437.74",2021-03-16,13521.75,26437.74,0,0
110/03/17,"13,401.66","26,257.90",2021-03-17,13401.66,26257.9,0,0
110/03/18,"13,431.26","26,315.90",2021-03-18,13431.26,26315.9,0,0
110/03/19,"13,196.11","25,855.16",2021-03-19,13196.11,25855.16,0,0
110/03/22,"13,286.70","26,032.66",2021-03-22,13286.7,26032.66,0,0
110/03/23,"13,303.07","26,064.73",2021-03-23,13303.07,26064.73,0,0
110/03/24,"13,089.33","25,645.95",2021-03-24,13089.33,25645.95,0,0
110/03/25,"13,136.99","25,739.33",2021-03-25,13136.99,25739.33,0,0
110/03/26,"13,363.92","26,183.96",2021-03-26,13363.92,26183.96,0,0
110/03/29,"13,511.14","26,472.41",2021-03-29,13511.14,26472.41,0,0
110/03/30,"13,556.09","26,560.46",2021-03-30,13556.09,26560.46,0,0
110/03/31,"13,391.62","26,238.23",2021-03-31,13391.62,26238.23,0,0
