日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 93/01/02,"4,647.48","4,796.17",2004-01-02,4647.48,4796.17,0,0
 93/01/05,"4,705.67","4,856.23",2004-01-05,4705.67,4856.23,0,0
 93/01/06,"4,717.83","4,868.77",2004-01-06,4717.83,4868.77,0,0
 93/01/07,"4,705.77","4,856.33",2004-01-07,4705.77,4856.33,0,0
 93/01/08,"4,725.15","4,876.33",2004-01-08,4725.15,4876.33,0,0
 93/01/09,"4,779.92","4,932.85",2004-01-09,4779.92,4932.85,0,0
 93/01/12,"4,776.62","4,929.45",2004-01-12,4776.62,4929.45,0,0
 93/01/13,"4,769.26","4,921.85",2004-01-13,4769.26,4921.85,0,0
 93/01/14,"4,812.75","4,966.73",2004-01-14,4812.75,4966.73,0,0
 93/01/15,"4,801.23","4,954.84",2004-01-15,4801.23,4954.84,0,0
 93/01/16,"4,795.99","4,949.43",2004-01-16,4795.99,4949.43,0,0
 93/01/27,"4,872.26","5,028.14",2004-01-27,4872.26,5028.14,0,0
 93/01/28,"4,852.61","5,007.87",2004-01-28,4852.61,5007.87,0,0
 93/01/29,"4,790.14","4,943.39",2004-01-29,4790.14,4943.39,0,0
 93/01/30,"4,807.21","4,961.02",2004-01-30,4807.21,4961.02,0,0
