日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/04/01,"6,384.21","10,213.42",2016-04-01,6384.21,10213.42,0,0
105/04/06,"6,241.64","9,985.34",2016-04-06,6241.64,9985.34,0,0
105/04/07,"6,230.13","9,966.93",2016-04-07,6230.13,9966.93,0,0
105/04/08,"6,286.68","10,057.40",2016-04-08,6286.68,10057.4,0,0
105/04/11,"6,309.68","10,094.19",2016-04-11,6309.68,10094.19,0,0
105/04/12,"6,297.64","10,074.93",2016-04-12,6297.64,10074.93,0,0
105/04/13,"6,402.90","10,243.32",2016-04-13,6402.9,10243.32,0,0
105/04/14,"6,411.30","10,256.77",2016-04-14,6411.3,10256.77,0,0
105/04/15,"6,427.91","10,283.34",2016-04-15,6427.91,10283.34,0,0
105/04/18,"6,397.46","10,234.62",2016-04-18,6397.46,10234.62,0,0
105/04/19,"6,361.02","10,176.32",2016-04-19,6361.02,10176.32,0,0
105/04/20,"6,263.23","10,019.89",2016-04-20,6263.23,10019.89,0,0
105/04/21,"6,320.84","10,112.04",2016-04-21,6320.84,10112.04,0,0
105/04/22,"6,311.40","10,096.95",2016-04-22,6311.4,10096.95,0,0
105/04/25,"6,327.17","10,122.17",2016-04-25,6327.17,10122.17,0,0
105/04/26,"6,343.14","10,147.73",2016-04-26,6343.14,10147.73,0,0
105/04/27,"6,325.82","10,120.01",2016-04-27,6325.82,10120.01,0,0
105/04/28,"6,237.30","9,978.40",2016-04-28,6237.3,9978.4,0,0
105/04/29,"6,158.60","9,852.50",2016-04-29,6158.6,9852.5,0,0
