日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/10/01,"8,483.05","15,299.99",2018-10-01,8483.05,15299.99,0,0
107/10/02,"8,351.38","15,062.51",2018-10-02,8351.38,15062.51,0,0
107/10/03,"8,346.53","15,053.76",2018-10-03,8346.53,15053.76,0,0
107/10/04,"8,217.39","14,820.85",2018-10-04,8217.39,14820.85,0,0
107/10/05,"8,084.02","14,580.30",2018-10-05,8084.02,14580.3,0,0
107/10/08,"8,014.67","14,455.21",2018-10-08,8014.67,14455.21,0,0
107/10/09,"8,039.10","14,499.29",2018-10-09,8039.1,14499.29,0,0
107/10/11,"7,522.88","13,568.23",2018-10-11,7522.88,13568.23,0,0
107/10/12,"7,755.69","13,988.12",2018-10-12,7755.69,13988.12,0,0
107/10/15,"7,608.07","13,721.88",2018-10-15,7608.07,13721.88,0,0
107/10/16,"7,695.96","13,880.39",2018-10-16,7695.96,13880.39,0,0
107/10/17,"7,696.25","13,880.92",2018-10-17,7696.25,13880.92,0,0
107/10/18,"7,672.58","13,838.23",2018-10-18,7672.58,13838.23,0,0
107/10/19,"7,653.30","13,803.46",2018-10-19,7653.3,13803.46,0,0
107/10/22,"7,677.91","13,847.84",2018-10-22,7677.91,13847.84,0,0
107/10/23,"7,516.23","13,556.24",2018-10-23,7516.23,13556.24,0,0
107/10/24,"7,501.82","13,530.24",2018-10-24,7501.82,13530.24,0,0
107/10/25,"7,316.67","13,196.31",2018-10-25,7316.67,13196.31,0,0
107/10/26,"7,280.76","13,131.55",2018-10-26,7280.76,13131.55,0,0
107/10/29,"7,312.44","13,188.68",2018-10-29,7312.44,13188.68,0,0
107/10/30,"7,328.03","13,216.79",2018-10-30,7328.03,13216.79,0,0
107/10/31,"7,577.06","13,665.95",2018-10-31,7577.06,13665.95,0,0
