日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/08/01,"20,302.44","46,043.75",2025-08-01,20302.44,46043.75,0,0
114/08/04,"20,239.42","45,900.82",2025-08-04,20239.42,45900.82,0,0
114/08/05,"20,517.18","46,530.75",2025-08-05,20517.18,46530.75,0,0
114/08/06,"20,237.32","45,896.06",2025-08-06,20237.32,45896.06,0,0
114/08/07,"20,903.90","47,437.15",2025-08-07,20903.9,47437.15,0,0
114/08/08,"20,882.36","47,388.28",2025-08-08,20882.36,47388.28,0,0
114/08/11,"20,989.08","47,630.74",2025-08-11,20989.08,47630.74,0,0
114/08/12,"20,997.52","47,669.14",2025-08-12,20997.52,47669.14,0,0
114/08/13,"21,258.57","48,280.30",2025-08-13,21258.57,48280.3,0,0
114/08/14,"21,020.44","47,742.09",2025-08-14,21020.44,47742.09,0,0
114/08/15,"21,108.77","47,942.71",2025-08-15,21108.77,47942.71,0,0
114/08/18,"21,190.87","48,129.19",2025-08-18,21190.87,48129.19,0,0
