日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
115/03/02,"32,133.96","73,412.68",2026-03-02,32133.96,73412.68,0,0
115/03/03,"31,449.50","71,848.98",2026-03-03,31449.5,71848.98,0,0
115/03/04,"30,139.06","68,855.16",2026-03-04,30139.06,68855.16,0,0
115/03/05,"30,880.62","70,549.33",2026-03-05,30880.62,70549.33,0,0
115/03/06,"30,758.03","70,269.25",2026-03-06,30758.03,70269.25,0,0
115/03/09,"29,403.23","67,174.11",2026-03-09,29403.23,67174.11,0,0
115/03/10,"30,031.12","68,608.56",2026-03-10,30031.12,68608.56,0,0
115/03/11,"31,351.83","71,625.84",2026-03-11,31351.83,71625.84,0,0
115/03/12,"30,696.90","70,129.60",2026-03-12,30696.9,70129.6,0,0
115/03/13,"30,454.02","69,574.72",2026-03-13,30454.02,69574.72,0,0
115/03/16,"30,239.40","69,084.41",2026-03-16,30239.4,69084.41,0,0
115/03/17,"30,675.79","70,226.70",2026-03-17,30675.79,70226.7,0,0
115/03/18,"31,120.60","71,245.02",2026-03-18,31120.6,71245.02,0,0
115/03/19,"30,393.57","69,590.97",2026-03-19,30393.57,69590.97,0,0
115/03/20,"30,295.49","69,366.41",2026-03-20,30295.49,69366.41,0,0
