日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 96/05/02,"5,739.98","6,626.24",2007-05-02,5739.98,6626.24,0,0
 96/05/03,"5,802.81","6,698.76",2007-05-03,5802.81,6698.76,0,0
 96/05/04,"5,893.16","6,803.07",2007-05-04,5893.16,6803.07,0,0
 96/05/07,"5,927.62","6,842.85",2007-05-07,5927.62,6842.85,0,0
 96/05/08,"5,907.70","6,819.85",2007-05-08,5907.7,6819.85,0,0
 96/05/09,"5,869.80","6,776.10",2007-05-09,5869.8,6776.1,0,0
 96/05/10,"5,897.75","6,808.36",2007-05-10,5897.75,6808.36,0,0
 96/05/11,"5,833.91","6,734.67",2007-05-11,5833.91,6734.67,0,0
 96/05/14,"5,834.69","6,735.57",2007-05-14,5834.69,6735.57,0,0
 96/05/15,"5,777.58","6,669.64",2007-05-15,5777.58,6669.64,0,0
 96/05/16,"5,789.02","6,682.85",2007-05-16,5789.02,6682.85,0,0
 96/05/17,"5,824.69","6,724.03",2007-05-17,5824.69,6724.03,0,0
 96/05/18,"5,822.17","6,721.11",2007-05-18,5822.17,6721.11,0,0
 96/05/21,"5,911.63","6,824.39",2007-05-21,5911.63,6824.39,0,0
 96/05/22,"5,943.03","6,860.64",2007-05-22,5943.03,6860.64,0,0
 96/05/23,"5,981.15","6,904.65",2007-05-23,5981.15,6904.65,0,0
 96/05/24,"5,971.84","6,893.90",2007-05-24,5971.84,6893.9,0,0
 96/05/25,"5,915.38","6,828.72",2007-05-25,5915.38,6828.72,0,0
 96/05/28,"5,912.39","6,825.27",2007-05-28,5912.39,6825.27,0,0
 96/05/29,"5,936.87","6,853.53",2007-05-29,5936.87,6853.53,0,0
 96/05/30,"5,905.12","6,816.88",2007-05-30,5905.12,6816.88,0,0
 96/05/31,"5,869.27","6,775.49",2007-05-31,5869.27,6775.49,0,0
