日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
101/02/01,"5,234.03","7,364.19",2012-02-01,5234.03,7364.19,0,0
101/02/02,"5,301.36","7,458.92",2012-02-02,5301.36,7458.92,0,0
101/02/03,"5,310.63","7,471.97",2012-02-03,5310.63,7471.97,0,0
101/02/04,"5,347.38","7,523.67",2012-02-04,5347.38,7523.67,0,0
101/02/06,"5,316.19","7,479.79",2012-02-06,5316.19,7479.79,0,0
101/02/07,"5,319.75","7,484.80",2012-02-07,5319.75,7484.8,0,0
101/02/08,"5,427.40","7,636.26",2012-02-08,5427.4,7636.26,0,0
101/02/09,"5,448.68","7,666.20",2012-02-09,5448.68,7666.2,0,0
101/02/10,"5,395.56","7,591.46",2012-02-10,5395.56,7591.46,0,0
101/02/13,"5,417.96","7,622.98",2012-02-13,5417.96,7622.98,0,0
101/02/14,"5,415.43","7,619.42",2012-02-14,5415.43,7619.42,0,0
101/02/15,"5,497.57","7,734.99",2012-02-15,5497.57,7734.99,0,0
101/02/16,"5,421.86","7,628.47",2012-02-16,5421.86,7628.47,0,0
101/02/17,"5,445.70","7,662.01",2012-02-17,5445.7,7662.01,0,0
101/02/20,"5,472.97","7,700.37",2012-02-20,5472.97,7700.37,0,0
101/02/21,"5,440.65","7,654.90",2012-02-21,5440.65,7654.9,0,0
101/02/22,"5,492.67","7,728.09",2012-02-22,5492.67,7728.09,0,0
101/02/23,"5,441.21","7,655.69",2012-02-23,5441.21,7655.69,0,0
101/02/24,"5,476.91","7,705.92",2012-02-24,5476.91,7705.92,0,0
101/02/29,"5,605.77","7,887.22",2012-02-29,5605.77,7887.22,0,0
