日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/05/03,"6,078.91","9,725.01",2016-05-03,6078.91,9725.01,0,0
105/05/04,"5,999.77","9,598.40",2016-05-04,5999.77,9598.4,0,0
105/05/05,"5,983.11","9,571.74",2016-05-05,5983.11,9571.74,0,0
105/05/06,"5,964.60","9,542.13",2016-05-06,5964.6,9542.13,0,0
105/05/09,"5,960.83","9,536.10",2016-05-09,5960.83,9536.1,0,0
105/05/10,"5,981.85","9,569.72",2016-05-10,5981.85,9569.72,0,0
105/05/11,"5,975.35","9,559.34",2016-05-11,5975.35,9559.34,0,0
105/05/12,"5,965.22","9,543.13",2016-05-12,5965.22,9543.13,0,0
105/05/13,"5,925.54","9,479.65",2016-05-13,5925.54,9479.65,0,0
105/05/16,"5,937.63","9,498.99",2016-05-16,5937.63,9498.99,0,0
105/05/17,"5,990.43","9,583.46",2016-05-17,5990.43,9583.46,0,0
105/05/18,"6,004.85","9,606.53",2016-05-18,6004.85,9606.53,0,0
105/05/19,"5,958.35","9,532.14",2016-05-19,5958.35,9532.14,0,0
105/05/20,"5,992.03","9,586.02",2016-05-20,5992.03,9586.02,0,0
105/05/23,"6,175.07","9,878.85",2016-05-23,6175.07,9878.85,0,0
105/05/24,"6,124.16","9,797.40",2016-05-24,6124.16,9797.4,0,0
105/05/25,"6,212.20","9,938.24",2016-05-25,6212.2,9938.24,0,0
105/05/26,"6,206.11","9,928.50",2016-05-26,6206.11,9928.5,0,0
105/05/27,"6,265.81","10,024.01",2016-05-27,6265.81,10024.01,0,0
105/05/30,"6,322.62","10,114.90",2016-05-30,6322.62,10114.9,0,0
105/05/31,"6,326.63","10,121.31",2016-05-31,6326.63,10121.31,0,0
