日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
108/06/03,"7,869.97","14,194.24",2019-06-03,7869.97,14194.24,0,0
108/06/04,"7,796.20","14,061.18",2019-06-04,7796.2,14061.18,0,0
108/06/05,"7,817.90","14,100.32",2019-06-05,7817.9,14100.32,0,0
108/06/06,"7,779.58","14,031.21",2019-06-06,7779.58,14031.21,0,0
108/06/10,"7,924.32","14,292.25",2019-06-10,7924.32,14292.25,0,0
108/06/11,"7,966.71","14,368.71",2019-06-11,7966.71,14368.71,0,0
108/06/12,"7,980.54","14,393.65",2019-06-12,7980.54,14393.65,0,0
108/06/13,"7,914.38","14,274.33",2019-06-13,7914.38,14274.33,0,0
108/06/14,"7,868.56","14,191.70",2019-06-14,7868.56,14191.7,0,0
108/06/17,"7,854.66","14,166.62",2019-06-17,7854.66,14166.62,0,0
108/06/18,"7,898.31","14,245.35",2019-06-18,7898.31,14245.35,0,0
108/06/19,"8,078.54","14,570.41",2019-06-19,8078.54,14570.41,0,0
108/06/20,"8,085.43","14,588.50",2019-06-20,8085.43,14588.5,0,0
108/06/21,"8,113.91","14,639.88",2019-06-21,8113.91,14639.88,0,0
108/06/24,"8,054.89","14,699.94",2019-06-24,8054.89,14699.94,0,0
108/06/25,"7,994.40","14,589.55",2019-06-25,7994.4,14589.55,0,0
108/06/26,"7,924.34","14,480.08",2019-06-26,7924.34,14480.08,0,0
108/06/27,"8,045.12","14,700.78",2019-06-27,8045.12,14700.78,0,0
108/06/28,"8,008.17","14,633.25",2019-06-28,8008.17,14633.25,0,0
