日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/11/02,"6,324.68","10,118.19",2015-11-02,6324.68,10118.19,0,0
104/11/03,"6,405.25","10,247.09",2015-11-03,6405.25,10247.09,0,0
104/11/04,"6,537.95","10,459.38",2015-11-04,6537.95,10459.38,0,0
104/11/05,"6,513.55","10,420.33",2015-11-05,6513.55,10420.33,0,0
104/11/06,"6,379.77","10,206.32",2015-11-06,6379.77,10206.32,0,0
104/11/09,"6,372.89","10,195.32",2015-11-09,6372.89,10195.32,0,0
104/11/10,"6,275.85","10,040.06",2015-11-10,6275.85,10040.06,0,0
104/11/11,"6,196.06","9,912.43",2015-11-11,6196.06,9912.43,0,0
104/11/12,"6,207.38","9,930.53",2015-11-12,6207.38,9930.53,0,0
104/11/13,"6,125.59","9,799.69",2015-11-13,6125.59,9799.69,0,0
104/11/16,"6,098.04","9,755.61",2015-11-16,6098.04,9755.61,0,0
104/11/17,"6,197.13","9,914.14",2015-11-17,6197.13,9914.14,0,0
104/11/18,"6,125.75","9,799.94",2015-11-18,6125.75,9799.94,0,0
104/11/19,"6,244.48","9,989.88",2015-11-19,6244.48,9989.88,0,0
104/11/20,"6,230.07","9,966.83",2015-11-20,6230.07,9966.83,0,0
104/11/23,"6,248.07","9,995.62",2015-11-23,6248.07,9995.62,0,0
104/11/24,"6,177.82","9,883.25",2015-11-24,6177.82,9883.25,0,0
104/11/25,"6,180.41","9,887.38",2015-11-25,6180.41,9887.38,0,0
104/11/26,"6,253.01","10,003.54",2015-11-26,6253.01,10003.54,0,0
104/11/27,"6,167.41","9,866.59",2015-11-27,6167.41,9866.59,0,0
104/11/30,"6,112.22","9,778.30",2015-11-30,6112.22,9778.3,0,0
