日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/06/01,"6,383.79","10,212.75",2016-06-01,6383.79,10212.75,0,0
105/06/02,"6,353.98","10,165.06",2016-06-02,6353.98,10165.06,0,0
105/06/03,"6,394.72","10,235.78",2016-06-03,6394.72,10235.78,0,0
105/06/04,"6,387.09","10,223.57",2016-06-04,6387.09,10223.57,0,0
105/06/06,"6,404.82","10,251.95",2016-06-06,6404.82,10251.95,0,0
105/06/07,"6,475.30","10,364.76",2016-06-07,6475.3,10364.76,0,0
105/06/08,"6,517.78","10,432.75",2016-06-08,6517.78,10432.75,0,0
105/06/13,"6,367.27","10,191.84",2016-06-13,6367.27,10191.84,0,0
105/06/14,"6,401.06","10,245.92",2016-06-14,6401.06,10245.92,0,0
105/06/15,"6,429.17","10,290.91",2016-06-15,6429.17,10290.91,0,0
105/06/16,"6,325.41","10,124.83",2016-06-16,6325.41,10124.83,0,0
105/06/17,"6,392.33","10,231.95",2016-06-17,6392.33,10231.95,0,0
105/06/20,"6,433.60","10,298.02",2016-06-20,6433.6,10298.02,0,0
105/06/21,"6,481.11","10,374.06",2016-06-21,6481.11,10374.06,0,0
105/06/22,"6,503.71","10,410.23",2016-06-22,6503.71,10410.23,0,0
105/06/23,"6,469.79","10,362.46",2016-06-23,6469.79,10362.46,0,0
105/06/24,"6,316.74","10,117.33",2016-06-24,6316.74,10117.33,0,0
105/06/27,"6,269.58","10,178.24",2016-06-27,6269.58,10178.24,0,0
105/06/28,"6,306.41","10,238.02",2016-06-28,6306.41,10238.02,0,0
105/06/29,"6,378.77","10,355.51",2016-06-29,6378.77,10355.51,0,0
105/06/30,"6,454.49","10,487.56",2016-06-30,6454.49,10487.56,0,0
