日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/04/01,"13,730.40","27,606.67",2022-04-01,13730.4,27606.67,0,0
111/04/06,"13,601.75","27,347.99",2022-04-06,13601.75,27347.99,0,0
111/04/07,"13,342.67","26,827.08",2022-04-07,13342.67,26827.08,0,0
111/04/08,"13,396.14","26,934.59",2022-04-08,13396.14,26934.59,0,0
111/04/11,"13,217.40","26,575.21",2022-04-11,13217.4,26575.21,0,0
111/04/12,"13,184.35","26,508.76",2022-04-12,13184.35,26508.76,0,0
111/04/13,"13,462.21","27,067.42",2022-04-13,13462.21,27067.42,0,0
111/04/14,"13,396.28","26,934.88",2022-04-14,13396.28,26934.88,0,0
111/04/15,"13,187.45","26,515.00",2022-04-15,13187.45,26515.0,0,0
111/04/18,"13,111.65","26,362.58",2022-04-18,13111.65,26362.58,0,0
111/04/19,"13,168.16","26,476.21",2022-04-19,13168.16,26476.21,0,0
111/04/20,"13,304.78","26,750.90",2022-04-20,13304.78,26750.9,0,0
111/04/21,"13,249.26","26,639.26",2022-04-21,13249.26,26639.26,0,0
111/04/22,"13,157.99","26,455.76",2022-04-22,13157.99,26455.76,0,0
111/04/25,"12,890.96","25,918.87",2022-04-25,12890.96,25918.87,0,0
111/04/26,"12,916.69","25,970.60",2022-04-26,12916.69,25970.6,0,0
111/04/27,"12,596.03","25,325.87",2022-04-27,12596.03,25325.87,0,0
