日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
115/08/03,"40,664.36","93,840.13",2026-08-03,40664.36,93840.13,0,0
115/08/04,"40,335.71","93,081.71",2026-08-04,40335.71,93081.71,0,0
115/08/05,"41,600.18","95,999.70",2026-08-05,41600.18,95999.7,0,0
115/08/06,"41,212.45","95,104.95",2026-08-06,41212.45,95104.95,0,0
115/08/07,"41,098.32","94,841.57",2026-08-07,41098.32,94841.57,0,0
115/08/10,"41,642.80","96,098.06",2026-08-10,41642.8,96098.06,0,0
115/08/11,"41,877.82","96,662.67",2026-08-11,41877.82,96662.67,0,0
115/08/12,"42,216.67","97,444.80",2026-08-12,42216.67,97444.8,0,0
115/08/13,"42,785.23","98,793.32",2026-08-13,42785.23,98793.32,0,0
115/08/14,"42,499.44","98,133.43",2026-08-14,42499.44,98133.43,0,0
115/08/17,"42,505.43","98,147.26",2026-08-17,42505.43,98147.26,0,0
115/08/18,"41,997.80","96,975.12",2026-08-18,41997.8,96975.12,0,0
