Date,Close,Adj Close,Dividends,Stock Splits
2023-11-30 00:00:00+08:00,19.13,19.13,0,0
2023-11-29 00:00:00+08:00,19.06,19.06,0,0
2023-11-28 00:00:00+08:00,19.06,19.06,0,0
2023-11-27 00:00:00+08:00,18.86,18.86,0,0
2023-11-26 00:00:00+08:00,,,0,0
2023-11-25 00:00:00+08:00,,,0,0
2023-11-24 00:00:00+08:00,19.04,19.04,0,0
2023-11-23 00:00:00+08:00,19.06,19.06,0,0
2023-11-22 00:00:00+08:00,19.08,19.08,0,0
2023-11-21 00:00:00+08:00,19.25,19.25,0,0
2023-11-20 00:00:00+08:00,18.98,18.98,0,0
2023-11-19 00:00:00+08:00,,,0,0
2023-11-18 00:00:00+08:00,,,0,0
2023-11-17 00:00:00+08:00,19.0,19.0,0,0
2023-11-16 00:00:00+08:00,19.0,19.0,0,0
2023-11-15 00:00:00+08:00,18.97,18.97,0,0
2023-11-14 00:00:00+08:00,18.73,18.73,0,0
2023-11-13 00:00:00+08:00,18.66,18.66,0,0
2023-11-12 00:00:00+08:00,,,0,0
2023-11-11 00:00:00+08:00,,,0,0
2023-11-10 00:00:00+08:00,18.4,18.4,0,0
2023-11-09 00:00:00+08:00,18.46,18.46,0,0
2023-11-08 00:00:00+08:00,18.44,18.44,0,0
2023-11-07 00:00:00+08:00,18.38,18.38,0,0
2023-11-06 00:00:00+08:00,18.31,18.31,0,0
2023-11-05 00:00:00+08:00,,,0,0
2023-11-04 00:00:00+08:00,,,0,0
2023-11-03 00:00:00+08:00,18.2,18.2,0,0
2023-11-02 00:00:00+08:00,18.08,18.08,0,0
2023-11-01 00:00:00+08:00,17.62,17.62,0,0
