Date,Close,Adj Close,Dividends,Stock Splits
2021-08-31 00:00:00+08:00,19.04,19.04,0,0
2021-08-30 00:00:00+08:00,18.87,18.87,0,0
2021-08-29 00:00:00+08:00,,,0,0
2021-08-28 00:00:00+08:00,,,0,0
2021-08-27 00:00:00+08:00,18.66,18.66,0,0
2021-08-26 00:00:00+08:00,18.47,18.47,0,0
2021-08-25 00:00:00+08:00,18.38,18.38,0,0
2021-08-24 00:00:00+08:00,18.11,18.11,0,0
2021-08-23 00:00:00+08:00,18.0,18.0,0,0
2021-08-22 00:00:00+08:00,,,0,0
2021-08-21 00:00:00+08:00,,,0,0
2021-08-20 00:00:00+08:00,17.54,17.54,0,0
2021-08-19 00:00:00+08:00,17.65,17.65,0,0
2021-08-18 00:00:00+08:00,18.12,18.12,0,0
2021-08-17 00:00:00+08:00,18.04,18.04,0,0
2021-08-16 00:00:00+08:00,18.21,18.21,0,0
2021-08-15 00:00:00+08:00,,,0,0
2021-08-14 00:00:00+08:00,,,0,0
2021-08-13 00:00:00+08:00,18.24,18.24,0,0
2021-08-12 00:00:00+08:00,18.45,18.45,0,0
2021-08-11 00:00:00+08:00,18.51,18.51,0,0
2021-08-10 00:00:00+08:00,18.54,18.54,0,0
2021-08-09 00:00:00+08:00,18.69,18.69,0,0
2021-08-08 00:00:00+08:00,,,0,0
2021-08-07 00:00:00+08:00,,,0,0
2021-08-06 00:00:00+08:00,18.68,18.68,0,0
2021-08-05 00:00:00+08:00,18.79,18.79,0,0
2021-08-04 00:00:00+08:00,18.77,18.77,0,0
2021-08-03 00:00:00+08:00,18.68,18.68,0,0
2021-08-02 00:00:00+08:00,18.61,18.61,0,0
2021-08-01 00:00:00+08:00,,,0,0
