Date,Close,Adj Close,Dividends,Stock Splits
2025-02-28 00:00:00+08:00,,,0,0
2025-02-27 00:00:00+08:00,28.65,28.65,0,0
2025-02-26 00:00:00+08:00,29.16,29.16,0,0
2025-02-25 00:00:00+08:00,28.97,28.97,0,0
2025-02-24 00:00:00+08:00,29.39,29.39,0,0
2025-02-23 00:00:00+08:00,,,0,0
2025-02-22 00:00:00+08:00,,,0,0
2025-02-21 00:00:00+08:00,29.71,29.71,0,0
2025-02-20 00:00:00+08:00,29.37,29.37,0,0
2025-02-19 00:00:00+08:00,29.59,29.59,0,0
2025-02-18 00:00:00+08:00,29.77,29.77,0,0
2025-02-17 00:00:00+08:00,29.53,29.53,0,0
2025-02-16 00:00:00+08:00,,,0,0
2025-02-15 00:00:00+08:00,,,0,0
2025-02-14 00:00:00+08:00,28.99,28.99,0,0
2025-02-13 00:00:00+08:00,29.5,29.5,0,0
2025-02-12 00:00:00+08:00,29.5,29.5,0,0
2025-02-11 00:00:00+08:00,29.66,29.66,0,0
2025-02-10 00:00:00+08:00,29.48,29.48,0,0
2025-02-09 00:00:00+08:00,,,0,0
2025-02-08 00:00:00+08:00,,,0,0
2025-02-07 00:00:00+08:00,29.86,29.86,0,0
2025-02-06 00:00:00+08:00,29.64,29.64,0,0
2025-02-05 00:00:00+08:00,29.48,29.48,0,0
2025-02-04 00:00:00+08:00,29.03,29.03,0,0
2025-02-03 00:00:00+08:00,28.71,28.71,0,0
2025-02-02 00:00:00+08:00,,,0,0
2025-02-01 00:00:00+08:00,,,0,0
