Date,Close,Adj Close,Dividends,Stock Splits
2020-04-30 00:00:00+08:00,11.16,11.16,0,0
2020-04-29 00:00:00+08:00,10.93,10.93,0,0
2020-04-28 00:00:00+08:00,10.79,10.79,0,0
2020-04-27 00:00:00+08:00,10.77,10.77,0,0
2020-04-26 00:00:00+08:00,,,0,0
2020-04-25 00:00:00+08:00,,,0,0
2020-04-24 00:00:00+08:00,10.55,10.55,0,0
2020-04-23 00:00:00+08:00,10.58,10.58,0,0
2020-04-22 00:00:00+08:00,10.53,10.53,0,0
2020-04-21 00:00:00+08:00,10.54,10.54,0,0
2020-04-20 00:00:00+08:00,10.85,10.85,0,0
2020-04-19 00:00:00+08:00,,,0,0
2020-04-18 00:00:00+08:00,,,0,0
2020-04-17 00:00:00+08:00,10.9,10.9,0,0
2020-04-16 00:00:00+08:00,10.56,10.56,0,0
2020-04-15 00:00:00+08:00,10.64,10.64,0,0
2020-04-14 00:00:00+08:00,10.54,10.54,0,0
2020-04-13 00:00:00+08:00,10.29,10.29,0,0
2020-04-12 00:00:00+08:00,,,0,0
2020-04-11 00:00:00+08:00,,,0,0
2020-04-10 00:00:00+08:00,10.35,10.35,0,0
2020-04-09 00:00:00+08:00,10.34,10.34,0,0
2020-04-08 00:00:00+08:00,10.38,10.38,0,0
2020-04-07 00:00:00+08:00,10.25,10.25,0,0
2020-04-06 00:00:00+08:00,10.07,10.07,0,0
2020-04-05 00:00:00+08:00,,,0,0
2020-04-04 00:00:00+08:00,,,0,0
2020-04-03 00:00:00+08:00,,,0,0
2020-04-02 00:00:00+08:00,,,0,0
2020-04-01 00:00:00+08:00,9.9,9.9,0,0
