Date,Close,Adj Close,Dividends,Stock Splits
2020-10-31 00:00:00+08:00,,,0,0
2020-10-30 00:00:00+08:00,13.49,13.49,0,0
2020-10-29 00:00:00+08:00,13.62,13.62,0,0
2020-10-28 00:00:00+08:00,13.79,13.79,0,0
2020-10-27 00:00:00+08:00,13.88,13.88,0,0
2020-10-26 00:00:00+08:00,13.93,13.93,0,0
2020-10-25 00:00:00+08:00,,,0,0
2020-10-24 00:00:00+08:00,,,0,0
2020-10-23 00:00:00+08:00,13.93,13.93,0,0
2020-10-22 00:00:00+08:00,13.98,13.98,0,0
2020-10-21 00:00:00+08:00,13.91,13.91,0,0
2020-10-20 00:00:00+08:00,13.9,13.9,0,0
2020-10-19 00:00:00+08:00,14.0,14.0,0,0
2020-10-18 00:00:00+08:00,,,0,0
2020-10-17 00:00:00+08:00,,,0,0
2020-10-16 00:00:00+08:00,13.8,13.8,0,0
2020-10-15 00:00:00+08:00,13.89,13.89,0,0
2020-10-14 00:00:00+08:00,14.01,14.01,0,0
2020-10-13 00:00:00+08:00,14.08,14.08,0,0
2020-10-12 00:00:00+08:00,14.11,14.11,0,0
2020-10-11 00:00:00+08:00,,,0,0
2020-10-10 00:00:00+08:00,,,0,0
2020-10-09 00:00:00+08:00,,,0,0
2020-10-08 00:00:00+08:00,13.97,13.97,0,0
2020-10-07 00:00:00+08:00,13.74,13.74,0,0
2020-10-06 00:00:00+08:00,13.68,13.68,0,0
2020-10-05 00:00:00+08:00,13.51,13.51,0,0
2020-10-04 00:00:00+08:00,,,0,0
2020-10-03 00:00:00+08:00,,,0,0
2020-10-02 00:00:00+08:00,,,0,0
2020-10-01 00:00:00+08:00,,,0,0
