Date,Close,Adj Close,Dividends,Stock Splits
2021-05-31 00:00:00+08:00,18.45,18.45,0,0
2021-05-30 00:00:00+08:00,,,0,0
2021-05-29 00:00:00+08:00,,,0,0
2021-05-28 00:00:00+08:00,18.21,18.21,0,0
2021-05-27 00:00:00+08:00,17.96,17.96,0,0
2021-05-26 00:00:00+08:00,18.06,18.06,0,0
2021-05-25 00:00:00+08:00,18.04,18.04,0,0
2021-05-24 00:00:00+08:00,17.69,17.69,0,0
2021-05-23 00:00:00+08:00,,,0,0
2021-05-22 00:00:00+08:00,,,0,0
2021-05-21 00:00:00+08:00,17.76,17.76,0,0
2021-05-20 00:00:00+08:00,17.52,17.52,0,0
2021-05-19 00:00:00+08:00,17.57,17.57,0,0
2021-05-18 00:00:00+08:00,17.71,17.71,0,0
2021-05-17 00:00:00+08:00,16.89,16.89,0,0
2021-05-16 00:00:00+08:00,,,0,0
2021-05-15 00:00:00+08:00,,,0,0
2021-05-14 00:00:00+08:00,17.26,17.26,0,0
2021-05-13 00:00:00+08:00,16.99,16.99,0,0
2021-05-12 00:00:00+08:00,17.24,17.24,0,0
2021-05-11 00:00:00+08:00,17.82,17.82,0,0
2021-05-10 00:00:00+08:00,18.5,18.5,0,0
2021-05-09 00:00:00+08:00,,,0,0
2021-05-08 00:00:00+08:00,,,0,0
2021-05-07 00:00:00+08:00,18.71,18.71,0,0
2021-05-06 00:00:00+08:00,18.4,18.4,0,0
2021-05-05 00:00:00+08:00,18.2,18.2,0,0
2021-05-04 00:00:00+08:00,18.37,18.37,0,0
2021-05-03 00:00:00+08:00,18.49,18.49,0,0
2021-05-02 00:00:00+08:00,,,0,0
2021-05-01 00:00:00+08:00,,,0,0
