Date,Close,Adj Close,Dividends,Stock Splits
2025-09-30 00:00:00+08:00,34.54,34.54,0,0
2025-09-29 00:00:00+08:00,,,0,0
2025-09-28 00:00:00+08:00,,,0,0
2025-09-27 00:00:00+08:00,,,0,0
2025-09-26 00:00:00+08:00,34.32,34.32,0,0
2025-09-25 00:00:00+08:00,34.87,34.87,0,0
2025-09-24 00:00:00+08:00,35.18,35.18,0,0
2025-09-23 00:00:00+08:00,35.25,35.25,0,0
2025-09-22 00:00:00+08:00,34.52,34.52,0,0
2025-09-21 00:00:00+08:00,,,0,0
2025-09-20 00:00:00+08:00,,,0,0
2025-09-19 00:00:00+08:00,34.01,34.01,0,0
2025-09-18 00:00:00+08:00,34.37,34.37,0,0
2025-09-17 00:00:00+08:00,33.89,33.89,0,0
2025-09-16 00:00:00+08:00,34.22,34.22,0,0
2025-09-15 00:00:00+08:00,33.69,33.69,0,0
2025-09-14 00:00:00+08:00,,,0,0
2025-09-13 00:00:00+08:00,,,0,0
2025-09-12 00:00:00+08:00,33.83,33.83,0,0
2025-09-11 00:00:00+08:00,33.41,33.41,0,0
2025-09-10 00:00:00+08:00,33.15,33.15,0,0
2025-09-09 00:00:00+08:00,32.56,32.56,0,0
2025-09-08 00:00:00+08:00,32.02,32.02,0,0
2025-09-07 00:00:00+08:00,,,0,0
2025-09-06 00:00:00+08:00,,,0,0
2025-09-05 00:00:00+08:00,31.99,31.99,0,0
2025-09-04 00:00:00+08:00,31.5,31.5,0,0
2025-09-03 00:00:00+08:00,31.43,31.43,0,0
2025-09-02 00:00:00+08:00,31.39,31.39,0,0
2025-09-01 00:00:00+08:00,31.42,31.42,0,0
