Date,Close,Adj Close,Dividends,Stock Splits
2022-10-31 00:00:00+08:00,13.88,13.88,0,0
2022-10-30 00:00:00+08:00,,,0,0
2022-10-29 00:00:00+08:00,,,0,0
2022-10-28 00:00:00+08:00,13.67,13.67,0,0
2022-10-27 00:00:00+08:00,13.81,13.81,0,0
2022-10-26 00:00:00+08:00,13.61,13.61,0,0
2022-10-25 00:00:00+08:00,13.5,13.5,0,0
2022-10-24 00:00:00+08:00,13.79,13.79,0,0
2022-10-23 00:00:00+08:00,,,0,0
2022-10-22 00:00:00+08:00,,,0,0
2022-10-21 00:00:00+08:00,13.79,13.79,0,0
2022-10-20 00:00:00+08:00,13.92,13.92,0,0
2022-10-19 00:00:00+08:00,13.91,13.91,0,0
2022-10-18 00:00:00+08:00,14.14,14.14,0,0
2022-10-17 00:00:00+08:00,13.93,13.93,0,0
2022-10-16 00:00:00+08:00,,,0,0
2022-10-15 00:00:00+08:00,,,0,0
2022-10-14 00:00:00+08:00,14.19,14.19,0,0
2022-10-13 00:00:00+08:00,13.81,13.81,0,0
2022-10-12 00:00:00+08:00,13.99,13.99,0,0
2022-10-11 00:00:00+08:00,14.03,14.03,0,0
2022-10-10 00:00:00+08:00,,,0,0
2022-10-09 00:00:00+08:00,,,0,0
2022-10-08 00:00:00+08:00,,,0,0
2022-10-07 00:00:00+08:00,14.82,14.82,0,0
2022-10-06 00:00:00+08:00,15.11,15.11,0,0
2022-10-05 00:00:00+08:00,14.99,14.99,0,0
2022-10-04 00:00:00+08:00,14.61,14.61,0,0
2022-10-03 00:00:00+08:00,14.29,14.29,0,0
2022-10-02 00:00:00+08:00,,,0,0
2022-10-01 00:00:00+08:00,,,0,0
