Date,Close,Adj Close,Dividends,Stock Splits
2020-01-31 00:00:00+08:00,11.71,11.71,0,0
2020-01-30 00:00:00+08:00,11.63,11.63,0,0
2020-01-29 00:00:00+08:00,,,0,0
2020-01-28 00:00:00+08:00,,,0,0
2020-01-27 00:00:00+08:00,,,0,0
2020-01-26 00:00:00+08:00,,,0,0
2020-01-25 00:00:00+08:00,,,0,0
2020-01-24 00:00:00+08:00,,,0,0
2020-01-23 00:00:00+08:00,,,0,0
2020-01-22 00:00:00+08:00,,,0,0
2020-01-21 00:00:00+08:00,,,0,0
2020-01-20 00:00:00+08:00,12.31,12.31,0,0
2020-01-19 00:00:00+08:00,,,0,0
2020-01-18 00:00:00+08:00,,,0,0
2020-01-17 00:00:00+08:00,12.29,12.29,0,0
2020-01-16 00:00:00+08:00,12.27,12.27,0,0
2020-01-15 00:00:00+08:00,12.34,12.34,0,0
2020-01-14 00:00:00+08:00,12.46,12.46,0,0
2020-01-13 00:00:00+08:00,12.37,12.37,0,0
2020-01-12 00:00:00+08:00,,,0,0
2020-01-11 00:00:00+08:00,,,0,0
2020-01-10 00:00:00+08:00,12.29,12.29,0,0
2020-01-09 00:00:00+08:00,12.23,12.23,0,0
2020-01-08 00:00:00+08:00,12.05,12.05,0,0
2020-01-07 00:00:00+08:00,12.11,12.11,0,0
2020-01-06 00:00:00+08:00,12.18,12.18,0,0
2020-01-05 00:00:00+08:00,,,0,0
2020-01-04 00:00:00+08:00,,,0,0
2020-01-03 00:00:00+08:00,12.38,12.38,0,0
2020-01-02 00:00:00+08:00,12.35,12.35,0,0
2020-01-01 00:00:00+08:00,,,0,0
