Date,Close,Adj Close,Dividends,Stock Splits
2023-01-31 00:00:00+08:00,16.91,16.91,0,0
2023-01-30 00:00:00+08:00,17.35,17.35,0,0
2023-01-29 00:00:00+08:00,,,0,0
2023-01-28 00:00:00+08:00,,,0,0
2023-01-27 00:00:00+08:00,,,0,0
2023-01-26 00:00:00+08:00,,,0,0
2023-01-25 00:00:00+08:00,,,0,0
2023-01-24 00:00:00+08:00,,,0,0
2023-01-23 00:00:00+08:00,,,0,0
2023-01-22 00:00:00+08:00,,,0,0
2023-01-21 00:00:00+08:00,,,0,0
2023-01-20 00:00:00+08:00,,,0,0
2023-01-19 00:00:00+08:00,,,0,0
2023-01-18 00:00:00+08:00,,,0,0
2023-01-17 00:00:00+08:00,16.52,16.52,0,0
2023-01-16 00:00:00+08:00,16.54,16.54,0,0
2023-01-15 00:00:00+08:00,,,0,0
2023-01-14 00:00:00+08:00,,,0,0
2023-01-13 00:00:00+08:00,16.4,16.4,0,0
2023-01-12 00:00:00+08:00,16.22,16.22,0,0
2023-01-11 00:00:00+08:00,16.22,16.22,0,0
2023-01-10 00:00:00+08:00,16.27,16.27,0,0
2023-01-09 00:00:00+08:00,16.18,16.18,0,0
2023-01-08 00:00:00+08:00,,,0,0
2023-01-07 00:00:00+08:00,,,0,0
2023-01-06 00:00:00+08:00,15.63,15.63,0,0
2023-01-05 00:00:00+08:00,15.55,15.55,0,0
2023-01-04 00:00:00+08:00,15.38,15.38,0,0
2023-01-03 00:00:00+08:00,15.45,15.45,0,0
2023-01-02 00:00:00+08:00,,,0,0
2023-01-01 00:00:00+08:00,,,0,0
