Date,Close,Adj Close,Dividends,Stock Splits
2019-10-31 00:00:00+08:00,11.39,11.39,0,0
2019-10-30 00:00:00+08:00,11.4,11.4,0,0
2019-10-29 00:00:00+08:00,11.36,11.36,0,0
2019-10-28 00:00:00+08:00,11.3,11.3,0,0
2019-10-27 00:00:00+08:00,,,0,0
2019-10-26 00:00:00+08:00,,,0,0
2019-10-25 00:00:00+08:00,11.28,11.28,0,0
2019-10-24 00:00:00+08:00,11.29,11.29,0,0
2019-10-23 00:00:00+08:00,11.22,11.22,0,0
2019-10-22 00:00:00+08:00,11.26,11.26,0,0
2019-10-21 00:00:00+08:00,11.15,11.15,0,0
2019-10-20 00:00:00+08:00,,,0,0
2019-10-19 00:00:00+08:00,,,0,0
2019-10-18 00:00:00+08:00,11.17,11.17,0,0
2019-10-17 00:00:00+08:00,11.18,11.18,0,0
2019-10-16 00:00:00+08:00,11.18,11.18,0,0
2019-10-15 00:00:00+08:00,11.12,11.12,0,0
2019-10-14 00:00:00+08:00,11.06,11.06,0,0
2019-10-13 00:00:00+08:00,,,0,0
2019-10-12 00:00:00+08:00,,,0,0
2019-10-11 00:00:00+08:00,,,0,0
2019-10-10 00:00:00+08:00,,,0,0
2019-10-09 00:00:00+08:00,10.85,10.85,0,0
2019-10-08 00:00:00+08:00,11.0,11.0,0,0
2019-10-07 00:00:00+08:00,10.86,10.86,0,0
2019-10-06 00:00:00+08:00,,,0,0
2019-10-05 00:00:00+08:00,,,0,0
2019-10-04 00:00:00+08:00,10.81,10.81,0,0
2019-10-03 00:00:00+08:00,10.79,10.79,0,0
2019-10-02 00:00:00+08:00,10.88,10.88,0,0
2019-10-01 00:00:00+08:00,10.92,10.92,0,0
