Date,Close,Adj Close,Dividends,Stock Splits
2024-01-31 00:00:00+08:00,19.95,19.95,0,0
2024-01-30 00:00:00+08:00,20.19,20.19,0,0
2024-01-29 00:00:00+08:00,20.31,20.31,0,0
2024-01-28 00:00:00+08:00,,,0,0
2024-01-27 00:00:00+08:00,,,0,0
2024-01-26 00:00:00+08:00,20.19,20.19,0,0
2024-01-25 00:00:00+08:00,20.19,20.19,0,0
2024-01-24 00:00:00+08:00,19.93,19.93,0,0
2024-01-23 00:00:00+08:00,19.92,19.92,0,0
2024-01-22 00:00:00+08:00,19.87,19.87,0,0
2024-01-21 00:00:00+08:00,,,0,0
2024-01-20 00:00:00+08:00,,,0,0
2024-01-19 00:00:00+08:00,19.78,19.78,0,0
2024-01-18 00:00:00+08:00,19.02,19.02,0,0
2024-01-17 00:00:00+08:00,18.9,18.9,0,0
2024-01-16 00:00:00+08:00,19.05,19.05,0,0
2024-01-15 00:00:00+08:00,19.28,19.28,0,0
2024-01-14 00:00:00+08:00,,,0,0
2024-01-13 00:00:00+08:00,,,0,0
2024-01-12 00:00:00+08:00,19.24,19.24,0,0
2024-01-11 00:00:00+08:00,19.27,19.27,0,0
2024-01-10 00:00:00+08:00,19.2,19.2,0,0
2024-01-09 00:00:00+08:00,19.29,19.29,0,0
2024-01-08 00:00:00+08:00,19.28,19.28,0,0
2024-01-07 00:00:00+08:00,,,0,0
2024-01-06 00:00:00+08:00,,,0,0
2024-01-05 00:00:00+08:00,19.17,19.17,0,0
2024-01-04 00:00:00+08:00,19.26,19.26,0,0
2024-01-03 00:00:00+08:00,19.23,19.23,0,0
2024-01-02 00:00:00+08:00,19.63,19.63,0,0
2024-01-01 00:00:00+08:00,,,0,0
