Date,Close,Adj Close,Dividends,Stock Splits
2021-07-31 00:00:00+08:00,,,0,0
2021-07-30 00:00:00+08:00,18.3,18.3,0,0
2021-07-29 00:00:00+08:00,18.41,18.41,0,0
2021-07-28 00:00:00+08:00,18.17,18.17,0,0
2021-07-27 00:00:00+08:00,18.28,18.28,0,0
2021-07-26 00:00:00+08:00,18.32,18.32,0,0
2021-07-25 00:00:00+08:00,,,0,0
2021-07-24 00:00:00+08:00,,,0,0
2021-07-23 00:00:00+08:00,18.52,18.52,0,0
2021-07-22 00:00:00+08:00,18.58,18.58,0,0
2021-07-21 00:00:00+08:00,18.41,18.41,0,0
2021-07-20 00:00:00+08:00,18.42,18.42,0,0
2021-07-19 00:00:00+08:00,18.62,18.62,0,0
2021-07-18 00:00:00+08:00,,,0,0
2021-07-17 00:00:00+08:00,,,0,0
2021-07-16 00:00:00+08:00,18.8,18.8,0,0
2021-07-15 00:00:00+08:00,19.09,19.09,0,0
2021-07-14 00:00:00+08:00,18.92,18.92,0,0
2021-07-13 00:00:00+08:00,18.86,18.86,0,0
2021-07-12 00:00:00+08:00,18.68,18.68,0,0
2021-07-11 00:00:00+08:00,,,0,0
2021-07-10 00:00:00+08:00,,,0,0
2021-07-09 00:00:00+08:00,18.48,18.48,0,0
2021-07-08 00:00:00+08:00,18.69,18.69,0,0
2021-07-07 00:00:00+08:00,18.73,18.73,0,0
2021-07-06 00:00:00+08:00,18.78,18.78,0,0
2021-07-05 00:00:00+08:00,18.76,18.76,0,0
2021-07-04 00:00:00+08:00,,,0,0
2021-07-03 00:00:00+08:00,,,0,0
2021-07-02 00:00:00+08:00,18.55,18.55,0,0
2021-07-01 00:00:00+08:00,18.62,18.62,0,0
