類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AE23,48844280,保德信歐洲組合基金,1882953,0.29%,11340,0.00%,6436008,1.00%,901049,0.14%,0,0.00%,2821091,0.44%,12052441,1.87%
AA2,48938250,保德信全球資源基金,9332202,0.28%,3332465,0.10%,66453320,2.00%,8306676,0.25%,0,0.00%,12832400,0.39%,100257063,3.02%
AA2,48970455,保德信全球基礎建設基金,1095940,0.18%,250317,0.04%,11137524,1.80%,1608756,0.26%,0,0.00%,3258598,0.53%,17351135,2.80%
AA2,10307155,保德信全球消費商機基金,252826,0.07%,73302,0.02%,7552010,2.00%,981760,0.26%,0,0.00%,1751883,0.46%,10611781,2.81%
AA2,25618488,保德信全球優質股息成長基金,633998,0.21%,262229,0.09%,5425253,1.80%,843934,0.28%,0,0.00%,2220793,0.74%,9386207,3.11%
AA2,25674811,保德信拉丁美洲基金,4437450,0.30%,435914,0.03%,29282332,2.00%,4392360,0.30%,0,0.00%,4464661,0.30%,43012717,2.94%
AC21,26263055,保德信新興市場債券基金,0,0.00%,0,0.00%,17567360,1.70%,2686759,0.26%,0,0.00%,11515,0.00%,20265634,1.96%
AA2,26290779,保德信中國品牌基金,5749745,0.20%,3319244,0.11%,52519848,1.80%,7586203,0.26%,0,0.00%,14819073,0.51%,83994113,2.88%
AC21,26320990,保德信亞洲新興市場債券基金,0,0.00%,0,0.00%,23365325,1.25%,4859997,0.26%,0,0.00%,7920,0.00%,28233242,1.51%
AA2,31814924,保德信大俄羅斯基金,1391602,0.37%,770,0.00%,7447048,2.00%,1117057,0.30%,0,0.00%,3127952,0.84%,13084429,3.51%
AE22,31832319,保德信好時債組合基金,898974,0.11%,7441,0.00%,8457060,1.00%,1014840,0.12%,0,0.00%,262232,0.03%,10640547,1.26%
AC21,31968075,保德信新興市場企業債券基金,0,0.00%,0,0.00%,27119512,0.86%,4700714,0.15%,0,0.00%,34036,0.00%,31854262,1.01%
AA1,77537493,統一統信基金,2455312,0.30%,3904924,0.48%,9788095,1.20%,1223514,0.15%,0,0.00%,946272,0.12%,18318117,2.25%
AA1,1031699,統一全天候基金,10541366,0.63%,15927749,0.95%,20190542,1.20%,3365091,0.20%,0,0.00%,208303,0.01%,50233051,2.99%
AA1,92002244,統一黑馬基金,6871278,0.68%,10948569,1.08%,15219086,1.50%,1420454,0.14%,0,0.00%,188809,0.02%,34648196,3.41%
AA1,92012762,統一龍馬基金,2723359,0.30%,4298117,0.47%,14584748,1.58%,1292320,0.14%,0,0.00%,57829,0.01%,22956373,2.49%
AD1,92017176,統一強棒貨幣市場基金,0,0.00%,0,0.00%,23478971,0.08%,15674774,0.05%,0,0.00%,24602542,0.08%,63756287,0.22%
AA1,97977878,統一中小基金,4335432,0.58%,6436040,0.85%,12055820,1.60%,979534,0.13%,0,0.00%,47050,0.01%,23853876,3.17%
AA1,81581724,統一經建基金,2586966,0.37%,4177922,0.60%,11066251,1.60%,1037454,0.15%,0,0.00%,82924,0.01%,18951517,2.74%
AA1,73990253,統一奔騰基金,11461853,0.63%,17876892,0.98%,29136017,1.60%,2731499,0.15%,0,0.00%,127661,0.01%,61333922,3.37%
AA1,17605622,統一大滿貫基金,16638550,0.15%,32385949,0.30%,174254218,1.60%,16336333,0.15%,0,0.00%,616142,0.01%,240231192,2.21%
AA2,18030553,統一亞太基金,1669816,0.20%,1299017,0.15%,14696918,1.75%,2183539,0.26%,0,0.00%,291326,0.03%,20140616,2.40%
AE22,48783925,統一全球債券組合基金,0,0.00%,0,0.00%,9020301,0.78%,1509600,0.13%,0,0.00%,17978,0.00%,10547879,0.91%
AA2,48863201,統一強漢基金,5073693,0.18%,5244002,0.19%,48776024,1.75%,5574409,0.20%,0,0.00%,4413586,0.16%,69081714,2.48%
AA1,48934304,統一台灣動力基金,6994604,0.57%,11021818,0.89%,19792165,1.60%,1855506,0.15%,0,0.00%,123045,0.01%,39787138,3.22%
AA2,25637393,統一大龍印基金,4625227,0.41%,3283486,0.29%,21392148,1.90%,2927348,0.26%,0,0.00%,3833963,0.34%,36062172,3.20%
AA2,26202889,統一大中華中小基金,6688426,0.46%,5945972,0.41%,25938726,1.80%,3746707,0.26%,0,0.00%,7270896,0.50%,49590727,3.44%
AA2,26318517,統一新亞洲科技能源基金,3637868,0.46%,2242986,0.28%,15066129,1.90%,2061678,0.26%,0,0.00%,963760,0.12%,23972421,3.02%
AA2,31841577,統一亞洲大金磚基金,2666469,0.61%,2603132,0.60%,8246558,1.90%,1128474,0.26%,0,0.00%,367749,0.08%,15012382,3.46%
AC21,31980155,統一新興市場企業債券基金,0,0.00%,0,0.00%,26981460,0.60%,4126576,0.09%,0,0.00%,514642,0.01%,31622678,0.70%
AA1,974018,富邦基金,14613498,0.33%,22651338,0.51%,53393403,1.20%,6674191,0.15%,0,0.00%,2123824,0.05%,99456254,2.24%
AA1,92002384,富邦精準基金,8879572,0.42%,13624967,0.64%,31746584,1.50%,3174649,0.15%,0,0.00%,142780,0.01%,57568552,2.72%
AA1,92010477,富邦長紅基金,1955163,0.14%,3104449,0.23%,21978880,1.60%,2060517,0.15%,0,0.00%,570,0.00%,29099579,2.12%
AA1,92010770,富邦台灣鳳凰基金,873089,0.41%,1234748,0.57%,3233679,1.50%,1000000,0.46%,0,0.00%,62507,0.03%,6404023,2.97%
AA1,97974078,富邦冠軍基金,788856,0.20%,1147958,0.30%,6141550,1.59%,578167,0.15%,0,0.00%,460,0.00%,8656991,2.25%
AD1,97980579,富邦吉祥貨幣市場基金,0,0.00%,0,0.00%,37085500,0.10%,18543298,0.05%,0,0.00%,183561,0.00%,55812359,0.15%
AA1,20089755,富邦精銳中小基金,4205434,0.28%,6835102,0.46%,23813766,1.60%,2232550,0.15%,0,0.00%,500,0.00%,37087352,2.49%
AA1,81585475,富邦高成長基金,8651419,0.39%,13637203,0.62%,34960460,1.59%,3297230,0.15%,0,0.00%,510,0.00%,60546822,2.75%
AA1,83864683,富邦科技基金,3100931,0.47%,4466201,0.67%,10597009,1.60%,993466,0.15%,0,0.00%,470,0.00%,19158077,2.89%
AA1,17148301,富邦台灣心基金,2087658,0.41%,3118890,0.62%,8034368,1.60%,754957,0.15%,0,0.00%,410,0.00%,13996283,2.78%
AA1,17153795,富邦價值基金,593656,0.14%,904738,0.22%,6587932,1.60%,617627,0.15%,0,0.00%,560,0.00%,8704513,2.11%
AG,99991502,富邦全球不動產基金,500746,0.18%,121087,0.04%,4198714,1.50%,671805,0.24%,0,0.00%,4613,0.00%,5496965,1.96%
AH1,48790067,富邦台灣科技指數基金,71987,0.02%,84662,0.03%,1352290,0.40%,118328,0.04%,0,0.00%,269399,0.08%,1896666,0.56%
AA2,48908684,富邦大中華成長基金,1631310,0.18%,1245654,0.14%,15582039,1.73%,2339161,0.26%,0,0.00%,92424,0.01%,20890588,2.32%
AH1,48975156,富邦台灣ETF傘型基金之富邦台灣摩根指數股票型基金,355087,0.02%,290443,0.02%,4646517,0.30%,542084,0.04%,0,0.00%,2493949,0.16%,8328080,0.54%
AH1,48975162,富邦台灣ETF傘型基金之富邦台灣金融指數股票型基金,37214,0.01%,51430,0.02%,1030588,0.40%,90186,0.04%,0,0.00%,351677,0.14%,1561095,0.61%
AH1,48977083,富邦台灣ETF傘型基金之富邦台灣發達指數股票型基金,56383,0.03%,64929,0.03%,818865,0.40%,71630,0.03%,0,0.00%,174601,0.09%,1186408,0.58%
AA1,10388939,富邦台灣企業社會責任基金,491744,0.43%,718540,0.63%,1815450,1.60%,170197,0.15%,0,0.00%,590,0.00%,3196521,2.82%
AE22,26202038,富邦丰益債券組合基金,0,0.00%,0,0.00%,995634,0.50%,199135,0.10%,0,0.00%,0,0.00%,1194769,0.60%
AC21,26275812,富邦全球投資等級債券基金,0,0.00%,0,0.00%,17155474,1.20%,3574065,0.25%,0,0.00%,0,0.00%,20729539,1.45%
AA2,26302085,富邦農糧精選基金,1997969,0.39%,262806,0.05%,10129180,2.00%,1316794,0.26%,0,0.00%,48641,0.01%,13755390,2.72%
AA2,26321920,富邦新興亞洲高成長基金,4448233,0.75%,2348555,0.40%,11752607,1.99%,1415427,0.24%,0,0.00%,2185102,0.37%,22149924,3.76%
AH2,26334740,富邦上証180基金,8459065,0.10%,0,0.00%,82921480,0.99%,8375914,0.10%,0,0.00%,4146416,0.05%,103902875,1.24%
AC23,31826230,富邦策略高收益債券基金,0,0.00%,0,0.00%,53606164,1.60%,8711004,0.26%,0,0.00%,1168,0.00%,62318336,1.86%
AH1,31840182,富邦台灣釆吉50基金,62468,0.03%,81561,0.04%,681860,0.30%,79563,0.04%,0,0.00%,195606,0.09%,1101058,0.48%
AC21,31946404,富邦中國債券傘型之富邦中國優質債券基金,0,0.00%,0,0.00%,3985763,0.52%,996449,0.13%,0,0.00%,4349,0.00%,4986561,0.64%
AC23,31946426,富邦中國債券傘型之富邦中國高收益債券基金,0,0.00%,0,0.00%,18112516,0.77%,3018756,0.13%,0,0.00%,9511,0.00%,21140783,0.90%
AA1,974039,摩根台灣基金,1724852,0.17%,6123572,0.60%,12248668,1.20%,1429058,0.14%,0,0.00%,190175,0.02%,21716325,2.13%
AA1,1032162,摩根台灣增長基金,2163117,0.10%,7796303,0.35%,26716398,1.20%,4362332,0.20%,0,0.00%,191708,0.01%,41229858,1.85%
AA2,92005896,摩根新興日本基金,4589567,0.31%,0,0.00%,21854659,1.50%,3205342,0.22%,0,0.00%,1810271,0.12%,31459839,2.16%
AA1,92012025,摩根新興科技基金,19236425,0.37%,30038209,0.57%,78464021,1.50%,7323303,0.14%,0,0.00%,70893,0.00%,135132851,2.58%
AD1,92016991,摩根台灣貨幣市場基金,0,0.00%,0,0.00%,8510123,0.15%,2836706,0.05%,0,0.00%,4589137,0.08%,15935966,0.28%
AA2,92023780,摩根亞洲基金,16513142,0.24%,12005578,0.18%,118860216,1.75%,17659229,0.26%,0,0.00%,10115887,0.15%,175154052,2.58%
AD1,97991668,摩根第一貨幣市場基金,0,0.00%,0,0.00%,4747534,0.08%,2967216,0.05%,0,0.00%,4687036,0.08%,12401786,0.21%
AA2,97999612,摩根龍揚基金,20089884,0.22%,13856555,0.15%,156632541,1.75%,23271120,0.26%,0,0.00%,11200567,0.13%,225050667,2.51%
AA2,20096209,摩根東方科技基金,12077379,0.39%,9624260,0.31%,53909533,1.75%,8009432,0.26%,0,0.00%,2323991,0.08%,85944595,2.79%
AA2,73980092,摩根大歐洲基金,6175233,0.18%,8368186,0.25%,58586160,1.75%,10043345,0.30%,0,0.00%,18841798,0.56%,102014722,3.05%
AA1,73989501,摩根中小基金,8754927,0.43%,15611459,0.77%,32363777,1.60%,3034102,0.15%,0,0.00%,8075,0.00%,59772340,2.95%
AA1,17144945,摩根價值成長基金,1982504,0.23%,6378944,0.74%,13802482,1.60%,1293979,0.15%,0,0.00%,2773,0.00%,23460682,2.72%
AA2,17612356,摩根全球通網基金,841796,0.16%,1161672,0.22%,9367128,1.80%,1509155,0.29%,0,0.00%,931872,0.18%,13811623,2.65%
AB1,18036846,摩根平衡基金,5405288,0.17%,5799630,0.18%,38459482,1.19%,3880507,0.12%,0,0.00%,1858198,0.06%,55403105,1.71%
AE23,98661139,摩根安家理財基金,0,0.00%,0,0.00%,1822919,0.14%,531179,0.04%,0,0.00%,35648,0.00%,2389746,0.18%
AB2,99181637,摩根全球平衡基金,533559,0.03%,522376,0.02%,31945097,1.50%,3194507,0.15%,0,0.00%,5927756,0.28%,42123295,1.98%
AA1,99354335,摩根台灣微型基金,3586593,0.44%,6489487,0.79%,13148090,1.60%,1232641,0.15%,0,0.00%,2978,0.00%,24459789,2.98%
AA2,29245757,摩根全球α基金,2571505,0.16%,1306866,0.08%,28879268,1.75%,4290643,0.26%,0,0.00%,7987112,0.48%,45035394,2.73%
AB2,21704027,摩根亞太高息平衡基金,2522448,0.12%,1229829,0.06%,32629457,1.50%,3915550,0.18%,0,0.00%,3609118,0.17%,43906402,2.02%
AA2,48727760,摩根絕對日本基金,3136785,0.19%,0,0.00%,32859468,2.00%,2793060,0.17%,0,0.00%,1694085,0.10%,40483398,2.46%
AA2,48768614,摩根新興35基金,2474665,0.04%,3313516,0.05%,136659578,2.00%,21182238,0.31%,0,0.00%,14770812,0.22%,178400809,2.61%
AA2,48860963,摩根全球發現基金,1437997,0.13%,1004924,0.09%,17762549,1.65%,2691286,0.25%,0,0.00%,4203719,0.39%,27100475,2.52%
AA2,48929098,摩根縱橫台商基金,4500645,0.40%,6286840,0.56%,16776301,1.50%,1901314,0.17%,0,0.00%,717645,0.06%,30182745,2.70%
AA2,48974190,摩根新絲路基金,1507537,0.07%,1553781,0.07%,42519301,2.00%,5952712,0.28%,0,0.00%,7876971,0.37%,59410302,2.79%
AA2,10313109,摩根東方內需機會基金,5554876,0.23%,2895009,0.12%,47887358,2.00%,6704229,0.28%,0,0.00%,2631951,0.11%,65673423,2.74%
AA2,10348445,摩根金龍收成基金,4089917,0.24%,3375744,0.20%,30694526,1.80%,4433660,0.26%,0,0.00%,2169912,0.13%,44763759,2.63%
AB2,10348450,摩根神龍平衡基金,620684,0.15%,619420,0.15%,6150076,1.46%,756612,0.18%,0,0.00%,301548,0.07%,8448340,2.01%
AA2,25610021,摩根中美G2新勢力基金,3718690,0.45%,2375765,0.29%,14756003,1.80%,2049437,0.25%,0,0.00%,2315839,0.28%,25215734,3.08%
AA2,25627402,摩根中國亮點基金,22005322,0.35%,12649981,0.20%,112967625,1.80%,15689944,0.25%,0,0.00%,13465148,0.21%,176778020,2.82%
AA1,25636367,摩根台灣金磚基金,8734118,0.55%,12827719,0.81%,25252980,1.60%,2367460,0.15%,0,0.00%,5051,0.00%,49187328,3.12%
AA2,25684986,摩根新金磚五國基金,1563325,0.06%,855572,0.04%,48145819,2.00%,7462592,0.31%,0,0.00%,9817757,0.41%,67845065,2.82%
AE22,26279269,摩根總收益組合基金,145723,0.01%,0,0.00%,937803,0.03%,3638016,0.13%,0,0.00%,164705,0.01%,4886247,0.17%
AA2,26297175,摩根資源活力股票基金,794164,0.10%,304451,0.04%,16357762,2.00%,2126515,0.26%,0,0.00%,2480851,0.30%,22063743,2.70%
AC21,26297196,摩根新興活利債券基金,134854,0.00%,0,0.00%,69711093,1.35%,13425846,0.26%,0,0.00%,3844811,0.07%,87116604,1.69%
AC23,26376229,摩根亞洲總合高收益債券基金,0,0.00%,0,0.00%,170599820,1.50%,26158631,0.23%,0,0.00%,8008374,0.07%,204766825,1.80%
AC21,31892738,摩根新興龍虎企業債券基金,251903,0.01%,0,0.00%,64585821,1.35%,12438762,0.26%,0,0.00%,284446,0.01%,77560932,1.63%
AA2,31944996,摩根中國A股基金,13370534,0.31%,3893337,0.09%,40816694,0.93%,5895746,0.13%,0,0.00%,1868026,0.04%,65844337,1.50%
AA1,973762,華南永昌永昌基金,3982979,0.50%,6261842,0.78%,9628160,1.20%,1123282,0.14%,0,0.00%,17216,0.00%,21013479,2.62%
AA1,92016839,華南永昌前瞻科技基金,1316588,0.39%,2201024,0.66%,5026173,1.50%,502625,0.15%,0,0.00%,8211,0.00%,9054621,2.70%
AD1,97971760,華南永昌鳳翔貨幣市場基金,0,0.00%,0,0.00%,30999423,0.18%,8610957,0.05%,0,0.00%,10444405,0.06%,50054785,0.29%
AB1,18477625,華南永昌龍盈平衡基金,142492,0.12%,233087,0.20%,1423437,1.20%,142340,0.12%,0,0.00%,55352,0.05%,1996708,1.68%
AD1,13989817,華南永昌麒麟貨幣市場基金,0,0.00%,0,0.00%,23452067,0.20%,5863003,0.05%,0,0.00%,7328035,0.06%,36643105,0.31%
AE22,21703907,華南永昌全球亨利組合基金,0,0.00%,0,0.00%,778009,0.50%,171202,0.11%,0,0.00%,8274,0.01%,957485,0.62%
AA2,48824897,華南永昌全球精品基金,800335,0.13%,167096,0.03%,11979416,2.00%,1557320,0.26%,0,0.00%,9460,0.00%,14513627,2.42%
AA2,48878669,華南永昌全球基礎建設基金,1463658,0.36%,1226608,0.30%,7391035,1.80%,1067592,0.26%,0,0.00%,1443,0.00%,11150336,2.72%
AA1,48929007,華南永昌愛台灣基金,776126,0.31%,1276769,0.50%,4054539,1.60%,380112,0.15%,0,0.00%,5311,0.00%,6492857,2.56%
AA2,48963047,華南永昌全球神農水資源基金,566340,0.05%,55639,0.00%,23486896,2.00%,3053292,0.26%,0,0.00%,26123,0.00%,27188290,2.32%
AA1,10300929,華南永昌台灣精選基金,919779,0.39%,1418431,0.59%,3817177,1.60%,357857,0.15%,0,0.00%,5798,0.00%,6519042,2.73%
AA2,25608720,華南永昌黃河世紀基金,1532833,0.35%,1588664,0.36%,7943010,1.80%,1059053,0.24%,0,0.00%,4126,0.00%,12127686,2.75%
AA1,26279964,華南永昌中小型基金,1731411,0.41%,2786196,0.66%,6791763,1.60%,636717,0.15%,0,0.00%,7911,0.00%,11953998,2.82%
AC23,31824578,華南永昌金磚高收益債券基金,0,0.00%,0,0.00%,23025007,1.60%,3741578,0.26%,0,0.00%,16864,0.00%,26783449,1.86%
AC23,31972492,華南永昌人民幣高收益債券基金,0,0.00%,0,0.00%,22596413,0.73%,3766062,0.12%,0,0.00%,757831,0.02%,27120306,0.87%
AA1,974241,新光台灣富貴基金,3984731,0.61%,6124921,0.94%,7859417,1.20%,982425,0.15%,0,0.00%,208822,0.03%,19160316,2.93%
AD1,1031706,新光台灣吉利貨幣市場基金,0,0.00%,0,0.00%,547749,0.10%,328640,0.06%,0,0.00%,249273,0.05%,1125662,0.21%
AD1,97988122,新光吉星貨幣市場基金,0,0.00%,0,0.00%,16519729,0.10%,9382969,0.06%,0,0.00%,10879750,0.07%,36782448,0.22%
AA1,81580149,新光國家建設基金,2584846,0.47%,4061531,0.73%,8846356,1.60%,829342,0.15%,0,0.00%,6511,0.00%,16328586,2.95%
AA1,81585242,新光創新科技基金,3982657,0.40%,6212067,0.62%,16012040,1.60%,1401059,0.14%,0,0.00%,9754,0.00%,27617577,2.76%
AA1,73998071,新光店頭基金,2964851,0.40%,4603434,0.62%,11906408,1.60%,1116228,0.15%,0,0.00%,9178,0.00%,20600099,2.77%
AA1,13986924,新光大三通基金,4278671,0.44%,6481782,0.66%,15722523,1.60%,1473993,0.15%,0,0.00%,4364,0.00%,27961333,2.85%
AA2,15743509,新光亞洲精選基金,251996,0.03%,184639,0.02%,14871103,1.75%,2209424,0.26%,0,0.00%,1026426,0.12%,18543588,2.18%
AB1,99975518,新光福運平衡基金,851367,0.29%,1386348,0.47%,3540297,1.20%,354021,0.12%,0,0.00%,70206,0.02%,6202239,2.10%
AA2,25515841,新光中國成長基金,4420837,0.33%,4593438,0.35%,23787336,1.80%,3435953,0.26%,0,0.00%,1957195,0.15%,38194759,2.89%
AA2,25619389,新光新興星鑽基金,92455,0.04%,95398,0.04%,4375806,2.00%,960000,0.44%,0,0.00%,1030999,0.47%,6554658,3.00%
AA2,25683760,新光兩岸優勢基金,1937641,0.38%,2223288,0.44%,9150346,1.80%,1321714,0.26%,0,0.00%,597339,0.12%,15230328,3.00%
AA1,26307407,新光傳產優勢基金,2257970,0.30%,4383487,0.57%,12221760,1.60%,1222176,0.16%,0,0.00%,7643,0.00%,20093036,2.63%
AA1,26334214,新光增長收益基金,514877,0.27%,892292,0.46%,3106954,1.60%,366435,0.19%,0,0.00%,6331,0.00%,4886889,2.52%
AE24,31893342,新光多元複合收益組合基金,1546298,0.21%,22321,0.00%,10371925,1.40%,1111281,0.15%,0,0.00%,3545465,0.48%,16597290,2.24%
AG,48841045,瑞銀亞洲全方位不動產基金,1092162,0.10%,151059,0.01%,19415796,1.70%,2855263,0.25%,0,0.00%,16131,0.00%,23530411,2.06%
AA2,48955264,瑞銀全球創新趨勢基金,868032,0.19%,80002,0.02%,8369358,1.80%,1208917,0.26%,0,0.00%,24903,0.01%,10551212,2.27%
AC23,26289695,瑞銀亞洲高收益債券基金,0,0.00%,0,0.00%,34681413,1.50%,3699329,0.16%,0,0.00%,1730,0.00%,38382472,1.66%
AA1,92028997,群益中小型股基金,12193796,0.36%,17195358,0.51%,50915870,1.50%,5091581,0.15%,0,0.00%,8746,0.00%,85405351,2.51%
AD1,97978525,群益安穩貨幣市場基金,0,0.00%,0,0.00%,56558682,0.07%,32239602,0.04%,0,0.00%,1388755,0.00%,90187039,0.11%
AA1,97984293,群益馬拉松基金,40644657,0.40%,59343131,0.58%,164724309,1.60%,14413369,0.14%,0,0.00%,30869,0.00%,279156335,2.72%
AA1,20081352,群益店頭市場基金,13315002,0.46%,19922960,0.69%,46375789,1.60%,4347750,0.15%,0,0.00%,7747,0.00%,83969248,2.90%
AA1,81591434,群益長安基金,7157128,0.79%,10053389,1.10%,14594591,1.60%,1368233,0.15%,0,0.00%,1332,0.00%,33174673,3.64%
AA1,19339782,群益創新科技基金,22070562,0.38%,31920210,0.55%,92770161,1.60%,8697204,0.15%,0,0.00%,24066,0.00%,155482203,2.69%
AB1,17147605,群益真善美基金,2330106,0.10%,2774036,0.12%,27289060,1.20%,2728910,0.12%,0,0.00%,163757,0.01%,35285869,1.55%
AB1,18037845,群益平衡王基金,1313442,0.12%,1534513,0.14%,13495715,1.20%,1349555,0.12%,0,0.00%,51699,0.00%,17744924,1.58%
AB1,29243337,群益安家基金,3252139,0.59%,3302541,0.60%,6499502,1.19%,649950,0.12%,0,0.00%,49003,0.01%,13753135,2.51%
AE23,21723538,群益多重資產組合基金,637087,0.08%,1306,0.00%,7789018,0.99%,934679,0.12%,0,0.00%,8213,0.00%,9370303,1.19%
AA1,48675778,群益奧斯卡基金,6626465,0.67%,9689200,0.98%,15978285,1.61%,1497960,0.15%,0,0.00%,1096,0.00%,33793006,3.40%
AE22,48720160,群益多重收益組合基金,225467,0.01%,1849,0.00%,19870297,1.01%,2386069,0.12%,0,0.00%,9580,0.00%,22493262,1.14%
AA1,48749899,群益葛萊美基金,18120649,0.72%,27295549,1.08%,40609478,1.61%,3807127,0.15%,0,0.00%,4450,0.00%,89837253,3.57%
AB2,48787295,群益亞太新趨勢平衡基金,8881407,0.91%,4982256,0.51%,14717087,1.51%,1766050,0.18%,0,0.00%,455644,0.05%,30802444,3.15%
AA2,48852561,群益新興金鑽基金,26578883,1.35%,14558010,0.74%,39414124,2.01%,5912129,0.30%,0,0.00%,387594,0.02%,86850740,4.42%
AG,48898594,群益全球不動產平衡基金,3270546,0.35%,877098,0.09%,13863344,1.49%,2402981,0.26%,0,0.00%,29133,0.00%,20443102,2.20%
AA2,25602535,群益東方盛世基金,7952054,0.95%,3370503,0.40%,15058224,1.80%,2175065,0.26%,0,0.00%,263825,0.03%,28819671,3.44%
AA2,25629892,群益華夏盛世基金,13312898,0.29%,7761983,0.17%,82662615,1.79%,11940159,0.26%,0,0.00%,1181829,0.03%,116859484,2.54%
AA2,25675430,群益印巴雙星基金,11046903,0.36%,4243786,0.14%,55811924,1.81%,8061720,0.26%,0,0.00%,781562,0.03%,79945895,2.59%
AA2,25691699,群益亞太中小基金,6998317,0.64%,4402541,0.40%,22038780,2.01%,2865037,0.26%,0,0.00%,409325,0.04%,36714000,3.34%
AE22,26265027,群益多利策略組合基金,3811565,0.14%,28801,0.00%,32366939,1.20%,3776160,0.14%,0,0.00%,22463,0.00%,40005928,1.48%
AA2,26285038,群益東協成長基金,10694877,0.64%,4092959,0.25%,33423155,2.01%,4345007,0.26%,0,0.00%,96598,0.01%,52652596,3.17%
AA2,26300586,群益印度中小基金,7934042,0.59%,4046840,0.30%,27069290,2.01%,3519000,0.26%,0,0.00%,1460122,0.11%,44029294,3.27%
AA2,26319641,群益新興大消費基金,7070809,1.17%,2771131,0.46%,12106902,2.01%,1694980,0.28%,0,0.00%,297005,0.05%,23940827,3.97%
AA2,26385629,群益大中華雙力優勢基金,4072000,0.75%,3728674,0.69%,10867569,2.01%,1412789,0.26%,0,0.00%,145629,0.03%,20226661,3.74%
AC21,31816633,群益亞洲新興市場債券基金,28529,0.00%,0,0.00%,19978309,1.52%,3462923,0.26%,0,0.00%,3213,0.00%,23472974,1.79%
AI1,31836758,群益台股指數基金,488729,0.23%,837315,0.40%,2119856,1.01%,254377,0.12%,0,0.00%,232403,0.11%,3932680,1.87%
AC21,31892569,群益全球新興收益債券基金,1845123,0.06%,3760,0.00%,49421416,1.72%,7558578,0.26%,0,0.00%,113067,0.00%,58941944,2.06%
AA2,38486685,群益美國新創亮點基金,3047195,0.11%,0,0.00%,1054964,0.04%,137145,0.00%,0,0.00%,20068,0.00%,4259372,0.15%
AA2,38486708,群益全球關鍵生技基金,2928743,0.11%,1339690,0.05%,1037100,0.04%,134822,0.00%,0,0.00%,23090,0.00%,5463445,0.20%
AA1,97972846,德信大發基金,2222375,0.29%,3444523,0.45%,11605389,1.50%,1083179,0.14%,0,0.00%,310,0.00%,18355776,2.37%
AA1,18033138,德信數位時代基金,487276,0.10%,1033702,0.22%,7570282,1.60%,709714,0.15%,0,0.00%,335,0.00%,9801309,2.07%
AD1,14290085,德信萬保貨幣市場基金,0,0.00%,0,0.00%,4330131,0.10%,2165071,0.05%,0,0.00%,35747,0.00%,6530949,0.15%
AC21,99636428,德信萬瑞基金,0,0.00%,0,0.00%,3776691,0.80%,613723,0.13%,0,0.00%,30156,0.01%,4420570,0.94%
AA2,25689835,德信中國精選成長基金,2018424,0.58%,1505952,0.43%,6259001,1.80%,904074,0.26%,0,0.00%,41979,0.01%,10729430,3.09%
AA1,26288534,德信台灣主流中小基金,703919,0.23%,1251076,0.42%,4814405,1.60%,451366,0.15%,0,0.00%,440,0.00%,7221206,2.40%
AE21,31896050,德信新興股票組合基金,5919985,1.02%,151828,0.03%,6924137,1.20%,867618,0.15%,0,0.00%,24210,0.00%,13887778,2.40%
AA1,97997635,聯博大利基金,962867,0.10%,1615623,0.16%,16740191,1.69%,1470062,0.15%,0,0.00%,480,0.00%,20789223,2.10%
AD1,97998424,聯博貨幣市場基金,0,0.00%,0,0.00%,1820506,0.10%,910260,0.05%,0,0.00%,2770,0.00%,2733536,0.15%
AG,48719071,聯博亞太地產基金,1387676,0.30%,17540,0.00%,8036813,1.75%,1194048,0.26%,0,0.00%,19534,0.00%,10655611,2.32%
AC21,31936709,聯博新興市場企業債券基金,0,0.00%,0,0.00%,130744062,0.98%,20244241,0.15%,0,0.00%,56182,0.00%,151044485,1.13%
AA1,20084317,日盛日盛基金,9700346,0.72%,13318962,0.98%,21679991,1.60%,2032502,0.15%,0,0.00%,60403,0.00%,46792204,3.45%
AD1,81580387,日盛貨幣市場基金,0,0.00%,0,0.00%,72795988,0.12%,26604039,0.04%,0,0.00%,102514,0.00%,99502541,0.16%
AA1,81584975,日盛上選基金,12983853,0.44%,17900033,0.61%,47302002,1.60%,4434559,0.15%,0,0.00%,580,0.00%,82621027,2.79%
AA1,73988876,日盛小而美基金,5047759,0.46%,7551307,0.68%,17719317,1.60%,1661184,0.15%,0,0.00%,420,0.00%,31979987,2.89%
AA1,17147078,日盛精選五虎基金,8079608,0.69%,10752872,0.92%,18731653,1.60%,1756079,0.15%,0,0.00%,267,0.00%,39320479,3.36%
AA1,17607591,日盛高科技基金,13512809,1.02%,18893230,1.42%,21264421,1.60%,1993539,0.15%,0,0.00%,880,0.00%,55664879,4.19%
AA1,94991068,日盛新台商基金,3918834,0.76%,5347305,1.03%,8284776,1.60%,776701,0.15%,0,0.00%,320,0.00%,18327936,3.54%
AA2,48925706,日盛大中華基金,1911270,0.30%,1418600,0.22%,11631962,1.80%,1680164,0.26%,0,0.00%,31368,0.00%,16673364,2.58%
