類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AH1,48975162,富邦台灣ETF傘型基金之富邦台灣金融指數股票型基金,90703,0.03%,88885,0.03%,1373588,0.40%,120197,0.04%,0,0.00%,391092,0.11%,2064465,0.60%
AH1,48977083,富邦台灣ETF傘型基金之富邦台灣發達指數股票型基金,111385,0.03%,155286,0.05%,1278915,0.40%,111908,0.04%,0,0.00%,254613,0.08%,1912107,0.60%
AA1,10388939,富邦台灣企業社會責任基金,733959,0.44%,976409,0.59%,2647246,1.60%,248171,0.15%,0,0.00%,1152,0.00%,4606937,2.78%
AE22,26202038,富邦丰益債券組合基金,3084809,0.10%,0,0.00%,5509703,0.17%,1254390,0.04%,0,0.00%,17499,0.00%,9866401,0.31%
AC21,26275812,富邦全球投資等級債券基金,0,0.00%,0,0.00%,2725899,0.04%,580223,0.01%,0,0.00%,200,0.00%,3306322,0.04%
AA1,974039,摩根富林明JF台灣基金,6015006,0.45%,8203403,0.62%,15987791,1.20%,1865305,0.14%,0,0.00%,193478,0.01%,32264983,2.42%
AA1,1032162,摩根富林明JF台灣增長基金,14821183,0.45%,20631069,0.63%,39447545,1.20%,6059056,0.18%,0,0.00%,208374,0.01%,81167227,2.47%
AA2,92005896,摩根富林明JF新興日本基金,2041436,0.15%,0,0.00%,19886843,1.50%,2916744,0.22%,0,0.00%,1938566,0.15%,26783589,2.02%
AA1,92012025,摩根富林明JF新興科技基金,40877064,0.59%,61969456,0.90%,103336743,1.50%,9644759,0.14%,0,0.00%,72893,0.00%,215900915,3.13%
AD1,92016991,摩根富林明JF台灣債券基金,0,0.00%,0,0.00%,24885659,0.15%,8098012,0.05%,0,0.00%,8121059,0.05%,41104730,0.25%
AA2,92023780,摩根富林明JF亞洲基金,27255586,0.32%,16351626,0.19%,151087172,1.75%,22447229,0.26%,0,0.00%,12008881,0.14%,229150494,2.65%
AD1,97991668,摩根富林明JF第一債券基金,0,0.00%,0,0.00%,6089964,0.08%,3381318,0.04%,0,0.00%,3482848,0.05%,12954130,0.17%
AA2,97999612,摩根富林明JF龍揚基金,43233486,0.37%,51875357,0.45%,203146604,1.75%,30181784,0.26%,0,0.00%,7967952,0.07%,336405183,2.90%
AA2,20096209,摩根富林明JF東方科技基金,6640897,0.17%,7847627,0.20%,70201810,1.75%,10429980,0.26%,0,0.00%,4457713,0.11%,99578027,2.48%
AA2,73980092,摩根富林明大歐洲基金,16918614,0.47%,10536726,0.29%,62636336,1.75%,10737653,0.30%,0,0.00%,17935759,0.50%,118765088,3.32%
AA1,73989501,摩根富林明JF中小基金,7823754,0.25%,11122326,0.36%,49699345,1.60%,4659322,0.15%,0,0.00%,136497,0.00%,73441244,2.36%
AA1,17144945,摩根富林明JF價值成長基金,3131531,0.30%,4233773,0.41%,16628860,1.60%,1558959,0.15%,0,0.00%,6199,0.00%,25559322,2.46%
AA2,17612356,摩根富林明全球通網基金,1246920,0.18%,1374434,0.20%,12297961,1.80%,1981339,0.29%,0,0.00%,953487,0.14%,17854141,2.61%
AB1,18036846,摩根富林明JF平衡基金,7299602,0.14%,10054985,0.19%,62124112,1.20%,6212417,0.12%,0,0.00%,4540362,0.09%,90231478,1.74%
AE23,98661139,摩根富林明JF安家理財基金,2750,0.00%,0,0.00%,11785300,0.24%,1946930,0.04%,0,0.00%,242237,0.00%,13977217,0.29%
AB2,99181637,摩根富林明全球平衡基金,1500444,0.03%,731629,0.01%,78883410,1.50%,7888337,0.15%,0,0.00%,2801204,0.05%,91805024,1.75%
AA1,99354335,摩根富林明JF台灣微型基金,5151367,0.26%,7562086,0.38%,31460886,1.60%,2949444,0.15%,0,0.00%,98064,0.00%,47221847,2.40%
AA2,29245757,摩根富林明全球α基金,1978467,0.12%,1018831,0.06%,28680909,1.75%,4261174,0.26%,0,0.00%,6660721,0.41%,42600102,2.60%
AB2,21704027,摩根富林明JF亞太高息平衡基金,1322553,0.08%,1047990,0.06%,25560586,1.50%,3067267,0.18%,0,0.00%,1269696,0.07%,32268092,1.89%
AC21,48693311,摩根富林明全球債券基金,198576,0.03%,0,0.00%,6115832,0.90%,1019298,0.15%,0,0.00%,283949,0.04%,7617655,1.12%
AA2,48727760,摩根富林明JF絕對日本基金,2104737,0.13%,0,0.00%,32288919,2.00%,2744545,0.17%,0,0.00%,2034734,0.13%,39172935,2.43%
AA2,48768614,摩根富林明新興35基金,5912972,0.07%,2885110,0.03%,179203948,2.00%,27776595,0.31%,0,0.00%,14541246,0.16%,230319871,2.57%
AA2,48860963,摩根富林明全球發現基金,3741531,0.20%,2370766,0.12%,31482345,1.65%,4770043,0.25%,0,0.00%,7559140,0.40%,49923825,2.62%
AA2,48929098,摩根富林明JF縱橫台商基金,12251260,0.70%,16399585,0.93%,26415912,1.50%,2993804,0.17%,0,0.00%,786596,0.04%,58847157,3.34%
AA2,48974190,摩根富林明新絲路基金,4129677,0.13%,4095291,0.13%,64386689,2.00%,9014126,0.28%,0,0.00%,8335088,0.26%,89960871,2.79%
AA2,10313109,摩根富林明JF東方內需機會基金,8552166,0.43%,4299379,0.22%,39522237,2.00%,5533113,0.28%,0,0.00%,2174257,0.11%,60081152,3.04%
AA2,10348445,摩根富林明JF金龍收成基金,10698602,0.39%,11993744,0.44%,49218182,1.80%,7109287,0.26%,0,0.00%,2790458,0.10%,81810273,2.99%
AB2,10348450,摩根富林明JF神龍平衡基金,2219457,0.21%,1839741,0.18%,15692091,1.50%,1883057,0.18%,0,0.00%,531824,0.05%,22166170,2.12%
AA2,25610021,摩根富林明中美G2新勢力基金,14185439,0.48%,10095798,0.34%,53404800,1.80%,7417341,0.25%,0,0.00%,9670566,0.33%,94773944,3.19%
AA2,25627402,摩根富林明JF中國亮點基金,23191354,0.27%,14784570,0.17%,156127218,1.80%,21684340,0.25%,0,0.00%,17138179,0.20%,232925661,2.69%
AA1,25636367,摩根富林明JF台灣金磚基金,12180920,0.89%,17238963,1.25%,20087632,1.46%,1883225,0.14%,0,0.00%,20614,0.00%,51411354,3.74%
AA2,25684986,摩根富林明新金磚五國基金,5371788,0.19%,3968840,0.14%,26156611,0.90%,4054270,0.14%,0,0.00%,5896366,0.20%,45447875,1.57%
AE22,26279269,摩根富林明總收益組合基金,0,0.00%,0,0.00%,1462424,0.02%,294506,0.00%,0,0.00%,53791,0.00%,1810721,0.03%
AA1,973762,華南永昌永昌基金,14558510,1.66%,16284992,1.85%,10538059,1.20%,1229433,0.14%,0,0.00%,47494,0.01%,42658488,4.86%
AA1,92016839,華南永昌前瞻科技基金,8089791,1.38%,9020911,1.54%,8774589,1.50%,877468,0.15%,0,0.00%,62857,0.01%,26825616,4.59%
AD1,97971760,華南永昌鳳翔貨幣市場基金,0,0.00%,0,0.00%,52049953,0.20%,15614978,0.06%,0,0.00%,14387090,0.06%,82052021,0.32%
AB1,18477625,華南永昌龍盈平衡基金,1555937,1.38%,1711231,1.52%,1353132,1.20%,135315,0.12%,0,0.00%,89473,0.08%,4845088,4.30%
AD1,13989817,華南永昌麒麟貨幣市場基金,0,0.00%,0,0.00%,44795001,0.33%,10770108,0.08%,0,0.00%,9464800,0.07%,65029909,0.47%
AE22,21703907,華南永昌全球亨利組合基金,0,0.00%,0,0.00%,1436597,0.50%,316047,0.11%,0,0.00%,11447,0.00%,1764091,0.61%
AC21,48741215,華南永昌全球短期固定收益基金,0,0.00%,0,0.00%,4555495,0.55%,911093,0.11%,0,0.00%,10425,0.00%,5477013,0.66%
AA2,48824897,華南永昌全球精品基金,2518756,0.26%,306340,0.03%,19227233,2.00%,2499550,0.26%,0,0.00%,13316,0.00%,24565195,2.56%
AA2,48878669,華南永昌全球基礎建設基金,4121491,0.36%,340799,0.03%,20330990,1.80%,2936699,0.26%,0,0.00%,13636,0.00%,27743615,2.46%
AA1,48929007,華南永昌愛台灣基金,5350674,0.88%,5973524,0.99%,9700403,1.60%,909409,0.15%,0,0.00%,8346,0.00%,21942356,3.62%
AA2,48963047,華南永昌全球神農水資源基金,2306496,0.12%,331813,0.02%,37787055,2.00%,4912314,0.26%,0,0.00%,924203,0.05%,46261881,2.45%
AA1,10300929,華南永昌台灣精選基金,4393997,1.27%,4861266,1.40%,5536705,1.60%,519057,0.15%,0,0.00%,28500,0.01%,15339525,4.43%
AA2,25608720,華南永昌黃河世紀基金,6713026,0.66%,5521077,0.54%,18379979,1.80%,2450674,0.24%,0,0.00%,70783,0.01%,33135539,3.25%
AE22,25693134,華南永昌投資級收益組合基金,0,0.00%,0,0.00%,18666717,0.45%,2613343,0.06%,0,0.00%,153738,0.00%,21433798,0.52%
AA1,26279964,華南永昌中小型基金,122669,0.00%,0,0.00%,669911,0.02%,62805,0.00%,0,0.00%,4350,0.00%,859735,0.03%
AA1,974066,寶來二00一基金,20863022,1.73%,23137358,1.91%,14503106,1.20%,2417191,0.20%,0,0.00%,310,0.00%,60920987,5.04%
AA1,92004566,寶來績效基金,16560920,1.01%,18744900,1.14%,24579147,1.50%,2294045,0.14%,0,0.00%,100290,0.01%,62279302,3.80%
AD1,92017204,寶來得利基金,0,0.00%,0,0.00%,30628272,0.15%,11261079,0.06%,0,0.00%,1235855,0.01%,43125206,0.21%
AA1,17145070,寶來矽谷基金,7447195,1.08%,8463694,1.23%,10357505,1.50%,966697,0.14%,0,0.00%,560,0.00%,27235651,3.94%
AD1,13530495,寶來得寶基金,0,0.00%,0,0.00%,13429067,0.10%,7075792,0.05%,0,0.00%,2207563,0.02%,22712422,0.17%
AA1,14542287,寶來精準中小基金,11330602,1.06%,12903067,1.21%,17092954,1.60%,1602467,0.15%,0,0.00%,570,0.00%,42929660,4.02%
AC12,15741262,寶來富利基金,0,0.00%,0,0.00%,861663,0.35%,196954,0.08%,0,0.00%,18165,0.01%,1076782,0.44%
AH1,98764389,寶來台灣卓越50基金,9286876,0.02%,11737208,0.02%,157928027,0.31%,17583963,0.04%,0,0.00%,54174284,0.11%,250710358,0.50%
AB1,99346568,寶來雙盈平衡基金,3421132,1.38%,3803824,1.53%,3394725,1.37%,340728,0.14%,0,0.00%,8210,0.00%,10968619,4.41%
AI1,99346928,寶來台灣加權股價指數基金,12120572,0.35%,15436251,0.44%,24506541,0.70%,3513099,0.10%,0,0.00%,826805,0.02%,56403268,1.61%
AE23,99967974,寶來全球ＥＴＦ穩健組合基金,14188500,1.42%,340685,0.03%,9629683,0.96%,1403201,0.14%,0,0.00%,10042,0.00%,25572111,2.55%
AG,21718388,寶來（Ａ）全球不動產證券化基金,67757387,1.56%,10720674,0.25%,78023965,1.80%,10836672,0.25%,0,0.00%,342771,0.01%,167681469,3.87%
AE21,48760113,寶來全球新興市場精選組合基金,15997194,0.46%,154315,0.00%,39716589,1.15%,4476575,0.13%,0,0.00%,2970,0.00%,60347643,1.75%
AH1,48772770,寶來台灣中型100基金,735102,0.06%,826561,0.07%,4928600,0.40%,431243,0.04%,0,0.00%,2310568,0.19%,9232074,0.75%
AE21,48789815,寶來全球ＥＴＦ成長組合基金,18953277,1.41%,167239,0.01%,13769095,1.02%,1882543,0.14%,0,0.00%,1594,0.00%,34773748,2.59%
AA2,48832550,寶來亞洲台資企業基金,11740548,1.05%,8133407,0.73%,20049523,1.80%,2784665,0.25%,0,0.00%,155106,0.01%,42863249,3.85%
AH1,48903175,寶來傘型金融基金,549753,0.02%,566301,0.02%,11488838,0.40%,1005265,0.04%,0,0.00%,3082206,0.11%,16692363,0.58%
AH1,48903180,寶來傘型台商收成基金,813621,0.08%,879894,0.09%,4128809,0.40%,361275,0.04%,0,0.00%,2553696,0.25%,8737295,0.85%
AH1,48903196,寶來傘型電科基金,1933109,0.13%,2162929,0.15%,5756988,0.40%,503729,0.04%,0,0.00%,831421,0.06%,11188176,0.78%
AH1,48966213,寶來台灣高股息基金,1921966,0.15%,2271661,0.17%,5290068,0.40%,462887,0.04%,0,0.00%,1263491,0.10%,11210073,0.85%
AA2,48991043,寶來環球關鍵資源基金,3771938,1.53%,964302,0.39%,4434710,1.80%,665208,0.27%,0,0.00%,22264,0.01%,9858422,4.00%
AH1,10342511,寶來新台灣基金,24639,0.02%,22682,0.02%,570049,0.40%,49881,0.04%,0,0.00%,1557316,1.09%,2224567,1.56%
AI2,25591306,寶來大中華價值指數基金,2321613,0.24%,2045317,0.21%,9546978,1.00%,1527511,0.16%,0,0.00%,807744,0.08%,16249163,1.70%
AH2,25610486,寶來標智滬深300基金,16529522,0.16%,232339,0.00%,30068833,0.30%,10022949,0.10%,0,0.00%,300030,0.00%,57153673,0.57%
AA1,25614244,寶來寶來（Ａ）基金,7617665,1.19%,9273551,1.45%,10129390,1.58%,1026125,0.16%,0,0.00%,340,0.00%,28047071,4.37%
AE22,25638920,寶來靈活債券（Ａ）基金,10319071,0.25%,3013,0.00%,37066420,0.91%,4818615,0.12%,0,0.00%,1240,0.00%,52208359,1.28%
AA2,25680222,寶來新興亞洲龍頭基金,8689777,0.93%,3327607,0.35%,10277141,1.09%,1427382,0.15%,0,0.00%,78094,0.01%,23800001,2.54%
AI2,26203825,寶來印度指數基金,859869,0.13%,413975,0.06%,2163506,0.34%,276928,0.04%,0,0.00%,235559,0.04%,3949837,0.62%
AI2,26203846,寶來印尼指數基金,3845664,0.20%,166976,0.01%,6647834,0.34%,850921,0.04%,0,0.00%,276962,0.01%,11788357,0.60%
AI2,26203851,寶來巴西指數基金,2406629,0.13%,611165,0.03%,6278106,0.34%,1004498,0.05%,0,0.00%,36756302,1.98%,47056700,2.54%
AA1,974241,新光台灣富貴基金,10827047,0.97%,16739177,1.50%,13354199,1.20%,1669275,0.15%,0,0.00%,214631,0.02%,42804329,3.85%
AD1,1031706,新光台灣吉利貨幣市場基金,0,0.00%,0,0.00%,2796133,0.10%,1384078,0.05%,0,0.00%,988329,0.04%,5168540,0.18%
AA1,92000533,新光台灣永發基金,3660239,0.99%,5533264,1.50%,5528670,1.50%,552855,0.15%,0,0.00%,97533,0.03%,15372561,4.17%
AD1,97988122,新光吉星基金,0,0.00%,0,0.00%,13707341,0.10%,6856735,0.05%,0,0.00%,5081712,0.04%,25645788,0.19%
AA1,81580149,新光國家建設基金,5853549,0.80%,9051595,1.24%,11696076,1.60%,1096518,0.15%,0,0.00%,5890,0.00%,27703628,3.79%
AA1,81585242,新光創新科技基金,11761565,1.03%,18076902,1.59%,18245262,1.60%,1596452,0.14%,0,0.00%,8693,0.00%,49688874,4.36%
AA1,73998071,新光店頭基金,12997075,0.92%,20077286,1.41%,22710621,1.60%,2129119,0.15%,0,0.00%,12455,0.00%,57926556,4.08%
AA1,13986924,新光大三通基金,11251510,0.54%,17725267,0.85%,33536665,1.60%,3144053,0.15%,0,0.00%,20553,0.00%,65678048,3.13%
AA2,15743509,新光亞洲精選基金,3503531,0.29%,1724473,0.14%,20972877,1.75%,3115959,0.26%,0,0.00%,1981308,0.17%,31298148,2.61%
AE21,98670088,新光全球冠軍組合基金,0,0.00%,0,0.00%,1882156,0.99%,247414,0.13%,0,0.00%,1108,0.00%,2130678,1.12%
AB1,99626060,新光策略平衡基金,1474676,0.19%,2534712,0.33%,9137565,1.20%,913753,0.12%,0,0.00%,64030,0.01%,14124736,1.85%
AB1,99975518,新光福運平衡基金,953657,0.53%,1486151,0.82%,2176277,1.20%,217632,0.12%,0,0.00%,5807,0.00%,4839524,2.67%
AB2,48881186,新光全球可轉債策略平衡基金,624409,0.13%,186203,0.04%,7854977,1.60%,1089853,0.22%,0,0.00%,1439213,0.29%,11194655,2.28%
AA2,48980931,新光全球高股息基金,521406,0.17%,256500,0.08%,5462979,1.79%,915353,0.30%,0,0.00%,2399275,0.79%,9555513,3.13%
AA2,25515841,新光中國成長基金,2354316,0.16%,1867368,0.12%,27010078,1.80%,3901460,0.26%,0,0.00%,2086403,0.14%,37219625,2.48%
AA2,25619389,新光新興星鑽基金,4148644,0.43%,2722118,0.28%,19455695,2.00%,3113041,0.32%,0,0.00%,4319498,0.44%,33758996,3.47%
AA2,25683760,新光兩岸優勢基金,6668105,0.39%,6086886,0.36%,19580654,1.16%,2828315,0.17%,0,0.00%,758862,0.04%,35922822,2.13%
AG,48841045,瑞銀亞洲全方位不動產基金,2847938,0.20%,648823,0.05%,24149931,1.70%,3551467,0.25%,0,0.00%,22144,0.00%,31220303,2.20%
AA2,48955264,瑞銀全球創新趨勢基金,1352010,0.12%,36387,0.00%,20302676,1.80%,2932604,0.26%,0,0.00%,104008,0.01%,24727685,2.20%
AA1,92028997,群益中小型股基金,33434069,0.77%,41259253,0.95%,65585488,1.51%,6558545,0.15%,0,0.00%,28830,0.00%,146866185,3.37%
AC11,97978525,群益安穩基金,0,0.00%,0,0.00%,105072711,0.17%,31411014,0.05%,0,0.00%,640420,0.00%,137124145,0.22%
AA1,97984293,群益馬拉松基金,61232542,0.41%,79218321,0.53%,239880932,1.60%,20989579,0.14%,0,0.00%,103399,0.00%,401424773,2.68%
AA1,20081352,群益店頭市場基金,16211710,0.45%,19732276,0.55%,57755019,1.61%,5414538,0.15%,0,0.00%,33599,0.00%,99147142,2.76%
AA1,81591434,群益長安基金,9029811,0.95%,10283218,1.09%,15090385,1.59%,1414729,0.15%,0,0.00%,1706,0.00%,35819849,3.78%
AA1,19339782,群益創新科技基金,36431751,0.42%,46361629,0.53%,140260835,1.60%,13149454,0.15%,0,0.00%,65898,0.00%,236269567,2.70%
AB1,17147605,群益真善美基金,7039639,0.21%,9175641,0.27%,41156080,1.20%,4115606,0.12%,0,0.00%,173049,0.01%,61660015,1.80%
AB1,18037845,群益平衡王基金,3614909,0.23%,4505619,0.29%,18951958,1.20%,1895192,0.12%,0,0.00%,30332,0.00%,28998010,1.84%
AB1,29243337,群益安家基金,1886955,0.44%,2293237,0.54%,5141267,1.21%,514133,0.12%,0,0.00%,17089,0.00%,9852681,2.31%
AE23,21723538,群益多重資產組合基金,385012,0.06%,4730,0.00%,5876344,0.99%,706065,0.12%,0,0.00%,5007,0.00%,6977158,1.17%
AA1,48675778,群益奧斯卡基金,15516336,1.07%,17434003,1.21%,23154425,1.60%,2170739,0.15%,0,0.00%,4205,0.00%,58279708,4.04%
AE22,48720160,群益多重收益組合基金,446410,0.01%,2360,0.00%,30604078,0.99%,3676853,0.12%,0,0.00%,17769,0.00%,34747470,1.13%
AA1,48749899,群益葛萊美基金,21747177,1.12%,23392680,1.21%,30516696,1.57%,2860935,0.15%,0,0.00%,6363,0.00%,78523851,4.05%
AB2,48787295,群益亞太新趨勢平衡基金,10832534,0.54%,5788997,0.29%,30407194,1.51%,3648873,0.18%,0,0.00%,957394,0.05%,51634992,2.56%
AA2,48852561,群益新興金鑽基金,35729965,0.98%,16391143,0.45%,73266315,2.00%,10989937,0.30%,0,0.00%,5095217,0.14%,141472577,3.86%
AG,48898594,群益全球不動產平衡基金,3498516,0.44%,403617,0.05%,11811196,1.50%,2047274,0.26%,0,0.00%,13991,0.00%,17774594,2.26%
AA2,25602535,群益東方盛世基金,14525424,0.74%,7791688,0.40%,35604004,1.82%,5142789,0.26%,0,0.00%,417680,0.02%,63481585,3.25%
AA2,25629892,群益華夏盛世基金,21802279,0.42%,10110735,0.19%,94538529,1.81%,13655566,0.26%,0,0.00%,673635,0.01%,140780744,2.70%
AA2,25675430,群益印巴雙星基金,11335529,0.29%,4404465,0.11%,49988999,1.26%,7220632,0.18%,0,0.00%,24620825,0.62%,97570450,2.46%
AA2,25691699,群益亞太中小基金,7846595,0.33%,3136221,0.13%,22444630,0.93%,2917804,0.12%,0,0.00%,256126,0.01%,36601376,1.52%
AE22,26265027,群益多利策略組合基金,253971,0.00%,0,0.00%,14030072,0.15%,1636849,0.02%,0,0.00%,15613,0.00%,15936505,0.17%
AA1,97972846,德信大發基金,9842466,0.99%,10813883,1.09%,14737707,1.49%,1387134,0.14%,0,0.00%,45436,0.00%,36826626,3.72%
AD1,97991040,德信萬年基金,0,0.00%,0,0.00%,594121,0.05%,675765,0.06%,0,0.00%,7139,0.00%,1277025,0.11%
AA1,73988171,德信全方位基金,2142561,0.78%,2492932,0.91%,4209292,1.53%,412671,0.15%,0,0.00%,610,0.00%,9258066,3.37%
AA1,18033138,德信數位時代基金,2240752,0.18%,2741070,0.22%,19686569,1.60%,1845622,0.15%,0,0.00%,44240,0.00%,26558253,2.16%
AB1,18040623,德信長春藤基金,520846,0.25%,624154,0.30%,2526862,1.20%,252695,0.12%,0,0.00%,5360,0.00%,3929917,1.87%
AD1,14290085,德信萬保基金,0,0.00%,0,0.00%,10565707,0.24%,2608065,0.06%,0,0.00%,34095,0.00%,13207867,0.30%
AC21,99636428,德信萬瑞基金,0,0.00%,0,0.00%,1648067,0.73%,292898,0.13%,0,0.00%,1020,0.00%,1941985,0.86%
AA2,25689835,德信中國精選成長基金,4448288,0.34%,3014607,0.23%,11291336,0.85%,1631243,0.12%,0,0.00%,270,0.00%,20385744,1.54%
AA1,97982984,金鼎概念型基金,6166139,0.96%,7065741,1.10%,9666705,1.50%,902232,0.14%,0,0.00%,5795,0.00%,23806612,3.69%
AA1,97997635,金鼎大利基金,4494166,0.78%,5193879,0.90%,9262431,1.60%,810461,0.14%,0,0.00%,6417,0.00%,19767354,3.41%
AD1,97998424,金鼎債券基金,0,0.00%,0,0.00%,6777750,0.10%,5422198,0.08%,0,0.00%,2975296,0.04%,15175244,0.22%
AA1,20094672,金鼎寶櫃基金,4627768,0.87%,5176353,0.97%,8507105,1.60%,797548,0.15%,0,0.00%,4577,0.00%,19113351,3.59%
AA1,73999260,金鼎行動基金,2577411,0.81%,2901044,0.91%,5100265,1.60%,478145,0.15%,0,0.00%,4037,0.00%,11060902,3.47%
AB1,13986564,金鼎首選平衡基金,1275225,0.60%,1356303,0.64%,2541990,1.20%,254197,0.12%,0,0.00%,3289,0.00%,5431004,2.56%
AA2,99992050,金鼎亞洲雙利基金,900785,0.35%,628187,0.25%,4586073,1.80%,713391,0.28%,0,0.00%,26759,0.01%,6855195,2.69%
AG,48719071,金鼎亞太地產基金,831849,0.10%,303550,0.04%,13984095,1.75%,2077635,0.26%,0,0.00%,12773,0.00%,17209902,2.15%
AA1,20084317,日盛日盛基金,9400429,0.55%,10605750,0.62%,27327204,1.60%,2561932,0.15%,0,0.00%,62965,0.00%,49958280,2.93%
AD1,81580387,日盛債券基金,0,0.00%,0,0.00%,61110524,0.15%,19555386,0.05%,0,0.00%,277824,0.00%,80943734,0.20%
AA1,81584975,日盛上選基金,29185155,0.50%,34534472,0.59%,94027221,1.60%,8815053,0.15%,0,0.00%,8373,0.00%,166570274,2.83%
AA1,73988876,日盛小而美基金,15419526,0.62%,16762641,0.68%,39538686,1.60%,3706749,0.15%,0,0.00%,4754,0.00%,75432356,3.05%
AA1,17147078,日盛精選五虎基金,6476382,0.80%,7080786,0.88%,12947757,1.60%,1213852,0.15%,0,0.00%,480,0.00%,27719257,3.43%
AA1,17607591,日盛高科技基金,11080202,0.51%,12221473,0.56%,35057568,1.60%,3286648,0.15%,0,0.00%,2959,0.00%,61648850,2.81%
AA1,94991068,日盛新台商基金,4274919,0.50%,4858059,0.57%,13717255,1.60%,1285990,0.15%,0,0.00%,440,0.00%,24136663,2.82%
AC22,48858354,日盛全球金融資產證券化基金,0,0.00%,0,0.00%,2559004,1.40%,274175,0.15%,0,0.00%,1464,0.00%,2834643,1.55%
AA2,48925706,日盛大中華基金,22359584,1.71%,12376299,0.95%,23496396,1.80%,3393926,0.26%,0,0.00%,78880,0.01%,61705085,4.73%
AA1,48948481,日盛首選基金,24807534,0.80%,29515480,0.95%,49453214,1.60%,4636244,0.15%,0,0.00%,3300,0.00%,108415772,3.51%
AA2,48968970,日盛全球抗暖化基金,1863613,0.12%,28633,0.00%,30610182,2.00%,3979311,0.26%,0,0.00%,15264,0.00%,36497003,2.38%
AA2,10303947,日盛亞洲星鑽基金,8708944,2.17%,3960168,0.99%,7235714,1.80%,1045168,0.26%,0,0.00%,320940,0.08%,21270934,5.29%
AE23,25690517,日盛金緻招牌組合基金,0,0.00%,0,0.00%,3740950,0.53%,502141,0.07%,0,0.00%,11460,0.00%,4254551,0.60%
AA1,26273336,日盛MIT主流基金,2663956,0.06%,0,0.00%,7613771,0.16%,713793,0.01%,0,0.00%,60,0.00%,10991580,0.23%
AA1,20094820,柏瑞巨人基金,10206735,0.33%,12739009,0.42%,49014879,1.60%,4595144,0.15%,0,0.00%,10481,0.00%,76566248,2.50%
AD1,73992978,柏瑞巨輪債券基金,0,0.00%,0,0.00%,18436124,0.20%,5798753,0.06%,0,0.00%,44251,0.00%,24279128,0.26%
AE23,99353053,柏瑞旗艦全球平衡組合基金,0,0.00%,0,0.00%,24693923,0.68%,5479087,0.15%,0,0.00%,3318,0.00%,30176328,0.83%
AE21,29229530,柏瑞旗艦全球成長組合基金,0,0.00%,0,0.00%,15223345,0.94%,2430336,0.15%,0,0.00%,5488,0.00%,17659169,1.09%
AE22,21709584,柏瑞旗艦全球安穩組合基金,0,0.00%,0,0.00%,13954686,0.99%,2107047,0.15%,0,0.00%,4740,0.00%,16066473,1.14%
AE23,48570676,柏瑞全球金牌組合基金,0,0.00%,0,0.00%,5630976,0.60%,1407756,0.15%,0,0.00%,1282,0.00%,7040014,0.75%
AA2,48807089,柏瑞拉丁美洲基金,22042225,0.91%,176890,0.01%,43755410,1.80%,7292573,0.30%,0,0.00%,1179134,0.05%,74446232,3.06%
AC21,48873398,柏瑞美國雙核心收益基金,0,0.00%,0,0.00%,8776177,1.00%,1404184,0.16%,0,0.00%,0,0.00%,10180361,1.16%
AA2,48944099,柏瑞亞太高股息基金,5042772,0.24%,1839624,0.09%,38486682,1.80%,5986819,0.28%,0,0.00%,45443,0.00%,51401340,2.40%
AC23,10340936,柏瑞全球策略高收益債券基金,0,0.00%,0,0.00%,167800389,1.50%,29085403,0.26%,0,0.00%,199104,0.00%,197084896,1.76%
AC23,25682798,柏瑞新興市場高收益債券基金,0,0.00%,0,0.00%,59282311,1.07%,9066690,0.16%,0,0.00%,684311,0.01%,69033312,1.24%
AA2,26259496,柏瑞五國金勢力建設基金,1587036,0.11%,112597,0.01%,5281798,0.36%,762921,0.05%,0,0.00%,56211,0.00%,7800563,0.54%
AA1,81587889,復華復華基金,4877894,0.88%,7538924,1.36%,8839390,1.60%,811393,0.15%,0,0.00%,100267,0.02%,22167868,4.01%
AD1,73980446,復華債券基金,0,0.00%,0,0.00%,93915485,0.15%,31305183,0.05%,0,0.00%,36704018,0.06%,161924686,0.26%
AA1,73998086,復華高成長基金,1564667,0.07%,2752667,0.13%,33915966,1.59%,3195957,0.15%,0,0.00%,55696,0.00%,41484953,1.95%
AB1,17138818,復華傳家基金,3394290,0.45%,5305931,0.71%,9013550,1.20%,1126698,0.15%,0,0.00%,381481,0.05%,19221950,2.56%
AD1,17597405,復華有利基金,0,0.00%,0,0.00%,25265737,0.20%,6316451,0.05%,0,0.00%,10226620,0.08%,41808808,0.33%
AA1,17608487,復華數位經濟基金,1582682,0.07%,2600219,0.11%,38401874,1.59%,3616513,0.15%,0,0.00%,87467,0.00%,46288755,1.92%
AB1,18035945,復華傳家二號基金,9078787,0.52%,14561788,0.83%,21026006,1.20%,2102595,0.12%,0,0.00%,696843,0.04%,47466019,2.71%
AA1,18488279,復華中小精選基金,37312672,0.89%,56688259,1.36%,66777582,1.60%,6260390,0.15%,0,0.00%,56004,0.00%,167094907,4.00%
AC21,14916692,復華全球債券基金,69534,0.01%,0,0.00%,8978300,1.00%,1436519,0.16%,0,0.00%,52134,0.01%,10536487,1.17%
