類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AA2,26299315,兆豐國際民生動力基金,4784846,1.25%,1838301,0.48%,7659557,2.00%,995746,0.26%,0,0.00%,503506,0.13%,15781956,4.12%
AE22,31829638,兆豐國際全球債券組合基金,0,0.00%,0,0.00%,4877476,1.00%,585298,0.12%,0,0.00%,110291,0.02%,5573065,1.14%
AC23,31923107,兆豐國際新興市場高收益債券基金,0,0.00%,0,0.00%,32120779,1.80%,4639660,0.26%,0,0.00%,123742,0.01%,36884181,2.07%
AD2,38522710,兆豐國際人民幣貨幣市場基金,0,0.00%,0,0.00%,10289911,0.31%,2829726,0.09%,0,0.00%,7062059,0.22%,20181696,0.62%
AA2,38592074,兆豐國際中國A股基金,9737878,0.24%,4569061,0.11%,29980668,0.73%,3897485,0.10%,0,0.00%,486958,0.01%,48672050,1.19%
AD1,1032249,第一金全家福貨幣市場基金,0,0.00%,0,0.00%,28217211,0.10%,16886036,0.06%,0,0.00%,17952485,0.06%,63055732,0.22%
AD1,20081472,第一金台灣貨幣市場基金,0,0.00%,0,0.00%,14174047,0.10%,5669496,0.04%,0,0.00%,8894248,0.06%,28737791,0.20%
AA1,20092528,第一金店頭市場基金,3425948,0.66%,5232181,1.01%,8306138,1.60%,778531,0.15%,0,0.00%,186444,0.04%,17929242,3.45%
AA1,73989002,第一金小型精選基金,6022062,0.73%,9145041,1.10%,13225884,1.60%,1239762,0.15%,0,0.00%,191077,0.02%,29823826,3.60%
AA1,19341318,第一金電子基金,2745913,0.17%,3624881,0.23%,25242392,1.60%,2366319,0.15%,0,0.00%,194605,0.01%,34174110,2.16%
AA2,17612378,第一金亞洲科技基金,2254856,0.39%,1573837,0.27%,10214899,1.75%,1517638,0.26%,0,0.00%,209300,0.04%,15770530,2.70%
AA1,15739619,第一金大中華基金,1746683,0.27%,2908028,0.44%,10491457,1.60%,983406,0.15%,0,0.00%,188037,0.03%,16317611,2.49%
AB1,99353151,第一金中概平衡基金,1112936,0.38%,1731543,0.60%,3477283,1.20%,347569,0.12%,0,0.00%,356481,0.12%,7025812,2.42%
AG,48892846,第一金全球不動產證券化基金,2717447,0.51%,580696,0.11%,9290898,1.75%,1221097,0.23%,0,0.00%,343551,0.06%,14153689,2.67%
AA2,10338642,第一金全球大趨勢基金,2480232,0.45%,372873,0.07%,10117062,1.85%,1312502,0.24%,0,0.00%,282170,0.05%,14564839,2.66%
AC23,25593418,第一金全球高收益債券基金,0,0.00%,0,0.00%,243712436,1.50%,27620737,0.17%,0,0.00%,285935,0.00%,271619108,1.67%
AA2,25620512,第一金中國世紀基金,10170048,0.38%,6554908,0.24%,48648225,1.80%,6756688,0.25%,0,0.00%,4458448,0.16%,76588317,2.83%
AA2,25652648,第一金亞洲新興市場基金,1849133,0.41%,659151,0.15%,8260684,1.85%,1161170,0.26%,0,0.00%,456688,0.10%,12386826,2.77%
AA1,26202396,第一金創新趨勢基金,7009615,0.87%,10780490,1.33%,12896830,1.60%,1289531,0.16%,0,0.00%,188200,0.02%,32164666,3.98%
AC21,26297013,第一金新興市場投資等級債券基金,0,0.00%,0,0.00%,3248503,1.50%,541410,0.25%,0,0.00%,238359,0.11%,4028272,1.86%
AC21,31887361,第一金全球企業社會責任投資等級債券基金,0,0.00%,0,0.00%,8002597,1.15%,1809286,0.26%,0,0.00%,209674,0.03%,10021557,1.44%
AA2,31909908,第一金全球資源基金,1369762,0.63%,240624,0.11%,4317462,2.00%,518096,0.24%,0,0.00%,200110,0.09%,6646054,3.08%
AB2,38539992,第一金全球多重資產入息平衡基金,2002417,0.06%,796504,0.02%,29921578,0.92%,4826059,0.15%,0,0.00%,134649,0.00%,37681207,1.16%
AB1,971080,匯豐安富基金,934342,0.08%,1814966,0.16%,13478318,1.20%,2000000,0.18%,0,0.00%,213161,0.02%,18440787,1.64%
AA1,76941376,匯豐成功基金,956333,0.08%,1814576,0.16%,7908215,0.70%,1581639,0.14%,0,0.00%,165450,0.01%,12426213,1.10%
AA1,1031298,匯豐龍鳳基金,4576634,0.14%,8252918,0.26%,38038969,1.20%,3803906,0.12%,0,0.00%,165577,0.01%,54838004,1.73%
AA1,92017794,匯豐龍騰電子基金,2184049,0.12%,4203091,0.22%,22663320,1.20%,2832918,0.15%,0,0.00%,165390,0.01%,32048768,1.70%
AD1,92025871,匯豐富泰貨幣市場基金,0,0.00%,0,0.00%,947452,0.06%,789533,0.05%,0,0.00%,196755,0.01%,1933740,0.12%
AD1,97993027,匯豐富泰二號貨幣市場基金,0,0.00%,0,0.00%,645935,0.05%,645935,0.05%,0,0.00%,187342,0.01%,1479212,0.11%
AA1,97995664,匯豐中小基金,1240289,0.18%,2189370,0.33%,10103779,1.50%,943015,0.14%,0,0.00%,165630,0.02%,14642083,2.17%
AA1,73987671,匯豐台灣精典基金,1155858,0.14%,2130962,0.26%,12286498,1.50%,1064828,0.13%,0,0.00%,165577,0.02%,16803723,2.05%
AA2,18031954,匯豐太平洋精典基金,922199,0.14%,681576,0.11%,11650536,1.80%,1035601,0.16%,0,0.00%,224406,0.03%,14514318,2.24%
AA2,48686374,匯豐金磚動力基金,8914426,0.17%,3775722,0.07%,107855096,2.00%,17256823,0.32%,0,0.00%,2982642,0.06%,140784709,2.61%
AE22,48745129,匯豐五福全球債券組合基金,0,0.00%,0,0.00%,4436654,1.00%,576771,0.13%,0,0.00%,170170,0.04%,5183595,1.17%
AA2,48784327,匯豐新鑽動力基金,4262302,0.20%,1903988,0.09%,41690484,2.00%,6670480,0.32%,0,0.00%,1006941,0.05%,55534195,2.66%
AE21,48865209,匯豐全球趨勢組合基金,1887392,0.14%,3898,0.00%,15705254,1.20%,1701402,0.13%,0,0.00%,170486,0.01%,19468432,1.49%
AA2,48925001,匯豐全球關鍵資源基金,4701148,0.19%,1938248,0.08%,44264764,1.80%,6639712,0.27%,0,0.00%,282458,0.01%,57826330,2.35%
AA2,25500903,匯豐中國動力基金,12073928,0.45%,8072335,0.30%,48518206,1.80%,6738627,0.25%,0,0.00%,7291890,0.27%,82694986,3.07%
AE22,25617919,匯豐雙高收益債券組合基金,0,0.00%,0,0.00%,8573931,1.00%,1200349,0.14%,0,0.00%,170080,0.02%,9944360,1.16%
AA2,25651866,匯豐黃金及礦業股票型基金,1635852,0.27%,277707,0.05%,10833601,1.80%,1625033,0.27%,0,0.00%,328059,0.05%,14700252,2.44%
AC21,25695077,匯豐資源豐富國家債券基金,0,0.00%,0,0.00%,58107278,1.20%,12105676,0.25%,0,0.00%,172360,0.00%,70385314,1.45%
AC23,26286281,匯豐亞洲高收益債券基金,0,0.00%,0,0.00%,23164952,1.50%,3397534,0.22%,0,0.00%,171130,0.01%,26733616,1.73%
AA2,26335699,匯豐拉丁美洲基金,284175,0.13%,8684,0.00%,4313838,2.00%,647066,0.30%,0,0.00%,296496,0.14%,5550259,2.57%
AC23,26396604,匯豐中國點心高收益債券基金,0,0.00%,0,0.00%,49684177,1.10%,10415371,0.23%,0,0.00%,189746,0.00%,60289294,1.33%
AA2,38482745,匯豐中國A股匯聚基金,8997740,0.34%,5147394,0.19%,47815737,1.80%,6906711,0.26%,0,0.00%,4771115,0.18%,73638697,2.77%
AA1,77537509,元大寶來多元基金,1704594,0.29%,2937049,0.51%,6974820,1.20%,871845,0.15%,0,0.00%,429213,0.07%,12917521,2.22%
AA1,974066,元大寶來2001基金,9392681,0.66%,14956361,1.06%,16992099,1.20%,2832017,0.20%,0,0.00%,180342,0.01%,44353500,3.13%
AA1,1032058,元大寶來多福基金,9104809,0.21%,16959826,0.38%,66352253,1.50%,6635240,0.15%,0,0.00%,235270,0.01%,99287398,2.24%
AA1,92001765,元大寶來多多基金,6042246,0.44%,10400107,0.75%,24196139,1.75%,2073961,0.15%,0,0.00%,234396,0.02%,42946849,3.11%
AA1,92004566,元大寶來績效基金,3609625,0.40%,6156396,0.68%,13597036,1.50%,1269067,0.14%,0,0.00%,180418,0.02%,24812542,2.74%
AD1,92017204,元大寶來得利貨幣市場基金,0,0.00%,0,0.00%,9030025,0.07%,3870016,0.03%,0,0.00%,353834,0.00%,13253875,0.10%
AA1,92026219,元大寶來卓越基金,9172569,0.21%,16076929,0.37%,69836638,1.60%,5237748,0.12%,0,0.00%,150697,0.00%,100474581,2.30%
AA1,20080023,元大寶來店頭基金,6822857,0.36%,11778208,0.62%,30581295,1.60%,2866972,0.15%,0,0.00%,182749,0.01%,52232081,2.73%
AD1,20081331,元大寶來萬泰貨幣市場基金,0,0.00%,0,0.00%,44035740,0.07%,20445155,0.03%,0,0.00%,1240525,0.00%,65721420,0.10%
AA1,81584335,元大寶來高科技基金,11000718,0.29%,17785384,0.47%,60284873,1.60%,5651720,0.15%,0,0.00%,182847,0.00%,94905542,2.52%
AA1,83863951,元大寶來經貿基金,7248224,0.39%,12643807,0.68%,29795952,1.60%,2793377,0.15%,0,0.00%,182710,0.01%,52664070,2.83%
AA1,17139204,元大寶來新主流基金,18219408,0.44%,31213820,0.76%,65815855,1.60%,6171526,0.15%,0,0.00%,182500,0.00%,121603109,2.96%
AA1,18036281,元大寶來巴菲特基金,2186382,0.21%,4128877,0.40%,16712816,1.60%,1566820,0.15%,0,0.00%,182612,0.02%,24777507,2.37%
AD1,13530495,元大寶來得寶貨幣市場基金,0,0.00%,0,0.00%,17436840,0.07%,7472928,0.03%,0,0.00%,764745,0.00%,25674513,0.10%
AB1,98636553,元大寶來雙盈基金,1210535,0.32%,2172094,0.57%,3798776,1.00%,379880,0.10%,0,0.00%,145605,0.04%,7706890,2.03%
AA1,14542287,元大寶來精準中小基金,3537458,0.54%,5846066,0.90%,13821388,2.13%,1294315,0.20%,0,0.00%,250582,0.04%,24749809,3.81%
AA2,14696466,元大寶來全球成長基金,1500569,0.33%,198784,0.04%,8664734,1.90%,1287322,0.28%,0,0.00%,259564,0.06%,11910973,2.62%
AH1,98764389,元大寶來台灣卓越50基金,6002104,0.01%,7983964,0.01%,241412827,0.32%,26404511,0.04%,0,0.00%,39813955,0.05%,321617361,0.43%
AI1,99346928,元大寶來台灣加權股價指數基金,3586890,0.14%,6328755,0.25%,17476663,0.70%,2496653,0.10%,0,0.00%,807322,0.03%,30696283,1.23%
AE23,99967974,元大寶來全球ETF穩健組合基金,1948271,0.19%,626,0.00%,9884021,0.98%,1407946,0.14%,0,0.00%,180210,0.02%,13421074,1.33%
AG,21718388,元大寶來全球不動產證券化基金,17826214,0.27%,579824,0.01%,120042091,1.80%,16672525,0.25%,0,0.00%,479777,0.01%,155600431,2.33%
AA2,48708243,元大寶來亞太成長基金,10983815,0.63%,3316362,0.19%,31620963,1.80%,4567466,0.26%,0,0.00%,337431,0.02%,50826037,2.89%
AA2,48753324,元大寶來泛歐成長基金,3623381,0.42%,1018087,0.12%,15680638,1.80%,2264979,0.26%,0,0.00%,247906,0.03%,22834991,2.62%
AE21,48760113,元大寶來全球新興市場精選組合基金,1407492,0.10%,6662,0.00%,16812150,1.19%,1830085,0.13%,0,0.00%,182148,0.01%,20238537,1.44%
AH1,48772770,元大寶來台灣中型100基金,175530,0.03%,281433,0.05%,2315679,0.40%,202622,0.04%,0,0.00%,846486,0.15%,3821750,0.66%
AE21,48789815,元大寶來全球ETF成長組合基金,3444674,0.35%,43287,0.00%,11841919,1.20%,1382999,0.14%,0,0.00%,180000,0.02%,16892879,1.71%
AC22,48849362,元大寶來全球滿意入息基金,647455,0.17%,51357,0.01%,5656010,1.50%,754155,0.20%,0,0.00%,218044,0.06%,7327021,1.94%
AG,48885346,元大寶來全球地產建設入息基金,3029549,0.20%,113844,0.01%,26860602,1.75%,3837216,0.25%,0,0.00%,301662,0.02%,34142873,2.22%
AH1,48903175,元大寶來台灣金融基金,134526,0.01%,221557,0.01%,7940896,0.40%,694832,0.04%,0,0.00%,1938217,0.10%,10930028,0.55%
AH1,48903180,元大寶來台商收成基金,225497,0.04%,369265,0.06%,2410770,0.40%,210946,0.04%,0,0.00%,1114590,0.18%,4331068,0.72%
AH1,48903196,元大寶來台灣電子科技基金,189435,0.03%,237529,0.04%,2665380,0.40%,233218,0.04%,0,0.00%,637827,0.10%,3963389,0.59%
AA2,48952816,元大寶來全球公用能源效率基金,1906894,0.18%,452078,0.04%,18644395,1.80%,2693089,0.26%,0,0.00%,297763,0.03%,23994219,2.32%
AH1,48966213,元大寶來台灣高股息基金,3691391,0.09%,6266594,0.15%,17052838,0.40%,1492132,0.04%,0,0.00%,2605674,0.06%,31108629,0.73%
AH1,10342511,元大寶來新台灣基金,30499,0.01%,52393,0.02%,956973,0.40%,83725,0.04%,0,0.00%,1714228,0.72%,2837818,1.19%
AA2,10348058,元大寶來全球農業商機基金,2496012,0.39%,263853,0.04%,11712747,1.85%,1709426,0.27%,0,0.00%,332044,0.05%,16514082,2.61%
AA2,25520400,元大寶來新中國基金,8063571,0.55%,4481368,0.31%,26154951,1.80%,3777945,0.26%,0,0.00%,7449452,0.51%,49927287,3.44%
AI2,25591306,元大寶來大中華價值指數基金,1118756,0.14%,695299,0.08%,8194447,1.00%,1311126,0.16%,0,0.00%,1013464,0.12%,12333092,1.51%
AH2,25610486,元大寶來標智滬深300基金,8535387,0.03%,76059,0.00%,73654554,0.30%,24551526,0.10%,0,0.00%,580030,0.00%,107397556,0.44%
AA2,25622390,元大寶來印度基金,2646209,0.48%,112793,0.02%,9872990,1.80%,1535809,0.28%,0,0.00%,12265848,2.24%,26433649,4.82%
AE22,25638920,元大寶來全球靈活配置債券組合基金,301083,0.11%,0,0.00%,2661361,1.00%,345983,0.13%,0,0.00%,180260,0.07%,3488687,1.31%
AA2,25643156,元大寶來新興亞洲基金,7721394,0.90%,3502064,0.41%,17132519,1.99%,2406435,0.28%,0,0.00%,1602123,0.19%,32364535,3.77%
AI2,26203825,元大寶來印度指數基金,215030,0.09%,42527,0.02%,2852472,1.25%,365119,0.16%,0,0.00%,2542401,1.11%,6017549,2.64%
AI2,26203846,元大寶來印尼指數基金,303120,0.09%,109559,0.03%,4373781,1.25%,559855,0.16%,0,0.00%,501584,0.14%,5847899,1.67%
AI2,26203851,元大寶來巴西指數基金,370351,0.05%,79502,0.01%,9466173,1.25%,1514586,0.20%,0,0.00%,626615,0.08%,12057227,1.59%
AA2,26206323,元大寶來華夏中小基金,11185212,0.61%,7760874,0.43%,33755373,1.85%,4870585,0.27%,0,0.00%,9297037,0.51%,66869081,3.66%
AH1,26282102,元大寶來富櫃50基金,227253,0.05%,366020,0.08%,1830180,0.40%,160146,0.04%,0,0.00%,436677,0.10%,3020276,0.66%
AE22,26283518,元大寶來新興市場債券組合基金,0,0.00%,0,0.00%,4408895,1.50%,411508,0.14%,0,0.00%,182004,0.06%,5002407,1.70%
AC21,26297576,元大寶來全球國富債券基金,0,0.00%,0,0.00%,5093812,1.20%,1062221,0.25%,0,0.00%,180000,0.04%,6336033,1.49%
AH1,26306553,元大寶來摩臺基金,2322962,0.01%,856665,0.01%,49082440,0.30%,5726298,0.04%,0,0.00%,8313154,0.05%,66301519,0.41%
AI1,26307568,元大寶來台股指數基金,1922032,0.35%,3919392,0.71%,6621344,1.20%,827655,0.15%,0,0.00%,359962,0.07%,13650385,2.47%
AA2,26326707,元大寶來新興市場ESG策略基金,1278438,0.34%,413085,0.11%,8197915,2.17%,1260013,0.33%,0,0.00%,627304,0.17%,11776755,3.12%
AC23,26394367,元大寶來中國高收益點心債券基金,0,0.00%,0,0.00%,7645629,0.70%,2730587,0.25%,0,0.00%,143347,0.01%,10519563,0.96%
AB2,31830473,元大寶來中國平衡基金,751902,0.24%,355260,0.11%,4738869,1.50%,789806,0.25%,0,0.00%,1809292,0.57%,8445129,2.67%
AH2,31830488,元大寶來上證50基金,5043066,0.09%,623080,0.01%,57966132,0.99%,5855166,0.10%,0,0.00%,7396158,0.13%,76883602,1.31%
AI2,31931789,元大寶來亞太政府公債指數基金,0,0.00%,0,0.00%,18622866,0.85%,5039140,0.23%,0,0.00%,8411626,0.38%,32073632,1.46%
AC21,38546950,元大寶來中國機會債券基金,1892,0.00%,0,0.00%,33802804,0.52%,8112668,0.12%,0,0.00%,208885,0.00%,42126249,0.64%
AD2,38546966,元大寶來人民幣貨幣市場基金,0,0.00%,0,0.00%,10502882,0.15%,3500954,0.05%,0,0.00%,207805,0.00%,14211641,0.21%
AH1,38619904,元大寶來台灣50單日正向2倍基金,1080049,0.11%,746238,0.08%,1656304,0.17%,74741,0.01%,0,0.00%,239170,0.02%,3796502,0.39%
AH1,38619910,元大寶來台灣50單日反向1倍基金,272780,0.02%,180257,0.01%,3007734,0.19%,120310,0.01%,0,0.00%,337165,0.02%,3918246,0.25%
AA1,92019786,景順潛力基金,5155545,0.18%,8820003,0.31%,46084894,1.64%,4038812,0.14%,0,0.00%,192360,0.01%,64291614,2.28%
AD1,92025942,景順貨幣市場基金,0,0.00%,0,0.00%,2136296,0.10%,747705,0.04%,0,0.00%,234163,0.01%,3118164,0.15%
AA2,97993482,景順全球科技基金,1051455,0.06%,1026888,0.06%,32356352,1.75%,4622334,0.25%,0,0.00%,193210,0.01%,39250239,2.12%
AA1,73989256,景順台灣科技基金,876707,0.10%,1424230,0.16%,14636014,1.60%,1280645,0.14%,0,0.00%,176230,0.02%,18393826,2.01%
AA1,17140568,景順主流基金,1525643,0.19%,2589261,0.32%,12815281,1.60%,1121348,0.14%,0,0.00%,176320,0.02%,18227853,2.28%
AB1,17606713,景順平衡基金,397443,0.18%,621216,0.28%,2637977,1.20%,263796,0.12%,0,0.00%,165015,0.08%,4085447,1.86%
AA2,14687516,景順全球康健基金,209707,0.04%,253501,0.04%,10438855,1.80%,985894,0.17%,0,0.00%,188350,0.03%,12076307,2.08%
AC21,38522556,景順人民幣新興亞太入息基金,0,0.00%,0,0.00%,21654870,1.10%,4021620,0.20%,0,0.00%,282230,0.01%,25958720,1.32%
AA1,92003102,瀚亞高科技基金,5457216,0.34%,8977035,0.55%,24325591,1.50%,2387734,0.15%,0,0.00%,160287,0.01%,41307863,2.55%
AA1,92012572,瀚亞外銷基金,11767630,0.27%,17649631,0.41%,69659320,1.60%,6530576,0.15%,0,0.00%,160387,0.00%,105767544,2.43%
AA1,97990696,瀚亞菁華基金,3478980,0.36%,5536156,0.58%,15395922,1.60%,1443357,0.15%,0,0.00%,160340,0.02%,26014755,2.70%
AA1,81595924,瀚亞中小型股基金,1926810,0.16%,3339713,0.27%,19889424,1.60%,1864630,0.15%,0,0.00%,160430,0.01%,27181007,2.19%
AD1,83867345,瀚亞威寶貨幣市場基金,0,0.00%,0,0.00%,33749016,0.07%,14463854,0.03%,0,0.00%,1308571,0.00%,49521441,0.10%
AA1,17603899,瀚亞電通網基金,2588213,0.36%,4127968,0.57%,11651044,1.60%,1092284,0.15%,0,0.00%,160277,0.02%,19619786,2.69%
AA2,17611814,瀚亞歐洲基金,2591434,0.13%,1374621,0.07%,35915742,1.75%,6156981,0.30%,0,0.00%,192000,0.01%,46230778,2.25%
AB1,18036769,瀚亞理財通基金,4958109,0.11%,7705386,0.17%,54014041,1.20%,5401398,0.12%,0,0.00%,272451,0.01%,72351385,1.61%
AA2,14692623,瀚亞美國高科技基金,1356628,0.19%,36659,0.01%,12339796,1.75%,1974374,0.28%,0,0.00%,192349,0.03%,15899806,2.25%
AE23,99967806,瀚亞股債入息組合基金,3745832,0.12%,686416,0.02%,29546384,0.97%,3947998,0.13%,0,0.00%,192000,0.01%,38118630,1.26%
AA2,21704130,瀚亞印度基金,20724101,0.23%,7917974,0.09%,137831158,1.50%,23890733,0.26%,0,0.00%,1318079,0.01%,191682045,2.09%
AA2,48733897,瀚亞亞太高股息基金,2154000,0.17%,1412687,0.11%,22826944,1.75%,3913195,0.30%,0,0.00%,357454,0.03%,30664280,2.35%
AE22,48801000,瀚亞精選傘型基金之債券精選組合基金,6350871,0.14%,44053,0.00%,41356255,0.94%,5727277,0.13%,0,0.00%,192000,0.00%,53670456,1.22%
AE21,48801016,瀚亞精選傘型基金之趨勢精選組合基金,168016,0.03%,1957,0.00%,4994558,0.98%,665813,0.13%,0,0.00%,165900,0.03%,5996244,1.17%
AG,48836541,瀚亞亞太不動產證券化基金,4478490,0.12%,1533632,0.04%,65167227,1.75%,9681997,0.26%,0,0.00%,4296276,0.12%,85157622,2.29%
AA2,48885958,瀚亞亞太基礎建設基金,448505,0.03%,621575,0.04%,25763255,1.75%,3827683,0.26%,0,0.00%,462024,0.03%,31123042,2.11%
AA2,10310200,瀚亞全球綠色金脈基金,315392,0.05%,167111,0.03%,12135806,2.00%,1456302,0.24%,0,0.00%,303517,0.05%,14378128,2.37%
AA2,10357632,瀚亞非洲基金,1210022,0.13%,780648,0.08%,19312060,2.00%,3089924,0.32%,0,0.00%,187728,0.02%,24580382,2.55%
AA2,25633559,瀚亞巴西基金,3503760,0.15%,500061,0.02%,47717344,2.00%,6203253,0.26%,0,0.00%,196967,0.01%,58121385,2.44%
AC23,26257384,瀚亞全球高收益債券基金,0,0.00%,0,0.00%,302930576,1.50%,34332134,0.17%,0,0.00%,192770,0.00%,337455480,1.67%
AA2,26384902,瀚亞中國基金,784155,0.11%,1195012,0.16%,13230179,1.80%,1911029,0.26%,0,0.00%,202429,0.03%,17322804,2.36%
AC21,31835499,瀚亞新興亞洲當地貨幣債券基金,0,0.00%,0,0.00%,10057511,1.60%,1445772,0.23%,0,0.00%,318390,0.05%,11821673,1.88%
AC23,31902573,瀚亞縱橫全球高收益債券基金,0,0.00%,0,0.00%,34190730,1.50%,5242567,0.23%,0,0.00%,192000,0.01%,39625297,1.74%
AC21,31999540,瀚亞新興南非蘭特債券基金,0,0.00%,0,0.00%,39513762,1.60%,4692259,0.19%,0,0.00%,156358,0.01%,44362379,1.80%
AB2,38621330,瀚亞亞太豐收平衡基金,3272651,0.03%,1606968,0.01%,22491934,0.20%,2811492,0.02%,0,0.00%,70377,0.00%,30253422,0.27%
AA1,1032183,保德信高成長基金,12039468,0.23%,19908799,0.38%,63673798,1.20%,7959218,0.15%,0,0.00%,250073,0.00%,103831356,1.96%
AA1,92013967,保德信金滿意基金,4109428,0.07%,6817478,0.12%,92121271,1.60%,8636352,0.15%,0,0.00%,252389,0.00%,111936918,1.94%
AA2,92029139,保德信亞太基金,3906250,0.33%,2786820,0.24%,20675221,1.75%,3071748,0.26%,0,0.00%,3435096,0.29%,33875135,2.87%
AD1,97978047,保德信貨幣市場基金,0,0.00%,0,0.00%,13224682,0.16%,4073798,0.05%,0,0.00%,328233,0.00%,17626713,0.22%
AA1,97988636,保德信店頭市場基金,7192533,0.48%,12152862,0.81%,23894851,1.60%,2240151,0.15%,0,0.00%,213071,0.01%,45693468,3.06%
AC12,20089122,保德信瑞騰基金,0,0.00%,0,0.00%,9944000,0.30%,2983200,0.09%,0,0.00%,230634,0.01%,13157834,0.40%
AA1,20097447,保德信第一基金,5939968,0.65%,9676277,1.05%,14733849,1.60%,1381290,0.15%,0,0.00%,284468,0.03%,32015852,3.48%
AA1,73990649,保德信科技島基金,7064078,0.42%,11425425,0.68%,26824531,1.60%,2514818,0.15%,0,0.00%,211274,0.01%,48040126,2.87%
AA2,73998065,保德信大中華基金,9597148,0.32%,8068367,0.27%,52729298,1.75%,7834073,0.26%,0,0.00%,3396860,0.11%,81625746,2.71%
AA1,83866508,保德信中小型股基金,5782383,0.31%,9680962,0.53%,29454908,1.60%,2761413,0.15%,0,0.00%,210404,0.01%,47890070,2.60%
AA1,17602625,保德信新世紀基金,1060348,0.08%,2080300,0.16%,20251336,1.60%,1898557,0.15%,0,0.00%,193037,0.02%,25483578,2.01%
AB1,18044064,保德信金平衡基金,1605599,0.27%,2613071,0.44%,7147939,1.20%,714801,0.12%,0,0.00%,327880,0.06%,12409290,2.08%
AA1,13528977,保德信台商全方位基金,4241902,0.41%,7238772,0.69%,16714987,1.60%,1567025,0.15%,0,0.00%,193739,0.02%,29956425,2.87%
AA2,14692638,保德信全球醫療生化基金,11014507,0.16%,583368,0.01%,120812681,1.80%,18121910,0.27%,0,0.00%,26035669,0.39%,176568135,2.63%
AA2,98755451,保德信全球中小基金,2895857,0.21%,697259,0.05%,24575909,1.80%,3686393,0.27%,0,0.00%,1985379,0.15%,33840797,2.48%
AA2,48745042,保德信日本基金,921438,0.25%,0,0.00%,6607977,1.80%,881059,0.24%,0,0.00%,1217511,0.33%,9627985,2.62%
AE23,48803942,保德信新興趨勢組合基金,4003103,0.24%,110871,0.01%,18788042,1.14%,2311318,0.14%,0,0.00%,6435412,0.39%,31648746,1.92%
AE23,48844280,保德信歐洲組合基金,1547916,0.17%,7895,0.00%,9188868,1.00%,1286436,0.14%,0,0.00%,2916172,0.32%,14947287,1.63%
AA2,48938250,保德信全球資源基金,2437000,0.08%,433757,0.01%,59450170,2.00%,7431273,0.25%,0,0.00%,17475143,0.59%,87227343,2.93%
AA2,48970455,保德信全球基礎建設基金,3231824,0.26%,571708,0.05%,21973475,1.80%,3173942,0.26%,0,0.00%,6676842,0.55%,35627791,2.92%
AA2,10307155,保德信全球消費商機基金,620156,0.12%,90238,0.02%,10536820,2.00%,1369788,0.26%,0,0.00%,3010047,0.57%,15627049,2.97%
AA2,25618488,保德信全球優質股息成長基金,323271,0.09%,85477,0.02%,6686867,1.80%,1040173,0.28%,0,0.00%,2947775,0.79%,11083563,2.98%
AA2,25674811,保德信拉丁美洲基金,2073719,0.16%,185216,0.01%,25800922,2.00%,3870144,0.30%,0,0.00%,4297764,0.33%,36227765,2.81%
AC21,26263055,保德信新興市場債券基金,0,0.00%,0,0.00%,9445194,1.70%,1444559,0.26%,0,0.00%,234612,0.04%,11124365,2.00%
