類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AA1,73989002,建弘小型精選基金,13640483,0.65%,15166952,0.72%,33502350,1.60%,3140681,0.15%,0,0.00%,9430,0.00%,65459896,3.13%
AA1,19341318,建弘電子基金,12845821,1.24%,14541443,1.40%,16653394,1.60%,1561089,0.15%,0,0.00%,8540,0.00%,45610287,4.39%
AA1,17154324,建弘價值基金,4557455,1.00%,5015156,1.10%,7297953,1.60%,684013,0.15%,0,0.00%,2858,0.00%,17557435,3.85%
AA2,17612378,建弘亞洲科技基金,7447979,0.44%,3610355,0.21%,29688754,1.75%,4410742,0.26%,0,0.00%,850970,0.05%,46008800,2.71%
AA2,14692567,建弘美國科技基金,1109859,0.50%,6144,0.00%,3906307,1.75%,535575,0.24%,0,0.00%,278101,0.12%,5835986,2.61%
AA1,15739619,建弘大中華基金,14771818,1.23%,13753385,1.15%,19129234,1.59%,1793218,0.15%,0,0.00%,7545,0.00%,49455200,4.12%
AB2,99019348,建弘高股息平衡基金,2474068,0.57%,2707098,0.62%,5253709,1.20%,525209,0.12%,0,0.00%,124445,0.03%,11084529,2.54%
AB2,99353151,建弘中概平衡基金,4039409,0.44%,4645687,0.50%,11115868,1.20%,1111408,0.12%,0,0.00%,115625,0.01%,21027997,2.27%
AA2,48712350,建弘旗艦基金,14749244,1.31%,16307640,1.45%,19645319,1.75%,2694023,0.24%,0,0.00%,724470,0.06%,54120696,4.82%
AB3,48795540,建弘歐洲動力平衡基金,8876726,0.34%,626381,0.02%,39142940,1.50%,5480018,0.21%,0,0.00%,15742,0.00%,54141807,2.07%
AB2,48836922,建弘策略平衡基金,8818963,0.30%,9280005,0.32%,32853354,1.12%,3285171,0.11%,0,0.00%,128035,0.00%,54365528,1.86%
AG1,48892846,建弘全球不動產化基金,14508147,0.35%,5260129,0.13%,36596161,0.89%,4809776,0.12%,0,0.00%,8761,0.00%,61182974,1.49%
AA1,48929409,建弘台灣成長基金,16269442,0.39%,13589201,0.32%,26630834,0.63%,2663022,0.06%,0,0.00%,12021,0.00%,59164520,1.40%
AA1,1047806,匯豐台灣基金,25553832,0.22%,32955022,0.28%,134600911,1.14%,17061051,0.14%,0,0.00%,505347,0.00%,210676163,1.79%
AA1,989005,匯豐匯豐基金,2575740,0.47%,3359588,0.61%,8306466,1.50%,1107522,0.20%,0,0.00%,181412,0.03%,15530728,2.80%
AA1,1050013,匯豐成長基金,3199075,0.49%,4057945,0.62%,9763661,1.50%,1301828,0.20%,0,0.00%,1389,0.00%,18323898,2.82%
AB2,971080,匯豐安富基金,4187926,0.15%,6033175,0.22%,31843887,1.17%,4605293,0.17%,0,0.00%,207933,0.01%,46878214,1.73%
AA1,76941376,匯豐成功基金,3508990,0.41%,4807980,0.56%,5986146,0.70%,2000000,0.23%,0,0.00%,14303,0.00%,16317419,1.91%
AC11,1013067,匯豐成龍基金,0,0.00%,0,0.00%,13942200,0.25%,4461496,0.08%,0,0.00%,5960,0.00%,18409656,0.33%
AA1,1031298,匯豐龍鳳基金,13487772,0.44%,14458432,0.47%,37182512,1.20%,3718259,0.12%,0,0.00%,260503,0.01%,69107478,2.23%
AA1,92017794,匯豐龍騰電子基金,15965686,0.48%,21115050,0.63%,40215735,1.20%,5026978,0.15%,0,0.00%,11029,0.00%,82334478,2.46%
AC11,92025871,匯豐富泰債券基金,0,0.00%,0,0.00%,26214706,0.27%,7908662,0.08%,0,0.00%,821,0.00%,34124189,0.35%
AC11,97993027,匯豐富泰二號債券基金,0,0.00%,0,0.00%,17815012,0.25%,5700815,0.08%,0,0.00%,1220,0.00%,23517047,0.33%
AA1,97995664,匯豐中小基金,3448598,0.29%,4476935,0.38%,17705047,1.50%,1652468,0.14%,0,0.00%,3338,0.00%,27286386,2.31%
AA1,73987671,匯豐台灣精典基金,1522004,0.16%,2221588,0.24%,14139851,1.50%,1225463,0.13%,0,0.00%,3971,0.00%,19112877,2.03%
AA2,18031954,匯豐太平洋精典基金,18329899,0.50%,7306832,0.20%,66206772,1.80%,5885050,0.16%,0,0.00%,81550,0.00%,97810103,2.66%
AE2,15587747,匯豐歐洲精典組合基金,0,0.00%,0,0.00%,26016046,0.70%,4831566,0.13%,0,0.00%,21177,0.00%,30868789,0.83%
AE2,99364571,匯豐環宇精選平衡組合基金,540962,0.02%,35843,0.00%,19215293,0.70%,3568569,0.13%,0,0.00%,8569,0.00%,23369236,0.85%
AB4,99989750,匯豐三高平衡基金,4024750,0.28%,5094845,0.35%,17482960,1.20%,1748295,0.12%,0,0.00%,2366885,0.16%,30717735,2.11%
AA2,48686374,匯豐金磚動力基金,35397503,0.39%,11984121,0.13%,180685893,2.00%,28909745,0.32%,0,0.00%,1591454,0.02%,258568716,2.86%
AE2,48746014,匯豐新日本動力組合基金,0,0.00%,0,0.00%,41165424,1.00%,5351501,0.13%,0,0.00%,3379,0.00%,46520304,1.13%
AE2,48745129,匯豐五福全球債券組合基金,0,0.00%,0,0.00%,108576818,0.97%,14480647,0.13%,0,0.00%,76509,0.00%,123133974,1.11%
AA2,48784327,匯豐新鑽動力基金,33865419,0.46%,8747534,0.12%,146771241,2.00%,23483405,0.32%,0,0.00%,741097,0.01%,213608696,2.91%
AE2,48865209,匯豐全球趨勢組合基金,60526454,0.47%,51399,0.00%,113479949,0.87%,12293668,0.09%,0,0.00%,61682,0.00%,186413152,1.44%
AA2,48925001,匯豐全球關鍵資源基金,14580271,0.13%,5340748,0.05%,70021666,0.65%,10649642,0.10%,0,0.00%,119198,0.00%,100711525,0.93%
AA1,77537509,元大多元基金,8383048,1.13%,8974117,1.21%,8883660,1.20%,1110470,0.15%,0,0.00%,158206,0.02%,27509501,3.72%
AA1,1032058,元大多福基金,38375313,0.54%,34224023,0.48%,107333715,1.50%,10733365,0.15%,0,0.00%,185471,0.00%,190851887,2.67%
AA1,92001765,元大多多基金,22995240,0.85%,24496984,0.91%,47146492,1.75%,4041122,0.15%,0,0.00%,168778,0.01%,98848616,3.67%
AA1,92026219,元大卓越基金,44336133,0.77%,51368437,0.90%,91725401,1.60%,6879399,0.12%,0,0.00%,340,0.00%,194309710,3.39%
AA1,20080023,元大店頭基金,24150185,0.50%,21701145,0.45%,77876122,1.60%,7300888,0.15%,0,0.00%,3884,0.00%,131032224,2.69%
AC11,20081331,元大萬泰基金,0,0.00%,0,0.00%,32610602,0.10%,12825852,0.04%,0,0.00%,5723648,0.02%,51160102,0.16%
AA1,81584335,元大高科技基金,52272925,0.83%,60579550,0.96%,101227412,1.60%,9490069,0.15%,0,0.00%,19283,0.00%,223589239,3.53%
AA1,83863951,元大經貿基金,34212649,0.99%,38891430,1.13%,55254430,1.60%,5180102,0.15%,0,0.00%,9803,0.00%,133548414,3.87%
AA1,17139204,元大新主流基金,61354442,0.68%,61962217,0.69%,143438719,1.60%,13447386,0.15%,0,0.00%,14260,0.00%,280217024,3.13%
AA2,17612481,元大全球通訊基金,2002675,0.29%,0,0.00%,11920228,1.75%,1770993,0.26%,0,0.00%,668524,0.10%,16362420,2.40%
AA1,18036281,元大巴菲特基金,8887321,0.92%,8548971,0.89%,15393410,1.60%,1443123,0.15%,0,0.00%,1044,0.00%,34273869,3.56%
AB2,18475197,元大平衡基金,1080437,0.40%,1153790,0.43%,3219425,1.20%,321954,0.12%,0,0.00%,917,0.00%,5776523,2.15%
AB2,98636553,元大雙盈基金,7147869,1.04%,7640929,1.11%,6864509,1.00%,686439,0.10%,0,0.00%,499,0.00%,22340245,3.25%
AA2,14696466,元大全球成長基金,2526741,0.73%,206273,0.06%,6057472,1.75%,899969,0.26%,0,0.00%,16167,0.00%,9706622,2.80%
AE2,21752548,元大全球組合基金,124706,0.01%,0,0.00%,14742550,0.92%,2397215,0.15%,0,0.00%,1635,0.00%,17266106,1.08%
AA2,48708243,元大亞太成長基金,85576174,2.07%,5035513,0.12%,74309387,1.80%,10733597,0.26%,0,0.00%,1112781,0.03%,176767452,4.28%
AA2,48753324,元大泛歐成長基金,11335896,0.49%,0,0.00%,41952161,1.80%,6059761,0.26%,0,0.00%,202732,0.01%,59550550,2.56%
AG2,48849362,元大全球滿意入息基金,7238665,0.08%,0,0.00%,117890178,1.38%,15718690,0.18%,0,0.00%,44878,0.00%,140892411,1.65%
AG1,48885346,元大全球地產建設入息基金,84587544,0.57%,0,0.00%,162261708,1.10%,23180256,0.16%,0,0.00%,103353,0.00%,270132861,1.83%
AA2,48952816,元大全球公用能源效率基金,26107007,0.26%,0,0.00%,24812461,0.25%,3584026,0.04%,0,0.00%,60094,0.00%,54563588,0.54%
AA1,92019786,景順潛力基金,7496914,0.37%,8322105,0.42%,32065657,1.60%,2805745,0.14%,0,0.00%,20817,0.00%,50711238,2.53%
AC11,92025942,景順債券基金,0,0.00%,0,0.00%,25411459,0.20%,8894023,0.07%,0,0.00%,771993,0.01%,35077475,0.28%
AA2,97993482,景順全球科技基金,10043765,0.38%,3887046,0.15%,45931159,1.75%,6561596,0.25%,0,0.00%,1145217,0.04%,67568783,2.58%
AA2,81598957,景順龍基金,1557884,0.35%,1253254,0.29%,7691054,1.75%,1098720,0.25%,0,0.00%,242855,0.06%,11843767,2.69%
AA1,73989256,景順台灣科技基金,7518012,0.50%,8460810,0.57%,23912735,1.60%,2092367,0.14%,0,0.00%,15942,0.00%,41999866,2.81%
AA1,17140568,景順主流基金,2532649,0.39%,2919082,0.45%,10419103,1.60%,911669,0.14%,0,0.00%,6601,0.00%,16789104,2.58%
AB2,17606713,景順平衡基金,1658998,0.25%,2026338,0.31%,7940613,1.20%,794065,0.12%,0,0.00%,2243,0.00%,12422257,1.88%
AA2,17612362,景順寰宇先進科技基金,1820731,0.38%,329883,0.07%,8587745,1.80%,1335864,0.28%,0,0.00%,1183327,0.25%,13257550,2.78%
AA2,14687516,景順全球康健基金,1175485,0.21%,101170,0.02%,10322638,1.80%,974916,0.17%,0,0.00%,1042804,0.18%,13617013,2.38%
AA1,15588302,景順台灣精選成長基金,3850768,0.46%,4126847,0.49%,13419044,1.60%,1258030,0.15%,0,0.00%,7863,0.00%,22662552,2.70%
AA2,48750157,景順日本基金,3374830,0.27%,0,0.00%,21564218,1.75%,3080599,0.25%,0,0.00%,898709,0.07%,28918356,2.35%
AA1,92003102,保誠高科技基金,14986717,0.54%,16772110,0.61%,41387497,1.50%,3760977,0.14%,0,0.00%,160470,0.01%,77067771,2.79%
AA1,92012572,保誠外銷基金,11952118,0.23%,9821533,0.19%,82117209,1.60%,7698497,0.15%,0,0.00%,680,0.00%,111590037,2.17%
AA1,97978102,保誠掌櫃基金,3497537,0.45%,3420978,0.44%,12484818,1.60%,1014412,0.13%,0,0.00%,515,0.00%,20418260,2.62%
AA1,97990696,保誠菁華基金,28220829,0.96%,30853138,1.05%,46857037,1.60%,4392849,0.15%,0,0.00%,390,0.00%,110324243,3.77%
AA2,81581219,保誠亞太三喜基金,2467689,0.44%,754539,0.13%,9833678,1.74%,1469390,0.26%,0,0.00%,288492,0.05%,14813788,2.62%
AA1,81595924,保誠中小型股基金,26239504,1.04%,28558137,1.13%,40459036,1.60%,3793041,0.15%,0,0.00%,758,0.00%,99050476,3.92%
AC11,83867345,保誠威寶基金,0,0.00%,0,0.00%,37570443,0.13%,19995246,0.07%,0,0.00%,-7374,0.00%,57558315,0.20%
AA1,17603899,保誠電通網基金,19015410,1.05%,21590111,1.19%,29093991,1.60%,2727551,0.15%,0,0.00%,375,0.00%,72427438,3.98%
AA2,17611814,保誠歐洲基金,6234844,0.14%,2637025,0.06%,79521982,1.75%,13632339,0.30%,0,0.00%,1723561,0.04%,103749751,2.28%
AB2,18036769,保誠理財通基金,25444507,0.52%,26573976,0.55%,58488310,1.20%,5848829,0.12%,0,0.00%,2225773,0.05%,118581395,2.43%
AA2,14692623,保誠美國高科技基金,1087260,0.17%,53684,0.01%,11449110,1.75%,1831858,0.28%,0,0.00%,644,0.00%,14422556,2.20%
AB2,99033502,保誠理財通二號基金,3222134,0.39%,3968971,0.48%,9991111,1.20%,999095,0.12%,0,0.00%,1602456,0.19%,19783767,2.38%
AB2,99360224,保誠理財通三號基金,1478724,0.18%,1286520,0.16%,9595312,1.20%,959536,0.12%,0,0.00%,212784,0.03%,13532876,1.69%
AE2,99967806,保誠質量精選組合基金,83581,0.00%,0,0.00%,67860590,0.87%,10116299,0.13%,0,0.00%,31259,0.00%,78091729,1.00%
AA2,21704130,保誠印度基金,48184677,0.46%,18063848,0.17%,157276979,1.50%,27261355,0.26%,0,0.00%,126443795,1.21%,377230654,3.60%
AA2,48733897,保誠亞太高股息基金,10254963,0.24%,3097711,0.07%,74730841,1.75%,12810995,0.30%,0,0.00%,496693,0.01%,101391203,2.37%
AE2,48801000,保誠精選傘型基金之債券精選組合,0,0.00%,0,0.00%,42674420,0.89%,6243186,0.13%,0,0.00%,0,0.00%,48917606,1.02%
AE2,48801016,保誠精選傘型基金之趨勢精選組合,0,0.00%,0,0.00%,11716615,0.94%,1624952,0.13%,0,0.00%,1255,0.00%,13342822,1.07%
AG1,48836541,保誠亞太不動產化基金,24576847,0.25%,722186,0.01%,169824101,1.75%,25231000,0.26%,0,0.00%,10441067,0.11%,230795201,2.38%
AA2,48885958,保誠亞太基礎建設基金,38840479,0.27%,8511518,0.06%,149580393,1.05%,22677757,0.16%,0,0.00%,49570567,0.35%,269180714,1.89%
AA1,1032183,保德信高成長基金,14434289,0.23%,13758311,0.22%,74095649,1.20%,9261954,0.15%,0,0.00%,233735,0.00%,111783938,1.81%
AA1,92013967,保德信金滿意基金,12869425,0.24%,13884389,0.25%,87506138,1.60%,8203698,0.15%,0,0.00%,14070,0.00%,122477720,2.24%
AA2,92029139,保德信亞太基金,6027981,0.31%,1273776,0.06%,34339558,1.75%,5101887,0.26%,0,0.00%,2997821,0.15%,49741023,2.53%
AC11,97978047,保德信債券基金,0,0.00%,0,0.00%,84975987,0.30%,25492811,0.09%,0,0.00%,3318450,0.01%,113787248,0.40%
AA1,97988636,保德信店頭市場基金,19242214,0.47%,16350704,0.40%,65182114,1.60%,6110818,0.15%,0,0.00%,7856,0.00%,106893706,2.62%
AC12,20089122,保德信瑞騰基金,0,0.00%,0,0.00%,14632712,0.30%,4389821,0.09%,0,0.00%,212946,0.00%,19235479,0.39%
AA1,20097447,保德信第一基金,6473511,0.31%,6556112,0.32%,32913572,1.60%,3085655,0.15%,0,0.00%,6212,0.00%,49035062,2.38%
AA1,73990649,保德信科技島基金,16347189,0.44%,16629196,0.45%,59428484,1.60%,5571419,0.15%,0,0.00%,7538,0.00%,97983826,2.64%
AA2,73998065,保德信大中華基金,24398959,0.46%,5576881,0.10%,93733734,1.75%,13926151,0.26%,0,0.00%,2747750,0.05%,140383475,2.62%
AA1,83866508,保德信中小型股基金,10167871,0.26%,9947577,0.26%,62338642,1.60%,5844248,0.15%,0,0.00%,10272,0.00%,88308610,2.27%
AA1,17602625,保德信新世紀基金,6557471,0.29%,7919251,0.36%,35689743,1.60%,3345910,0.15%,0,0.00%,9999,0.00%,53522374,2.40%
AA2,17611791,保德信日韓基金,3005693,0.28%,0,0.00%,19109318,1.75%,2839100,0.26%,0,0.00%,2292590,0.21%,27246701,2.50%
AB1,18044064,保德信金平衡基金,1727854,0.20%,1296092,0.15%,10163009,1.20%,1016296,0.12%,0,0.00%,5391,0.00%,14208642,1.68%
AA1,13528977,保德信台商全方位基金,20850726,0.57%,19523078,0.53%,58475453,1.60%,5482069,0.15%,0,0.00%,12203,0.00%,104343529,2.86%
AA2,14692638,保德信全球醫療生化基金,12396556,0.33%,0,0.00%,67849166,1.80%,10177364,0.27%,0,0.00%,7990608,0.21%,98413694,2.61%
AA2,98755451,保德信全球中小基金,10241579,0.56%,292657,0.02%,33207523,1.80%,4981132,0.27%,0,0.00%,4614865,0.25%,53337756,2.89%
AA2,99166875,保德信美國基金,750845,0.31%,0,0.00%,4332412,1.80%,577658,0.24%,0,0.00%,654929,0.27%,6315844,2.62%
AE2,99611329,保德信全球組合基金,827968,0.08%,168089,0.02%,9940308,0.96%,1341911,0.13%,0,0.00%,164518,0.02%,12442794,1.21%
AA2,29211264,保德信全球科技基金,991073,0.36%,0,0.00%,4903603,1.80%,653832,0.24%,0,0.00%,161887,0.06%,6710395,2.46%
AE2,99975496,保德信全球平衡組合基金,143334,0.02%,12546,0.00%,9206104,0.97%,1239945,0.13%,0,0.00%,7730,0.00%,10609659,1.11%
AE2,48688083,保德信全球債券組合基金,0,0.00%,0,0.00%,41150413,1.00%,5374584,0.13%,0,0.00%,34072,0.00%,46559069,1.13%
AA2,48745042,保德信日本基金,8960773,0.42%,0,0.00%,38222985,1.80%,5096399,0.24%,0,0.00%,1566991,0.07%,53847148,2.54%
AE2,48803942,保德信新興趨勢組合基金,2746452,0.09%,453013,0.01%,36746702,1.16%,4448446,0.14%,0,0.00%,168343,0.01%,44562956,1.40%
AE2,48844280,保德信歐洲組合基金,3912859,0.07%,0,0.00%,55581860,0.93%,7781458,0.13%,0,0.00%,54574,0.00%,67330751,1.13%
AA2,48938250,保德信全球資源基金,19472720,0.19%,0,0.00%,61677734,0.61%,7709712,0.08%,0,0.00%,3713425,0.04%,92573591,0.92%
AA1,77537493,統一統信基金,10716108,0.62%,12010315,0.70%,20671604,1.20%,2583957,0.15%,0,0.00%,342112,0.02%,46324096,2.69%
AA1,1031699,統一全天候基金,19375662,1.25%,21474229,1.38%,18642092,1.20%,3104935,0.20%,0,0.00%,321244,0.02%,62918162,4.05%
AA1,92002244,統一黑馬基金,18225381,1.35%,19588053,1.45%,20319979,1.50%,1896524,0.14%,0,0.00%,303808,0.02%,60333745,4.45%
AA1,92012762,統一龍馬基金,10150136,0.69%,10762920,0.73%,23244680,1.58%,2059655,0.14%,0,0.00%,125337,0.01%,46342728,3.15%
AC11,92017176,統一強棒基金,0,0.00%,0,0.00%,70709167,0.29%,16824268,0.07%,0,0.00%,28536146,0.12%,116069581,0.47%
AA1,97977878,統一店頭市場基金,5946940,0.94%,6787229,1.08%,10075745,1.60%,818656,0.13%,0,0.00%,64007,0.01%,23692577,3.76%
AA1,81581724,統一經建基金,7402451,1.03%,7882702,1.10%,11473322,1.60%,1075618,0.15%,0,0.00%,78703,0.01%,27912796,3.89%
AA1,73990253,統一奔騰基金,28031082,1.27%,30178292,1.37%,35215976,1.60%,3301501,0.15%,0,0.00%,260724,0.01%,96987575,4.41%
AA1,17605622,統一大滿貫基金,18179551,0.55%,15056230,0.45%,52956892,1.60%,4964709,0.15%,0,0.00%,455359,0.01%,91612741,2.77%
AA2,18030553,統一亞太基金,1852972,0.43%,838141,0.20%,7497226,1.75%,1113873,0.26%,0,0.00%,353691,0.08%,11655903,2.72%
AB2,99330854,統一保安平衡基金,1836063,0.67%,2038086,0.75%,3267644,1.20%,326761,0.12%,0,0.00%,48056,0.02%,7516610,2.76%
AE2,29221349,統一全球精選組合基金,0,0.00%,0,0.00%,3647264,0.93%,510657,0.13%,0,0.00%,4431,0.00%,4162352,1.06%
AE2,48783925,統一全球債券組合基金,0,0.00%,0,0.00%,21768603,0.72%,3913447,0.13%,0,0.00%,66096,0.00%,25748146,0.86%
AA2,48863201,統一強漢基金,12220252,0.25%,9488241,0.20%,59929820,1.24%,6849127,0.14%,0,0.00%,389442,0.01%,88876882,1.84%
AA1,48934304,統一台灣動力基金,10223572,0.22%,5535996,0.12%,22107394,0.48%,2072567,0.05%,0,0.00%,407785,0.01%,40347314,0.88%
AA1,974018,富邦富邦基金,22699592,0.38%,27944839,0.47%,72022651,1.20%,9002832,0.15%,0,0.00%,2471254,0.04%,134141168,2.24%
AA1,92002384,富邦精準基金,23818061,0.61%,27920505,0.72%,58403691,1.50%,5840373,0.15%,0,0.00%,229735,0.01%,116212365,2.99%
AA1,92010477,富邦長紅基金,14357017,0.87%,17561410,1.06%,26510816,1.60%,2485396,0.15%,0,0.00%,1883,0.00%,60916522,3.68%
AA1,92010770,富邦台灣鳳凰基金,2798975,0.67%,3417291,0.81%,6304962,1.50%,1000000,0.24%,0,0.00%,69334,0.02%,13590562,3.23%
AA1,97974078,富邦冠軍基金,5429396,0.74%,6893274,0.94%,11677134,1.60%,1094725,0.15%,0,0.00%,1329,0.00%,25095858,3.44%
AC11,97980579,富邦吉祥基金,0,0.00%,0,0.00%,72404108,0.25%,20278251,0.07%,0,0.00%,30906,0.00%,92713265,0.32%
AA1,20089755,富邦精銳中小基金,11247904,0.60%,14632227,0.78%,30182165,1.60%,2829577,0.15%,0,0.00%,5416,0.00%,58897289,3.12%
AA1,81585475,富邦高成長基金,10829385,0.66%,13586430,0.82%,26437418,1.60%,2478513,0.15%,0,0.00%,2303,0.00%,53334049,3.23%
AA1,83864683,富邦科技基金,4830867,0.69%,6035210,0.87%,11146938,1.60%,1045043,0.15%,0,0.00%,771,0.00%,23058829,3.31%
AC11,19331085,富邦金如意基金,0,0.00%,0,0.00%,82912691,0.25%,21048563,0.06%,0,0.00%,33444,0.00%,103994698,0.31%
AA1,17148301,富邦台灣心基金,5894677,0.67%,7771624,0.88%,14145699,1.60%,1326168,0.15%,0,0.00%,330,0.00%,29138498,3.30%
AA1,17153795,富邦價值基金,5890155,0.95%,7295619,1.17%,9954184,1.60%,933212,0.15%,0,0.00%,1207,0.00%,24074377,3.87%
AA1,17608445,富邦網路基金,4077997,0.71%,5138959,0.89%,9216243,1.60%,864025,0.15%,0,0.00%,348,0.00%,19297572,3.35%
AC11,17607229,富邦千禧龍基金,0,0.00%,0,0.00%,22107931,0.25%,6192279,0.07%,0,0.00%,13606,0.00%,28313816,0.32%
AA2,18032601,富邦亞洲科技基金,1822453,0.65%,394200,0.14%,4887920,1.75%,614472,0.22%,0,0.00%,10363,0.00%,7729408,2.77%
AB2,13999857,富邦福寶基金,1378997,0.43%,1744895,0.54%,3879015,1.20%,258609,0.08%,0,0.00%,1490,0.00%,7263006,2.25%
AA2,14700052,富邦全球精選基金,2572418,0.74%,78127,0.02%,6048997,1.75%,829578,0.24%,0,0.00%,8933,0.00%,9538053,2.76%
AG1,99991502,富邦全球不動產平衡基金,9168875,0.35%,0,0.00%,38558429,1.48%,6169346,0.24%,0,0.00%,15209,0.00%,53911859,2.07%
AH,48790067,富邦台灣科技指數基金,524960,0.04%,570891,0.04%,5773508,0.40%,505175,0.04%,0,0.00%,664339,0.05%,8038873,0.56%
AA2,48908684,富邦大中華成長基金,15434820,0.55%,3894488,0.14%,21292145,0.76%,3163408,0.11%,0,0.00%,32854,0.00%,43817715,1.57%
AA1,974039,摩根富林明JF台灣基金,7857924,0.66%,9460588,0.80%,14220818,1.20%,1659104,0.14%,0,0.00%,2335461,0.20%,35533895,3.00%
AA1,1032162,摩根富林明JF台灣增長基金,12954517,0.66%,15217196,0.77%,23577245,1.20%,3888093,0.20%,0,0.00%,1837886,0.09%,57474937,2.93%
AA2,92005896,摩根富林明JF新興日本基金,9413551,0.17%,0,0.00%,80731487,1.50%,11840601,0.22%,0,0.00%,7503727,0.14%,109489366,2.03%
AA1,92012025,摩根富林明JF新興科技基金,49926593,0.66%,60989435,0.81%,113049003,1.50%,10551245,0.14%,0,0.00%,1008525,0.01%,235524801,3.13%
AC11,92016991,摩根富林明JF台灣債券基金,0,0.00%,0,0.00%,55971807,0.24%,14809874,0.06%,0,0.00%,24535695,0.11%,95317376,0.41%
