類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AE21,99611329,保德信全球組合基金,1235178,0.35%,12876,0.00%,3555341,1.00%,462185,0.13%,0,0.00%,2325726,0.65%,7591306,2.14%
AE22,48688083,保德信全球債券組合基金,0,0.00%,0,0.00%,4343374,1.00%,564819,0.13%,0,0.00%,2104,0.00%,4910297,1.13%
AA2,48745042,保德信日本基金,690434,0.21%,0,0.00%,6038908,1.80%,805196,0.24%,0,0.00%,535676,0.16%,8070214,2.41%
AE23,48803942,保德信新興趨勢組合基金,5447603,0.26%,265880,0.01%,25315096,1.20%,2953425,0.14%,0,0.00%,8460177,0.40%,42442181,2.01%
AE23,48844280,保德信歐洲組合基金,1870761,0.28%,71752,0.01%,6738499,1.00%,943385,0.14%,0,0.00%,1726873,0.26%,11351270,1.68%
AA2,48938250,保德信全球資源基金,5348732,0.16%,1529688,0.04%,68766914,2.00%,8595859,0.25%,0,0.00%,12961151,0.38%,97202344,2.83%
AA2,48970455,保德信全球基礎建設基金,1267047,0.18%,143805,0.02%,12594651,1.80%,1819228,0.26%,0,0.00%,5265039,0.75%,21089770,3.01%
AA2,10307155,保德信全球消費商機基金,999501,0.29%,357385,0.10%,6850157,2.00%,890528,0.26%,0,0.00%,1449301,0.42%,10546872,3.08%
AA2,25618488,保德信全球優質股息成長基金,1942781,0.40%,546263,0.11%,8659423,1.80%,1347017,0.28%,0,0.00%,3266623,0.68%,15762107,3.28%
AA2,25674811,保德信拉丁美洲基金,1320121,0.08%,119142,0.01%,31171125,2.00%,4675665,0.30%,0,0.00%,3462526,0.22%,40748579,2.61%
AC21,26263055,保德信新興市場債券基金,0,0.00%,0,0.00%,25559914,1.70%,3909176,0.26%,0,0.00%,358660,0.02%,29827750,1.98%
AA2,26290779,保德信中國品牌基金,8974736,0.41%,5629019,0.26%,39195375,1.80%,5661556,0.26%,0,0.00%,4085303,0.19%,63545989,2.92%
AC21,26320990,保德信亞洲新興市場債券基金,0,0.00%,0,0.00%,20084538,1.25%,4177571,0.26%,0,0.00%,4167,0.00%,24266276,1.51%
AA2,26385819,保德信新興中小基金,2279141,0.68%,1574212,0.47%,6711800,2.00%,1006774,0.30%,0,0.00%,1135680,0.34%,12707607,3.79%
AA2,31814924,保德信大俄羅斯基金,4587671,0.29%,384702,0.02%,25587207,1.61%,3838080,0.24%,0,0.00%,7539349,0.47%,41937009,2.64%
AE22,31832319,保德信好時債組合基金,1524133,0.10%,2301,0.00%,8910052,0.61%,1069203,0.07%,0,0.00%,181793,0.01%,11687482,0.80%
AA1,77537493,統一統信基金,3384504,0.41%,4258138,0.52%,9911972,1.20%,1238996,0.15%,0,0.00%,766913,0.09%,19560523,2.37%
AA1,1031699,統一全天候基金,14040198,0.75%,17773113,0.95%,22345218,1.20%,3723435,0.20%,0,0.00%,275275,0.01%,58157239,3.12%
AA1,92002244,統一黑馬基金,7851166,0.72%,9888703,0.90%,16394496,1.50%,1530156,0.14%,0,0.00%,213515,0.02%,35878036,3.28%
AA1,92012762,統一龍馬基金,4691093,0.50%,5811246,0.61%,14938412,1.58%,1323670,0.14%,0,0.00%,79705,0.01%,26844126,2.84%
AD1,92017176,統一強棒貨幣市場基金,0,0.00%,0,0.00%,19678956,0.13%,9238455,0.06%,0,0.00%,14960021,0.10%,43877432,0.29%
AA1,97977878,統一中小基金,4912083,0.64%,6127457,0.80%,12254068,1.60%,995648,0.13%,0,0.00%,58719,0.01%,24347975,3.18%
AA1,81581724,統一經建基金,4252654,0.60%,5442650,0.76%,11402376,1.60%,1068968,0.15%,0,0.00%,316036,0.04%,22482684,3.15%
AA1,73990253,統一奔騰基金,13657575,0.68%,17295983,0.86%,32131467,1.60%,3012330,0.15%,0,0.00%,204208,0.01%,66301563,3.30%
AA1,17605622,統一大滿貫基金,20207597,0.14%,25545460,0.18%,225029930,1.60%,21096551,0.15%,0,0.00%,1398856,0.01%,293278394,2.09%
AA2,18030553,統一亞太基金,1576799,0.24%,1243632,0.19%,11485469,1.75%,1706405,0.26%,0,0.00%,134159,0.02%,16146464,2.46%
AE22,48783925,統一全球債券組合基金,0,0.00%,0,0.00%,4209794,0.77%,707385,0.13%,0,0.00%,7626,0.00%,4924805,0.91%
AA2,48863201,統一強漢基金,5720083,0.19%,5858748,0.19%,53714020,1.75%,6138744,0.20%,0,0.00%,163331,0.01%,71594926,2.33%
AA1,48934304,統一台灣動力基金,8485409,0.69%,10826693,0.88%,19688037,1.60%,1845747,0.15%,0,0.00%,127551,0.01%,40973437,3.33%
AA2,25637393,統一大龍印基金,5681477,0.40%,4509463,0.32%,26669724,1.90%,3649543,0.26%,0,0.00%,1363015,0.10%,41873222,2.98%
AA2,26202889,統一大中華中小基金,7336716,0.53%,6608197,0.48%,24836411,1.80%,3587487,0.26%,0,0.00%,160453,0.01%,42529264,3.08%
AA2,26318517,統一新亞洲科技能源基金,2962230,0.24%,1915321,0.16%,23460963,1.90%,3210440,0.26%,0,0.00%,103259,0.01%,31652213,2.56%
AA2,31841577,統一亞洲大金磚基金,4184461,0.32%,3430406,0.26%,10469572,0.80%,1432675,0.11%,0,0.00%,201999,0.02%,19719113,1.51%
AA1,974018,富邦富邦基金,23848468,0.59%,34780091,0.87%,48116853,1.20%,6014616,0.15%,0,0.00%,1830800,0.05%,114590828,2.86%
AA1,92002384,富邦精準基金,13061851,0.57%,17839314,0.77%,34577106,1.50%,3457718,0.15%,0,0.00%,142875,0.01%,69078864,3.00%
AA1,92010477,富邦長紅基金,3793144,0.27%,5527609,0.39%,22451249,1.60%,2104803,0.15%,0,0.00%,490,0.00%,33877295,2.41%
AA1,92010770,富邦台灣鳳凰基金,1907302,0.81%,2641133,1.12%,3536315,1.50%,1000000,0.42%,0,0.00%,62477,0.03%,9147227,3.88%
AA1,97974078,富邦冠軍基金,1580714,0.42%,2082804,0.55%,6065314,1.60%,569486,0.15%,0,0.00%,380,0.00%,10298698,2.71%
AD1,97980579,富邦吉祥貨幣市場基金,0,0.00%,0,0.00%,48145704,0.14%,17465190,0.05%,0,0.00%,275606,0.00%,65886500,0.19%
AA1,20089755,富邦精銳中小基金,7943610,0.49%,11405525,0.71%,25867648,1.60%,2425103,0.15%,0,0.00%,800,0.00%,47642686,2.95%
AA1,81585475,富邦高成長基金,18910052,0.70%,27364251,1.02%,42302361,1.57%,4038480,0.15%,0,0.00%,310,0.00%,92615454,3.44%
AA1,83864683,富邦科技基金,3915286,0.84%,5507866,1.18%,7441583,1.59%,697637,0.15%,0,0.00%,580,0.00%,17562952,3.76%
AA1,17148301,富邦台灣心基金,3701486,0.73%,5048942,1.00%,8072644,1.60%,756800,0.15%,0,0.00%,410,0.00%,17580282,3.48%
AA1,17153795,富邦價值基金,1290312,0.28%,1761133,0.38%,7416929,1.60%,695341,0.15%,0,0.00%,380,0.00%,11164095,2.41%
AB1,13999857,富邦福寶基金,522304,0.43%,705612,0.58%,1443260,1.18%,97966,0.08%,0,0.00%,3426,0.00%,2772568,2.26%
AG,99991502,富邦全球不動產基金,449635,0.20%,60766,0.03%,3431945,1.50%,549109,0.24%,0,0.00%,23308,0.01%,4514763,1.97%
AH1,48790067,富邦台灣科技指數基金,83019,0.02%,131887,0.03%,1587457,0.40%,138913,0.04%,0,0.00%,335822,0.08%,2277098,0.57%
AA2,48908684,富邦大中華成長基金,3750567,0.44%,734080,0.09%,14437162,1.70%,2207221,0.26%,0,0.00%,122552,0.01%,21251582,2.50%
AH1,48975156,富邦台灣ETF傘型基金之富邦台灣摩根指數股票型基金,899266,0.05%,452373,0.03%,4978855,0.30%,580870,0.04%,0,0.00%,2402033,0.14%,9313397,0.56%
AH1,48975162,富邦台灣ETF傘型基金之富邦台灣金融指數股票型基金,54860,0.02%,92977,0.03%,1186350,0.40%,103816,0.04%,0,0.00%,439214,0.15%,1877217,0.63%
AH1,48977083,富邦台灣ETF傘型基金之富邦台灣發達指數股票型基金,59248,0.03%,85145,0.04%,910900,0.40%,79712,0.04%,0,0.00%,184015,0.08%,1319020,0.58%
AA1,10388939,富邦台灣企業社會責任基金,954129,0.78%,1270533,1.03%,1967485,1.60%,184464,0.15%,0,0.00%,520,0.00%,4377131,3.56%
AE22,26202038,富邦丰益債券組合基金,100044,0.02%,0,0.00%,2029119,0.50%,405835,0.10%,0,0.00%,0,0.00%,2534998,0.62%
AC21,26275812,富邦全球投資等級債券基金,0,0.00%,0,0.00%,26254577,1.20%,5469698,0.25%,0,0.00%,336,0.00%,31724611,1.45%
AA2,26302085,富邦農糧精選基金,2522200,0.26%,54779,0.01%,19590800,2.00%,2546805,0.26%,0,0.00%,13355,0.00%,24727939,2.52%
AA2,26321920,富邦新興亞洲高成長基金,9390751,0.90%,2382430,0.23%,20313468,1.94%,2510428,0.24%,0,0.00%,2443419,0.23%,37040496,3.54%
AH2,26334740,富邦上証180基金,7260295,0.25%,0,0.00%,28254064,0.99%,2853947,0.10%,0,0.00%,3657989,0.13%,42026295,1.47%
AC23,31826230,富邦策略高收益債券基金,0,0.00%,0,0.00%,35694697,1.22%,5800384,0.20%,0,0.00%,1403702,0.05%,42898783,1.47%
AH1,31840182,富邦台灣釆吉50基金,576245,0.15%,84955,0.02%,606392,0.16%,70749,0.02%,0,0.00%,189102,0.05%,1527443,0.40%
AA1,974039,摩根JF台灣基金,3073885,0.28%,5226761,0.48%,12984522,1.20%,1514909,0.14%,0,0.00%,193363,0.02%,22993440,2.13%
AA1,1032162,摩根JF台灣增長基金,4640914,0.18%,14512258,0.57%,30415712,1.20%,4855588,0.19%,0,0.00%,201732,0.01%,54626204,2.16%
AA2,92005896,摩根JF新興日本基金,1722883,0.16%,0,0.00%,15867187,1.50%,2327174,0.22%,0,0.00%,2007306,0.19%,21924550,2.07%
AA1,92012025,摩根JF新興科技基金,24878087,0.47%,39513315,0.75%,79311648,1.50%,7402398,0.14%,0,0.00%,87652,0.00%,151193100,2.86%
AD1,92016991,摩根JF台灣貨幣市場基金,0,0.00%,0,0.00%,14020279,0.15%,4673436,0.05%,0,0.00%,8635559,0.09%,27329274,0.29%
AA2,92023780,摩根JF亞洲基金,23518937,0.34%,13778626,0.20%,120904067,1.75%,17962892,0.26%,0,0.00%,10653715,0.15%,186818237,2.70%
AD1,97991668,摩根JF第一貨幣市場基金,0,0.00%,0,0.00%,5095019,0.08%,3184390,0.05%,0,0.00%,5866904,0.09%,14146313,0.22%
AA2,97999612,摩根JF龍揚基金,33981800,0.37%,48641700,0.53%,161363441,1.75%,23974011,0.26%,0,0.00%,8327084,0.09%,276288036,3.00%
AA2,20096209,摩根JF東方科技基金,7204762,0.24%,8295522,0.27%,52807854,1.75%,7845737,0.26%,0,0.00%,2600571,0.09%,78754446,2.61%
AA2,73980092,摩根大歐洲基金,7239104,0.25%,5617561,0.19%,51178860,1.75%,8773520,0.30%,0,0.00%,15514703,0.53%,88323748,3.02%
AA1,73989501,摩根JF中小基金,5401476,0.24%,8296759,0.37%,35586848,1.59%,3364000,0.15%,0,0.00%,31017,0.00%,52680100,2.35%
AA1,17144945,摩根JF價值成長基金,1977006,0.21%,3154359,0.34%,14592809,1.57%,1392086,0.15%,0,0.00%,19265,0.00%,21135525,2.28%
AA2,17612356,摩根全球通網基金,571246,0.11%,535582,0.10%,9745409,1.80%,1570092,0.29%,0,0.00%,737171,0.14%,13159500,2.43%
AB1,18036846,摩根JF平衡基金,4410003,0.12%,6994898,0.19%,43831873,1.16%,4517241,0.12%,0,0.00%,2436595,0.06%,62190610,1.65%
AE23,98661139,摩根JF安家理財基金,430,0.00%,0,0.00%,3192126,0.15%,879424,0.04%,0,0.00%,85783,0.00%,4157763,0.19%
AB2,99181637,摩根全球平衡基金,496826,0.02%,458101,0.02%,41679141,1.50%,4167907,0.15%,0,0.00%,4282212,0.15%,51084187,1.84%
AA1,99354335,摩根JF台灣微型基金,2518145,0.24%,3837014,0.37%,16628286,1.60%,1558904,0.15%,0,0.00%,14430,0.00%,24556779,2.36%
AA2,29245757,摩根全球α基金,1423003,0.10%,686297,0.05%,25452610,1.75%,3781529,0.26%,0,0.00%,7569966,0.52%,38913405,2.68%
AB2,21704027,摩根JF亞太高息平衡基金,938464,0.13%,451513,0.06%,11093258,1.50%,1331168,0.18%,0,0.00%,1220865,0.17%,15035268,2.03%
AC21,48693311,摩根全球債券基金,66921,0.01%,0,0.00%,4594267,0.90%,765717,0.15%,0,0.00%,195166,0.04%,5622071,1.10%
AA2,48727760,摩根JF絕對日本基金,1137012,0.11%,0,0.00%,21014841,2.00%,1786254,0.17%,0,0.00%,2050450,0.20%,25988557,2.47%
AA2,48768614,摩根新興35基金,3216836,0.04%,3179475,0.04%,145610423,2.00%,22569615,0.31%,0,0.00%,15078531,0.21%,189654880,2.60%
AA2,48860963,摩根全球發現基金,951942,0.09%,468963,0.04%,18403962,1.65%,2788464,0.25%,0,0.00%,4653495,0.42%,27266826,2.44%
AA2,48929098,摩根JF縱橫台商基金,7014730,0.59%,10494635,0.89%,17778186,1.50%,2014877,0.17%,0,0.00%,650679,0.05%,37953107,3.20%
AA2,48974190,摩根新絲路基金,1539539,0.06%,2320735,0.10%,48536042,2.00%,6795043,0.28%,0,0.00%,8660417,0.36%,67851776,2.80%
AA2,10313109,摩根JF東方內需機會基金,8307787,0.34%,4453481,0.18%,48449868,2.00%,6782971,0.28%,0,0.00%,3871959,0.16%,71866066,2.97%
AA2,10348445,摩根JF金龍收成基金,6099432,0.33%,6919198,0.38%,33163977,1.80%,4790354,0.26%,0,0.00%,2321475,0.13%,53294436,2.89%
AB2,10348450,摩根JF神龍平衡基金,869859,0.16%,995057,0.18%,8183088,1.50%,981959,0.18%,0,0.00%,366200,0.07%,11396163,2.09%
AA2,25610021,摩根中美G2新勢力基金,3823590,0.32%,2436533,0.21%,21332134,1.80%,2962801,0.25%,0,0.00%,4100128,0.35%,34655186,2.92%
AA2,25627402,摩根JF中國亮點基金,16073360,0.27%,12133595,0.21%,105304049,1.80%,14625572,0.25%,0,0.00%,13440013,0.23%,161576589,2.76%
AA1,25636367,摩根JF台灣金磚基金,13731569,0.71%,21775571,1.13%,30896044,1.60%,2896505,0.15%,0,0.00%,25022,0.00%,69324711,3.59%
AA2,25684986,摩根新金磚五國基金,2199091,0.08%,1556579,0.06%,54462300,2.00%,8441655,0.31%,0,0.00%,9091917,0.33%,75751542,2.78%
AE22,26279269,摩根總收益組合基金,36396,0.00%,0,0.00%,1555482,0.06%,3612546,0.13%,0,0.00%,81992,0.00%,5286416,0.19%
AA2,26297175,摩根資源活力股票基金,1420643,0.09%,147845,0.01%,33052017,2.00%,4296764,0.26%,0,0.00%,3450944,0.21%,42368213,2.56%
AC21,26297196,摩根新興活利債券基金,0,0.00%,0,0.00%,79129859,1.35%,15239841,0.26%,0,0.00%,17056138,0.29%,111425838,1.90%
AC23,26376229,摩根亞洲總合高收益債券基金,0,0.00%,0,0.00%,67397311,1.50%,10334257,0.23%,0,0.00%,4439925,0.10%,82171493,1.83%
AC21,31892738,摩根新興龍虎企業債券基金,66607,0.00%,0,0.00%,23088024,0.36%,4446581,0.07%,0,0.00%,153281,0.00%,27754493,0.43%
AA1,973762,華南永昌永昌基金,5105408,0.62%,5876085,0.71%,9911854,1.20%,1156387,0.14%,0,0.00%,86715,0.01%,22136449,2.68%
AA1,92016839,華南永昌前瞻科技基金,2684530,0.67%,3187217,0.79%,6022515,1.50%,602244,0.15%,0,0.00%,10907,0.00%,12507413,3.12%
AD1,97971760,華南永昌鳳翔貨幣市場基金,0,0.00%,0,0.00%,38839374,0.19%,11385576,0.06%,0,0.00%,16368692,0.08%,66593642,0.33%
AB1,18477625,華南永昌龍盈平衡基金,428859,0.34%,490146,0.39%,1524835,1.20%,152482,0.12%,0,0.00%,77437,0.06%,2673759,2.10%
AD1,13989817,華南永昌麒麟貨幣市場基金,0,0.00%,0,0.00%,32388240,0.24%,7967908,0.06%,0,0.00%,11179310,0.08%,51535458,0.38%
AE22,21703907,華南永昌全球亨利組合基金,0,0.00%,0,0.00%,642545,0.50%,141481,0.11%,0,0.00%,9347,0.01%,793373,0.62%
AA2,48824897,華南永昌全球精品基金,438828,0.06%,30677,0.00%,13765835,2.00%,1789558,0.26%,0,0.00%,7303,0.00%,16032201,2.33%
AA2,48878669,華南永昌全球基礎建設基金,2696420,0.55%,1606025,0.33%,8863537,1.80%,1280300,0.26%,0,0.00%,3251,0.00%,14449533,2.93%
AA1,48929007,華南永昌愛台灣基金,1803944,0.61%,2067935,0.70%,4747429,1.60%,445070,0.15%,0,0.00%,7974,0.00%,9072352,3.06%
AA2,48963047,華南永昌全球神農水資源基金,231202,0.02%,30295,0.00%,27603607,2.00%,3588473,0.26%,0,0.00%,34297,0.00%,31487874,2.28%
AA1,10300929,華南永昌台灣精選基金,1758583,0.65%,2073727,0.77%,4295988,1.60%,402740,0.15%,0,0.00%,7541,0.00%,8538579,3.18%
AA2,25608720,華南永昌黃河世紀基金,1697327,0.35%,1717839,0.36%,8606657,1.80%,1147547,0.24%,0,0.00%,6826,0.00%,13176196,2.76%
AE22,25693134,華南永昌投資級收益組合基金,0,0.00%,0,0.00%,6949737,1.00%,976427,0.14%,0,0.00%,16067,0.00%,7942231,1.14%
AA1,26279964,華南永昌中小型基金,3433701,0.65%,4093723,0.77%,8477498,1.60%,794764,0.15%,0,0.00%,13930,0.00%,16813616,3.17%
AC23,31824578,華南永昌金磚高收益債券基金,0,0.00%,0,0.00%,59726363,1.18%,9705540,0.19%,0,0.00%,429997,0.01%,69861900,1.38%
AA1,974241,新光台灣富貴基金,4303174,0.60%,6473980,0.90%,8618456,1.20%,1077292,0.15%,0,0.00%,208718,0.03%,20681620,2.88%
AD1,1031706,新光台灣吉利貨幣市場基金,0,0.00%,0,0.00%,1853017,0.10%,1111812,0.06%,0,0.00%,1332645,0.07%,4297474,0.23%
AD1,97988122,新光吉星貨幣市場基金,0,0.00%,0,0.00%,14352981,0.10%,8611779,0.06%,0,0.00%,10496923,0.07%,33461683,0.23%
AA1,81580149,新光國家建設基金,2321495,0.43%,3455092,0.65%,8548133,1.60%,801380,0.15%,0,0.00%,5977,0.00%,15132077,2.83%
AA1,81585242,新光創新科技基金,3550561,0.40%,5414779,0.62%,14068004,1.60%,1230954,0.14%,0,0.00%,9878,0.00%,24274176,2.76%
AA1,73998071,新光店頭基金,3430006,0.45%,5279676,0.70%,12123272,1.60%,1136555,0.15%,0,0.00%,11531,0.00%,21981040,2.90%
AA1,13986924,新光大三通基金,4458858,0.38%,7158660,0.60%,18975969,1.60%,1778992,0.15%,0,0.00%,12336,0.00%,32384815,2.73%
AA2,15743509,新光亞洲精選基金,744627,0.08%,507219,0.05%,16510345,1.75%,2452964,0.26%,0,0.00%,1189925,0.13%,21405080,2.27%
AE24,98670088,新光全球冠軍組合基金,0,0.00%,0,0.00%,1090136,0.97%,145528,0.13%,0,0.00%,2018,0.00%,1237682,1.11%
AB1,99975518,新光福運平衡基金,913035,0.26%,1384024,0.39%,4213679,1.20%,421365,0.12%,0,0.00%,253222,0.07%,7185325,2.05%
AA2,25515841,新光中國成長基金,4715406,0.36%,4474856,0.34%,23376156,1.80%,3376550,0.26%,0,0.00%,2800076,0.22%,38743044,2.98%
AA2,25619389,新光新興星鑽基金,206149,0.08%,175656,0.07%,5233495,2.00%,960000,0.37%,0,0.00%,1155972,0.44%,7731272,2.95%
AA2,25683760,新光兩岸優勢基金,1791993,0.32%,1999348,0.36%,10027955,1.80%,1448492,0.26%,0,0.00%,694569,0.12%,15962357,2.87%
AA1,26307407,新光傳產優勢基金,4406925,0.43%,6963800,0.68%,16326381,1.60%,1632642,0.16%,0,0.00%,9176,0.00%,29338924,2.88%
AA1,26334214,新光增長收益基金,882327,0.21%,2174343,0.51%,6841227,1.60%,685382,0.16%,0,0.00%,13377,0.00%,10596656,2.47%
AA1,31825252,新光靈活增益100基金,839889,0.12%,847488,0.12%,8518477,1.19%,851848,0.12%,0,0.00%,15948,0.00%,11073650,1.55%
AE24,31893342,新光多元複合收益組合基金,803617,0.04%,0,0.00%,7435582,0.35%,796669,0.04%,0,0.00%,2361376,0.11%,11397244,0.54%
AG,48841045,瑞銀亞洲全方位不動產基金,839896,0.09%,289033,0.03%,15781996,1.70%,2320878,0.25%,0,0.00%,12341,0.00%,19244144,2.07%
AA2,48955264,瑞銀全球創新趨勢基金,378527,0.08%,66848,0.01%,8760252,1.80%,1265377,0.26%,0,0.00%,35779,0.01%,10506783,2.16%
AC23,26289695,瑞銀亞洲高收益債券基金,0,0.00%,0,0.00%,16262425,1.50%,1734669,0.16%,0,0.00%,590,0.00%,17997684,1.66%
AA1,92028997,群益中小型股基金,23538232,0.75%,31378136,0.99%,47208532,1.50%,4720856,0.15%,0,0.00%,19212,0.00%,106864968,3.39%
AD1,97978525,群益安穩貨幣市場基金,0,0.00%,0,0.00%,55259208,0.11%,23995144,0.05%,0,0.00%,781102,0.00%,80035454,0.16%
AA1,97984293,群益馬拉松基金,64086723,0.57%,86498799,0.77%,179116370,1.60%,15672676,0.14%,0,0.00%,57775,0.00%,345432343,3.08%
AA1,20081352,群益店頭市場基金,22767409,0.75%,30182127,1.00%,48308759,1.60%,4528950,0.15%,0,0.00%,22716,0.00%,105809961,3.50%
AA1,81591434,群益長安基金,6208827,0.65%,8529848,0.89%,15364421,1.60%,1440423,0.15%,0,0.00%,1183,0.00%,31544702,3.28%
AA1,19339782,群益創新科技基金,28244219,0.40%,39758873,0.57%,111891727,1.60%,10489838,0.15%,0,0.00%,57927,0.00%,190442584,2.72%
AB1,17147605,群益真善美基金,3669142,0.17%,5050361,0.24%,25653814,1.20%,2565372,0.12%,0,0.00%,246912,0.01%,37185601,1.74%
AB1,18037845,群益平衡王基金,2085816,0.18%,2797575,0.25%,13626529,1.20%,1362659,0.12%,0,0.00%,36815,0.00%,19909394,1.75%
AB1,29243337,群益安家基金,3879992,0.72%,5036301,0.93%,6478465,1.20%,647855,0.12%,0,0.00%,67855,0.01%,16110468,2.99%
AE23,21723538,群益多重資產組合基金,483944,0.14%,1241,0.00%,3431101,1.00%,411749,0.12%,0,0.00%,1598,0.00%,4329633,1.27%
AA1,48675778,群益奧斯卡基金,9177854,0.77%,12547602,1.05%,19095094,1.60%,1790160,0.15%,0,0.00%,1801,0.00%,42612511,3.57%
AE22,48720160,群益多重收益組合基金,0,0.00%,0,0.00%,20506575,1.00%,2460780,0.12%,0,0.00%,8698,0.00%,22976053,1.12%
AA1,48749899,群益葛萊美基金,29294104,0.82%,39078024,1.10%,56912814,1.60%,5335585,0.15%,0,0.00%,24787,0.00%,130645314,3.66%
AB2,48787295,群益亞太新趨勢平衡基金,5682827,0.44%,3204530,0.25%,19282305,1.50%,2313872,0.18%,0,0.00%,526381,0.04%,31009915,2.41%
AA2,48852561,群益新興金鑽基金,27059415,1.15%,13669314,0.58%,47013314,2.00%,7052012,0.30%,0,0.00%,1017608,0.04%,95811663,4.08%
AG,48898594,群益全球不動產平衡基金,578964,0.11%,150568,0.03%,7967538,1.50%,1381040,0.26%,0,0.00%,6020,0.00%,10084130,1.90%
AA2,25602535,群益東方盛世基金,4747677,0.60%,2544077,0.32%,14260244,1.80%,2059812,0.26%,0,0.00%,394445,0.05%,24006255,3.03%
AA2,25629892,群益華夏盛世基金,10123585,0.31%,6498777,0.20%,58592494,1.80%,8463350,0.26%,0,0.00%,369593,0.01%,84047799,2.58%
AA2,25675430,群益印巴雙星基金,10067597,0.29%,4196586,0.12%,62447261,1.80%,9020152,0.26%,0,0.00%,551045,0.02%,86282641,2.49%
AA2,25691699,群益亞太中小基金,11017354,0.91%,6391323,0.53%,24127434,2.00%,3136562,0.26%,0,0.00%,628485,0.05%,45301158,3.76%
AE22,26265027,群益多利策略組合基金,585840,0.02%,4293,0.00%,29484276,1.22%,3439855,0.14%,0,0.00%,12454,0.00%,33526718,1.39%
AA2,26285038,群益東協成長基金,14971965,0.62%,4986883,0.21%,48233877,2.00%,6270391,0.26%,0,0.00%,316627,0.01%,74779743,3.10%
AA2,26300586,群益印度中小基金,16690154,0.85%,10004761,0.51%,39239424,2.00%,5101120,0.26%,0,0.00%,1782362,0.09%,72817821,3.72%
AA2,26319641,群益新興大消費基金,8089218,1.00%,3881119,0.48%,16186393,2.01%,2266106,0.28%,0,0.00%,460956,0.06%,30883792,3.84%
AA2,26385629,群益大中華雙力優勢基金,7503520,0.80%,7480496,0.80%,19193270,2.05%,2495107,0.27%,0,0.00%,165395,0.02%,36837788,3.94%
AC21,31816633,群益亞洲新興市場債券基金,0,0.00%,0,0.00%,63182476,1.21%,10951630,0.21%,0,0.00%,70092,0.00%,74204198,1.42%
AI1,31836758,群益台股指數基金,2789060,0.39%,3569743,0.50%,4082652,0.58%,489919,0.07%,0,0.00%,246579,0.03%,11177953,1.58%
AC21,31892569,群益全球新興收益債券基金,956858,0.02%,3338,0.00%,31746228,0.52%,4855295,0.08%,0,0.00%,7752283,0.13%,45314002,0.75%
AA1,97972846,德信大發基金,5342195,0.66%,6881132,0.85%,12221968,1.51%,1156091,0.14%,0,0.00%,390,0.00%,25601776,3.16%
AA1,18033138,德信數位時代基金,481677,0.10%,545546,0.11%,7962065,1.60%,746436,0.15%,0,0.00%,470,0.00%,9736194,1.96%
AD1,14290085,德信萬保貨幣市場基金,0,0.00%,0,0.00%,3356191,0.11%,1505329,0.05%,0,0.00%,11684,0.00%,4873204,0.16%
AC21,99636428,德信萬瑞基金,0,0.00%,0,0.00%,3954875,0.80%,642662,0.13%,0,0.00%,12197,0.00%,4609734,0.93%
AA2,25689835,德信中國精選成長基金,1530235,0.55%,1152817,0.42%,4982863,1.80%,719758,0.26%,0,0.00%,32393,0.01%,8418066,3.04%
AA1,26288534,德信台灣主流中小基金,1404027,0.52%,1827175,0.68%,6357850,2.36%,596314,0.22%,0,0.00%,1080,0.00%,10186446,3.79%
AE22,31835060,德信新興高收益債券組合基金,0,0.00%,0,0.00%,4809517,0.60%,569749,0.07%,0,0.00%,18686,0.00%,5397952,0.67%
AE21,31896050,德信新興股票組合基金,65874,0.00%,2486,0.00%,1464481,0.09%,183060,0.01%,0,0.00%,6900,0.00%,1722801,0.10%
AA1,97982984,匯達概念型基金,537026,0.21%,917618,0.36%,3867962,1.50%,361028,0.14%,0,0.00%,250,0.00%,5683884,2.20%
AA1,97997635,匯達大利基金,2133643,0.25%,3670803,0.43%,13791457,1.60%,1206759,0.14%,0,0.00%,480,0.00%,20803142,2.41%
AD1,97998424,匯達貨幣市場基金,0,0.00%,0,0.00%,3835703,0.10%,1917849,0.05%,0,0.00%,38611,0.00%,5792163,0.15%
AG,48719071,匯達亞太地產基金,913279,0.16%,103837,0.02%,10065097,1.75%,1495399,0.26%,0,0.00%,7844,0.00%,12585456,2.19%
AA1,20084317,日盛日盛基金,12202769,0.97%,15832738,1.26%,20063793,1.60%,1880989,0.15%,0,0.00%,107901,0.01%,50088190,3.99%
AD1,81580387,日盛貨幣市場基金,0,0.00%,0,0.00%,63421284,0.15%,20765234,0.05%,0,0.00%,133244,0.00%,84319762,0.19%
AA1,81584975,日盛上選基金,16661843,0.54%,21642999,0.71%,48977882,1.60%,4591667,0.15%,0,0.00%,3300,0.00%,91877691,3.00%
AA1,73988876,日盛小而美基金,8059235,0.59%,10516256,0.77%,21798233,1.60%,2043589,0.15%,0,0.00%,480,0.00%,42417793,3.11%
AA1,17147078,日盛精選五虎基金,8019033,0.63%,10621292,0.84%,20344460,1.60%,1907301,0.15%,0,0.00%,480,0.00%,40892566,3.22%
