日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/10/01,"7,784.98","13,002.48",2018-10-01,7784.98,13002.48,0,0
107/10/02,"7,731.83","12,913.72",2018-10-02,7731.83,12913.72,0,0
107/10/03,"7,655.07","12,785.51",2018-10-03,7655.07,12785.51,0,0
107/10/04,"7,570.37","12,644.05",2018-10-04,7570.37,12644.05,0,0
107/10/05,"7,390.31","12,343.32",2018-10-05,7390.31,12343.32,0,0
107/10/08,"7,343.96","12,265.89",2018-10-08,7343.96,12265.89,0,0
107/10/09,"7,298.94","12,190.71",2018-10-09,7298.94,12190.71,0,0
107/10/11,"6,842.91","11,429.03",2018-10-11,6842.91,11429.03,0,0
107/10/12,"6,953.11","11,613.09",2018-10-12,6953.11,11613.09,0,0
107/10/15,"6,911.97","11,544.39",2018-10-15,6911.97,11544.39,0,0
107/10/16,"6,943.08","11,596.34",2018-10-16,6943.08,11596.34,0,0
107/10/17,"6,982.57","11,662.31",2018-10-17,6982.57,11662.31,0,0
107/10/18,"6,959.33","11,623.48",2018-10-18,6959.33,11623.48,0,0
107/10/19,"6,948.87","11,606.02",2018-10-19,6948.87,11606.02,0,0
107/10/22,"6,986.42","11,668.73",2018-10-22,6986.42,11668.73,0,0
107/10/23,"6,866.94","11,469.18",2018-10-23,6866.94,11469.18,0,0
107/10/24,"6,864.53","11,465.16",2018-10-24,6864.53,11465.16,0,0
107/10/25,"6,675.91","11,150.12",2018-10-25,6675.91,11150.12,0,0
107/10/26,"6,623.22","11,062.12",2018-10-26,6623.22,11062.12,0,0
107/10/29,"6,587.65","11,002.70",2018-10-29,6587.65,11002.7,0,0
107/10/30,"6,597.67","11,019.44",2018-10-30,6597.67,11019.44,0,0
107/10/31,"6,767.89","11,303.75",2018-10-31,6767.89,11303.75,0,0
