日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/11/01,"7,273.99","10,095.24",2013-11-01,7273.99,10095.24,0,0
102/11/04,"7,250.49","10,062.64",2013-11-04,7250.49,10062.64,0,0
102/11/05,"7,191.67","9,981.00",2013-11-05,7191.67,9981.0,0,0
102/11/06,"7,155.21","9,930.40",2013-11-06,7155.21,9930.4,0,0
102/11/07,"7,149.75","9,922.82",2013-11-07,7149.75,9922.82,0,0
102/11/08,"7,087.35","9,836.22",2013-11-08,7087.35,9836.22,0,0
102/11/11,"7,029.84","9,756.40",2013-11-11,7029.84,9756.4,0,0
102/11/12,"7,026.46","9,751.71",2013-11-12,7026.46,9751.71,0,0
102/11/13,"6,968.72","9,671.58",2013-11-13,6968.72,9671.58,0,0
102/11/14,"7,030.39","9,757.17",2013-11-14,7030.39,9757.17,0,0
102/11/15,"7,065.17","9,805.44",2013-11-15,7065.17,9805.44,0,0
102/11/18,"7,046.84","9,779.99",2013-11-18,7046.84,9779.99,0,0
102/11/19,"7,128.41","9,893.21",2013-11-19,7128.41,9893.21,0,0
102/11/20,"7,084.28","9,831.96",2013-11-20,7084.28,9831.96,0,0
102/11/21,"6,989.78","9,700.80",2013-11-21,6989.78,9700.8,0,0
102/11/22,"6,996.00","9,709.44",2013-11-22,6996.0,9709.44,0,0
102/11/25,"7,067.36","9,808.48",2013-11-25,7067.36,9808.48,0,0
102/11/26,"7,121.72","9,883.92",2013-11-26,7121.72,9883.92,0,0
102/11/27,"7,157.45","9,933.51",2013-11-27,7157.45,9933.51,0,0
102/11/28,"7,230.42","10,034.78",2013-11-28,7230.42,10034.78,0,0
102/11/29,"7,280.48","10,104.25",2013-11-29,7280.48,10104.25,0,0
