日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 99/08/02,"7,110.21","8,831.91",2010-08-02,7110.21,8831.91,0,0
 99/08/03,"7,162.36","8,904.58",2010-08-03,7162.36,8904.58,0,0
 99/08/04,"7,204.71","8,962.53",2010-08-04,7204.71,8962.53,0,0
 99/08/05,"7,163.80","8,919.30",2010-08-05,7163.8,8919.3,0,0
 99/08/06,"7,202.07","8,973.16",2010-08-06,7202.07,8973.16,0,0
 99/08/09,"7,268.06","9,055.38",2010-08-09,7268.06,9055.38,0,0
 99/08/10,"7,207.08","8,984.23",2010-08-10,7207.08,8984.23,0,0
 99/08/11,"7,142.80","8,908.66",2010-08-11,7142.8,8908.66,0,0
 99/08/12,"7,121.72","8,892.57",2010-08-12,7121.72,8892.57,0,0
 99/08/13,"7,199.10","9,011.93",2010-08-13,7199.1,9011.93,0,0
 99/08/16,"7,254.96","9,081.85",2010-08-16,7254.96,9081.85,0,0
 99/08/17,"7,238.84","9,061.66",2010-08-17,7238.84,9061.66,0,0
 99/08/18,"7,239.69","9,062.74",2010-08-18,7239.69,9062.74,0,0
 99/08/19,"7,203.85","9,026.36",2010-08-19,7203.85,9026.36,0,0
 99/08/20,"7,231.08","9,060.87",2010-08-20,7231.08,9060.87,0,0
 99/08/23,"7,271.35","9,111.33",2010-08-23,7271.35,9111.33,0,0
 99/08/24,"7,230.51","9,066.43",2010-08-24,7230.51,9066.43,0,0
 99/08/25,"6,977.62","8,749.66",2010-08-25,6977.62,8749.66,0,0
 99/08/26,"6,907.13","8,661.27",2010-08-26,6907.13,8661.27,0,0
 99/08/27,"6,948.02","8,712.53",2010-08-27,6948.02,8712.53,0,0
 99/08/30,"6,958.65","8,725.87",2010-08-30,6958.65,8725.87,0,0
 99/08/31,"6,837.39","8,573.81",2010-08-31,6837.39,8573.81,0,0
