日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/04/01,"18,236.68","37,816.04",2025-04-01,18236.68,37816.04,0,0
114/04/02,"18,298.22","37,943.65",2025-04-02,18298.22,37943.65,0,0
114/04/07,"16,494.14","34,202.67",2025-04-07,16494.14,34202.67,0,0
114/04/08,"15,580.33","32,307.77",2025-04-08,15580.33,32307.77,0,0
114/04/09,"14,392.22","29,844.07",2025-04-09,14392.22,29844.07,0,0
114/04/10,"15,739.47","32,637.77",2025-04-10,15739.47,32637.77,0,0
114/04/11,"16,136.49","33,461.04",2025-04-11,16136.49,33461.04,0,0
114/04/14,"16,520.34","34,257.00",2025-04-14,16520.34,34257.0,0,0
114/04/15,"16,929.40","35,105.24",2025-04-15,16929.4,35105.24,0,0
114/04/16,"16,541.05","34,299.94",2025-04-16,16541.05,34299.94,0,0
114/04/17,"16,613.28","34,449.72",2025-04-17,16613.28,34449.72,0,0
114/04/18,"16,616.10","34,455.56",2025-04-18,16616.1,34455.56,0,0
114/04/21,"16,347.50","33,898.59",2025-04-21,16347.5,33898.59,0,0
114/04/22,"16,176.12","33,543.21",2025-04-22,16176.12,33543.21,0,0
114/04/23,"16,686.58","34,601.72",2025-04-23,16686.58,34601.72,0,0
114/04/24,"16,678.84","34,585.68",2025-04-24,16678.84,34585.68,0,0
114/04/25,"16,936.09","35,119.11",2025-04-25,16936.09,35119.11,0,0
114/04/28,"17,036.43","35,327.17",2025-04-28,17036.43,35327.17,0,0
114/04/29,"17,284.28","35,841.13",2025-04-29,17284.28,35841.13,0,0
114/04/30,"17,163.35","35,590.37",2025-04-30,17163.35,35590.37,0,0
