日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/06/01,"14,089.23","26,320.81",2022-06-01,14089.23,26320.81,0,0
111/06/02,"14,017.85","26,190.12",2022-06-02,14017.85,26190.12,0,0
111/06/06,"14,060.79","26,270.34",2022-06-06,14060.79,26270.34,0,0
111/06/07,"14,064.93","26,278.08",2022-06-07,14064.93,26278.08,0,0
111/06/08,"14,120.78","26,394.12",2022-06-08,14120.78,26394.12,0,0
111/06/09,"14,078.62","26,344.84",2022-06-09,14078.62,26344.84,0,0
111/06/10,"13,974.36","26,149.73",2022-06-10,13974.36,26149.73,0,0
111/06/13,"13,680.05","25,599.01",2022-06-13,13680.05,25599.01,0,0
111/06/14,"13,684.56","25,607.44",2022-06-14,13684.56,25607.44,0,0
111/06/15,"13,637.02","25,529.84",2022-06-15,13637.02,25529.84,0,0
111/06/16,"13,393.13","25,122.70",2022-06-16,13393.13,25122.7,0,0
111/06/17,"13,217.99","24,804.10",2022-06-17,13217.99,24804.1,0,0
111/06/20,"12,852.09","24,139.79",2022-06-20,12852.09,24139.79,0,0
