日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/02/02,"7,472.26","10,695.28",2015-02-02,7472.26,10695.28,0,0
104/02/03,"7,496.37","10,729.79",2015-02-03,7496.37,10729.79,0,0
104/02/04,"7,538.40","10,789.95",2015-02-04,7538.4,10789.95,0,0
104/02/05,"7,554.06","10,812.37",2015-02-05,7554.06,10812.37,0,0
104/02/06,"7,514.89","10,756.30",2015-02-06,7514.89,10756.3,0,0
104/02/09,"7,490.28","10,721.07",2015-02-09,7490.28,10721.07,0,0
104/02/10,"7,465.54","10,685.66",2015-02-10,7465.54,10685.66,0,0
104/02/11,"7,493.59","10,725.81",2015-02-11,7493.59,10725.81,0,0
104/02/12,"7,520.52","10,764.36",2015-02-12,7520.52,10764.36,0,0
104/02/13,"7,551.65","10,808.91",2015-02-13,7551.65,10808.91,0,0
104/02/24,"7,631.18","10,922.75",2015-02-24,7631.18,10922.75,0,0
104/02/25,"7,669.41","10,977.46",2015-02-25,7669.41,10977.46,0,0
104/02/26,"7,666.99","10,974.01",2015-02-26,7666.99,10974.01,0,0
